ghr,hvac,lights,boundaries,envelope,shgc,building,afn,atm_hvac_light_cons,atm_cons,office_hvac_light_cons,office_cons,total_hvac_light_cons,total_cons,total_cons_area
31412,2,23.6,1,3.7,0.7,3,0,2508.58190245964,5371.05,82186.93,122056.66,84695.51,127427.71,212.38
31412,2,23.6,1,3.7,0.7,4,1,2460.74288486667,5323.21,83780.96,123650.69,86241.7,128973.9,214.96
31412,2,23.6,1,3.7,0.7,4,0,2462.49164308262,5324.96,81294.72,121164.45,83757.21,126489.41,210.82
31412,2,23.6,2,2.5,0.3,1,1,2443.08922247017,5305.56,82319.77,122189.5,84762.86,127495.06,212.49
31412,2,23.6,2,2.5,0.3,1,0,2439.268329096,5301.74,80575.05,120444.78,83014.32,125746.52,209.58
31412,2,23.6,2,2.5,0.3,2,1,2479.77080425898,5342.24,82201.22,122070.95,84680.99,127413.19,212.36
31412,2,23.6,2,2.5,0.3,2,0,2481.66659592173,5344.14,80252.04,120121.77,82733.71,125465.91,209.11
31412,2,9.9,1,2.5,0.7,1,0,1511.03369586735,4373.5,56366.13,96235.86,57877.16,100609.36,167.68
45016,1,9.9,1,2.5,0.3,1,1,1591.16646468411,4453.64,39603.05,79472.78,41194.22,83926.42,139.88
45016,1,23.6,2,2.5,0.3,3,1,2475.76656405582,5338.24,65796.92,105666.65,68272.69,111004.89,185.01
45016,1,23.6,2,2.5,0.3,3,0,2475.59141259734,5338.06,65241.92,105111.65,67717.51,110449.71,184.08
45016,1,23.6,2,2.5,0.3,4,1,2476.87989314545,5339.35,65781.62,105651.35,68258.5,110990.7,184.98
45016,1,23.6,2,2.5,0.3,4,0,2476.54746874863,5339.02,65209.48,105079.21,67686.03,110418.23,184.03
45016,1,23.6,2,2.5,0.7,1,1,2461.14028230745,5323.61,65754.83,105624.56,68215.97,110948.17,184.91
45016,1,23.6,2,2.5,0.7,1,0,2460.882322063,5323.35,65180.19,105049.92,67641.07,110373.27,183.96
45016,1,23.6,2,2.5,0.7,2,1,2488.74766624252,5351.22,66157.99,106027.72,68646.74,111378.94,185.63
45016,1,23.6,2,2.5,0.7,2,0,2488.59595404255,5351.07,65422.18,105291.91,67910.78,110642.98,184.4
45016,1,23.6,2,2.5,0.7,3,1,2515.9646140143,5378.43,66447.7,106317.43,68963.66,111695.86,186.16
45016,1,23.6,2,2.5,0.7,3,0,2515.41518400589,5377.89,65675.53,105545.26,68190.95,110923.15,184.87
45016,1,9.9,1,2.5,0.7,2,1,1669.27302349992,4531.74,40200.89,80070.62,41870.16,84602.36,141
45016,1,23.6,2,2.5,0.7,4,1,2517.01245567521,5379.48,66460.86,106330.59,68977.87,111710.07,186.18
45016,1,23.6,2,2.5,0.7,4,0,2516.79369455216,5379.26,65629.87,105499.6,68146.66,110878.86,184.8
45016,1,23.6,2,3.7,0.3,1,1,2428.32406399063,5290.79,65382.52,105252.25,67810.84,110543.04,184.24
45016,1,23.6,2,3.7,0.3,1,0,2428.00313171676,5290.47,64928.57,104798.3,67356.57,110088.77,183.48
45016,1,23.6,2,3.7,0.3,2,1,2438.70104643934,5301.17,65569.58,105439.31,68008.28,110740.48,184.57
45016,1,23.6,2,3.7,0.3,2,0,2438.37298534703,5300.84,65038.18,104907.91,67476.55,110208.75,183.68
45016,1,23.6,2,3.7,0.3,3,1,2450.38828728123,5312.86,65723.98,105593.71,68174.37,110906.57,184.84
45016,1,23.6,2,3.7,0.3,3,0,2450.20246229573,5312.67,65185.44,105055.17,67635.64,110367.84,183.95
45016,1,23.6,2,3.7,0.3,4,1,2450.7709901676,5313.24,65714.76,105584.49,68165.53,110897.73,184.83
45016,1,23.6,2,3.7,0.3,4,0,2450.49171557063,5312.96,65175.03,105044.76,67625.52,110357.72,183.93
45016,1,9.9,1,2.5,0.7,2,0,1669.14626593617,4531.62,39212.01,79081.74,40881.16,83613.36,139.36
45016,1,23.6,2,3.7,0.7,1,1,2449.12174506621,5311.59,65779.35,105649.08,68228.47,110960.67,184.93
45016,1,23.6,2,3.7,0.7,1,0,2448.86673821603,5311.34,65208.58,105078.31,67657.45,110389.65,183.98
45016,1,23.6,2,3.7,0.7,2,1,2467.31206804002,5329.78,66131.31,106001.04,68598.62,111330.82,185.55
45016,1,23.6,2,3.7,0.7,2,0,2467.1426833245,5329.61,65416.85,105286.58,67883.99,110616.19,184.36
45016,1,23.6,2,3.7,0.7,3,1,2487.23614984236,5349.71,66381.75,106251.48,68868.99,111601.19,186
45016,1,23.6,2,3.7,0.7,3,0,2486.96563359678,5349.44,65636.41,105506.14,68123.38,110855.58,184.76
45016,1,23.6,2,3.7,0.7,4,1,2487.39898238129,5349.87,66390.56,106260.29,68877.96,111610.16,186.02
45016,1,23.6,2,3.7,0.7,4,0,2487.29428194402,5349.76,65603.9,105473.63,68091.19,110823.39,184.71
45016,1,9.9,1,2.5,0.7,3,1,1707.00416137813,4569.47,40348.31,80218.04,42055.31,84787.51,141.31
45016,1,9.9,1,2.5,0.7,3,0,1706.99644809019,4569.47,39343.09,79212.82,41050.09,83782.29,139.64
45016,1,9.9,1,2.5,0.7,4,1,1604.63896091006,4467.11,40324.19,80193.92,41928.83,84661.03,141.1
45016,1,9.9,1,2.5,0.7,4,0,1604.68295989043,4467.15,39299.44,79169.17,40904.12,83636.32,139.39
45016,1,9.9,1,3.7,0.3,1,1,1542.59582371149,4405.07,37273.83,77143.56,38816.43,81548.63,135.91
45016,1,9.9,1,3.7,0.3,1,0,1543.03984662427,4405.51,36977.52,76847.25,38520.56,81252.76,135.42
45016,1,9.9,1,3.7,0.3,2,1,1569.13856417427,4431.61,37362.81,77232.54,38931.95,81664.15,136.11
45016,1,9.9,1,3.7,0.3,2,0,1569.50567765655,4431.98,37034.68,76904.41,38604.19,81336.39,135.56
45016,1,9.9,1,2.5,0.3,1,0,1591.61502826544,4454.09,38762.75,78632.48,40354.37,83086.57,138.48
45016,1,9.9,1,3.7,0.3,3,1,1581.67451710315,4444.14,37503.69,77373.42,39085.36,81817.56,136.36
45016,1,9.9,1,3.7,0.3,3,0,1582.0120110903,4444.48,37217.51,77087.24,38799.52,81531.72,135.89
45016,1,9.9,1,3.7,0.3,4,1,1542.6906123444,4405.16,37464.97,77334.7,39007.66,81739.86,136.23
45016,1,9.9,1,3.7,0.3,4,0,1542.99125083118,4405.46,37177.4,77047.13,38720.39,81452.59,135.75
45016,1,9.9,1,3.7,0.7,1,1,1558.510187386,4420.98,37648.83,77518.56,39207.34,81939.54,136.57
45016,1,9.9,1,3.7,0.7,1,0,1558.69760302635,4421.17,37333.86,77203.59,38892.56,81624.76,136.04
45016,1,9.9,1,3.7,0.7,2,1,1591.82108752344,4454.29,37874.05,77743.78,39465.87,82198.07,137
45016,1,9.9,1,3.7,0.7,2,0,1591.85744137339,4454.33,37492.48,77362.21,39084.34,81816.54,136.36
45016,1,9.9,1,3.7,0.7,3,1,1610.02188711074,4472.49,38152.09,78021.82,39762.11,82494.31,137.49
45016,1,9.9,1,3.7,0.7,3,0,1609.98303686274,4472.45,37813.9,77683.63,39423.88,82156.08,136.93
45016,1,9.9,1,2.5,0.3,2,1,1645.98560753613,4508.46,39642.61,79512.34,41288.6,84020.8,140.03
45016,1,9.9,1,3.7,0.7,4,1,1568.72779235815,4431.2,38078.7,77948.43,39647.43,82379.63,137.3
45016,1,9.9,1,3.7,0.7,4,0,1568.95685493207,4431.43,37731.88,77601.61,39300.84,82033.04,136.72
45016,1,9.9,2,2.5,0.3,1,1,1532.03926248375,4394.51,37386.1,77255.83,38918.14,81650.34,136.08
45016,1,9.9,2,2.5,0.3,1,0,1531.37700060557,4393.85,36827.32,76697.05,38358.7,81090.9,135.15
45016,1,9.9,2,2.5,0.3,2,1,1548.21171358797,4410.68,37660.27,77530,39208.48,81940.68,136.57
45016,1,9.9,2,2.5,0.3,2,0,1547.49501036149,4409.97,37163.82,77033.55,38711.32,81443.52,135.74
45016,1,9.9,2,2.5,0.3,3,1,1564.12760343272,4426.6,38046.95,77916.68,39611.08,82343.28,137.24
45016,1,9.9,2,2.5,0.3,3,0,1563.43400130447,4425.9,37563.42,77433.15,39126.85,81859.05,136.43
45016,1,9.9,2,2.5,0.3,4,1,1563.12435320085,4425.59,37884.17,77753.9,39447.29,82179.49,136.97
45016,1,9.9,2,2.5,0.3,4,0,1562.50916909903,4424.98,37421.85,77291.58,38984.36,81716.56,136.19
45016,1,9.9,1,2.5,0.3,2,0,1646.0558091827,4508.53,38791.4,78661.13,40437.46,83169.66,138.62
45016,1,9.9,2,2.5,0.7,1,1,1551.70986541194,4414.18,37880.02,77749.75,39431.73,82163.93,136.94
45016,1,9.9,2,2.5,0.7,1,0,1550.97640083327,4413.45,37435.46,77305.19,38986.44,81718.64,136.2
45016,1,9.9,2,2.5,0.7,2,1,1574.95476098043,4437.42,38312.53,78182.26,39887.48,82619.68,137.7
45016,1,9.9,2,2.5,0.7,2,0,1574.12406124918,4436.59,37876.83,77746.56,39450.95,82183.15,136.97
45016,1,9.9,2,2.5,0.7,3,1,1596.76113637784,4459.23,38830.27,78700,40427.03,83159.23,138.6
45016,1,9.9,2,2.5,0.7,3,0,1596.013976197,4458.48,38390.67,78260.4,39986.68,82718.88,137.86
45016,1,9.9,2,2.5,0.7,4,1,1596.27726778619,4458.75,38659.33,78529.06,40255.61,82987.81,138.31
45016,1,9.9,2,2.5,0.7,4,0,1595.564689579,4458.03,38217.34,78087.07,39812.9,82545.1,137.58
45016,1,9.9,2,3.7,0.3,1,1,1523.9183494866,4386.39,37389.07,77258.8,38912.99,81645.19,136.08
45016,1,9.9,2,3.7,0.3,1,0,1523.3287800862,4385.8,36813.54,76683.27,38336.87,81069.07,135.12
45016,1,9.9,1,2.5,0.3,3,1,1678.03195283546,4540.5,39694.83,79564.56,41372.86,84105.06,140.18
45016,1,9.9,2,3.7,0.3,2,1,1532.87392900975,4395.34,37604.95,77474.68,39137.82,81870.02,136.45
45016,1,9.9,2,3.7,0.3,2,0,1532.0832829705,4394.55,37080.55,76950.28,38612.63,81344.83,135.57
45016,1,9.9,2,3.7,0.3,3,1,1542.49801440992,4404.97,37911.06,77780.79,39453.56,82185.76,136.98
45016,1,9.9,2,3.7,0.3,3,0,1541.68051543684,4404.15,37396.33,77266.06,38938.01,81670.21,136.12
45016,1,9.9,2,3.7,0.3,4,1,1542.29389740906,4404.76,37788.9,77658.63,39331.19,82063.39,136.77
45016,1,9.9,2,3.7,0.3,4,0,1541.59924242548,4404.07,37300.07,77169.8,38841.67,81573.87,135.96
45016,1,9.9,2,3.7,0.7,1,1,1542.48279621648,4404.95,37902.15,77771.88,39444.63,82176.83,136.96
45016,1,9.9,2,3.7,0.7,1,0,1541.66743940503,4404.14,37446.77,77316.5,38988.44,81720.64,136.2
45016,1,9.9,2,3.7,0.7,2,1,1557.70024807729,4420.17,38279.76,78149.49,39837.46,82569.66,137.62
45016,1,9.9,2,3.7,0.7,2,0,1556.82080364782,4419.29,37842.34,77712.07,39399.16,82131.36,136.89
45016,1,9.9,1,2.5,0.3,3,0,1678.16056959049,4540.63,38842.01,78711.74,40520.17,83252.37,138.75
45016,1,9.9,2,3.7,0.7,3,1,1573.17254464072,4435.64,38732.43,78602.16,40305.6,83037.8,138.4
45016,1,9.9,2,3.7,0.7,3,0,1572.34040545314,4434.81,38280.6,78150.33,39852.94,82585.14,137.64
45016,1,9.9,2,3.7,0.7,4,1,1572.79877983354,4435.27,38588.11,78457.84,40160.91,82893.11,138.16
45016,1,9.9,2,3.7,0.7,4,0,1572.13399363724,4434.6,38150.84,78020.57,39722.97,82455.17,137.43
45016,1,23.6,1,2.5,0.3,1,1,2504.05687001765,5366.53,67290.55,107160.28,69794.61,112526.81,187.54
45016,1,23.6,1,2.5,0.3,1,0,2502.77874527596,5365.25,66102.42,105972.15,68605.2,111337.4,185.56
45016,1,23.6,1,2.5,0.3,2,1,2570.76993556594,5433.24,67332.28,107202.01,69903.05,112635.25,187.73
45016,1,23.6,1,2.5,0.3,2,0,2569.3261013074,5431.8,66145.38,106015.11,68714.71,111446.91,185.74
45016,1,23.6,1,2.5,0.3,3,1,2607.72771270507,5470.2,67387.2,107256.93,69994.93,112727.13,187.88
45016,1,23.6,1,2.5,0.3,3,0,2606.27529419795,5468.75,66166.94,106036.67,68773.22,111505.42,185.84
45016,1,9.9,1,2.5,0.3,4,1,1580.08622520281,4442.56,39656.04,79525.77,41236.13,83968.33,139.95
45016,1,23.6,1,2.5,0.3,4,1,2489.66055916352,5352.13,67361.91,107231.64,69851.57,112583.77,187.64
45016,1,23.6,1,2.5,0.3,4,0,2488.8217579234,5351.29,66118.14,105987.87,68606.96,111339.16,185.57
45016,1,23.6,1,2.5,0.7,1,1,2520.60342823,5383.07,67708.49,107578.22,70229.09,112961.29,188.27
45016,1,23.6,1,2.5,0.7,1,0,2519.16154335332,5381.63,66411.12,106280.85,68930.28,111662.48,186.1
45016,1,23.6,1,2.5,0.7,2,1,2597.44861283827,5459.92,67928.44,107798.17,70525.89,113258.09,188.76
45016,1,23.6,1,2.5,0.7,2,0,2595.90405783082,5458.37,66587.26,106456.99,69183.16,111915.36,186.53
45016,1,23.6,1,2.5,0.7,3,1,2640.35813518538,5502.83,68083.6,107953.33,70723.96,113456.16,189.09
45016,1,23.6,1,2.5,0.7,3,0,2638.86312743924,5501.33,66681.46,106551.19,69320.32,112052.52,186.75
45016,1,23.6,1,2.5,0.7,4,1,2516.45837331005,5378.93,68065.32,107935.05,70581.78,113313.98,188.86
45016,1,23.6,1,2.5,0.7,4,0,2515.39605158035,5377.87,66625.96,106495.69,69141.36,111873.56,186.46
45016,1,9.9,1,2.5,0.3,4,0,1580.43231147072,4442.9,38806.25,78675.98,40386.68,83118.88,138.53
45016,1,23.6,1,3.7,0.3,1,1,2451.76476704727,5314.23,64951.7,104821.43,67403.46,110135.66,183.56
45016,1,23.6,1,3.7,0.3,1,0,2451.14012381184,5313.61,64470.93,104340.66,66922.07,109654.27,182.76
45016,1,23.6,1,3.7,0.3,2,1,2484.99074629691,5347.46,65054.99,104924.72,67539.98,110272.18,183.79
45016,1,23.6,1,3.7,0.3,2,0,2484.4153307514,5346.89,64525.83,104395.56,67010.25,109742.45,182.9
45016,1,23.6,1,3.7,0.3,3,1,2497.92605438242,5360.4,65148.98,105018.71,67646.91,110379.11,183.97
45016,1,23.6,1,3.7,0.3,3,0,2497.45742756361,5359.93,64628.91,104498.64,67126.37,109858.57,183.1
45016,1,23.6,1,3.7,0.3,4,1,2449.90805647204,5312.38,65135.96,105005.69,67585.87,110318.07,183.86
45016,1,23.6,1,3.7,0.3,4,0,2449.64531709141,5312.12,64615.36,104485.09,67065.01,109797.21,183
45016,1,23.6,1,3.7,0.7,1,1,2468.96527067182,5331.44,65325.19,105194.92,67794.16,110526.36,184.21
45016,1,23.6,1,3.7,0.7,1,0,2468.43574328522,5330.91,64733.74,104603.47,67202.18,109934.38,183.22
45016,1,9.9,1,2.5,0.7,1,1,1606.31432099605,4468.78,40005.1,79874.83,41611.41,84343.61,140.57
45016,1,23.6,1,3.7,0.7,2,1,2510.50942670797,5372.98,65575.83,105445.56,68086.34,110818.54,184.7
45016,1,23.6,1,3.7,0.7,2,0,2509.69066508723,5372.16,64882.99,104752.72,67392.68,110124.88,183.54
45016,1,23.6,1,3.7,0.7,3,1,2529.83811021446,5392.31,65761.54,105631.27,68291.38,111023.58,185.04
45016,1,23.6,1,3.7,0.7,3,0,2529.34765335192,5391.82,65059.51,104929.24,67588.86,110321.06,183.87
45016,1,23.6,1,3.7,0.7,4,1,2478.25980132339,5340.73,65751.74,105621.47,68230,110962.2,184.94
45016,1,23.6,1,3.7,0.7,4,0,2477.76497928937,5340.23,65036.95,104906.68,67514.71,110246.91,183.74
45016,1,23.6,2,2.5,0.3,1,1,2439.19938057544,5301.67,65357.4,105227.13,67796.6,110528.8,184.21
45016,1,23.6,2,2.5,0.3,1,0,2438.89433775583,5301.36,64902.37,104772.1,67341.26,110073.46,183.46
45016,1,23.6,2,2.5,0.3,2,1,2457.28945570782,5319.76,65595.08,105464.81,68052.37,110784.57,184.64
45016,1,23.6,2,2.5,0.3,2,0,2457.07633855699,5319.55,65052.01,104921.74,67509.09,110241.29,183.74
45016,1,9.9,1,2.5,0.7,1,0,1606.43938616821,4468.91,39067.1,78936.83,40673.54,83405.74,139.01
45016,2,9.9,1,2.5,0.3,1,1,1683.01583038996,4545.49,62755.81,102625.54,64438.83,107171.03,178.62
45016,2,23.6,2,2.5,0.3,3,1,2668.71219493528,5531.18,87688.45,127558.18,90357.16,133089.36,221.82
45016,2,23.6,2,2.5,0.3,3,0,2662.43835175303,5524.91,85445.71,125315.44,88108.15,130840.35,218.07
45016,2,23.6,2,2.5,0.3,4,1,2663.12704894531,5525.6,87433.31,127303.04,90096.44,132828.64,221.38
45016,2,23.6,2,2.5,0.3,4,0,2660.69978468979,5523.17,85005.13,124874.86,87665.83,130398.03,217.33
45016,2,23.6,2,2.5,0.7,1,1,2640.89976225212,5503.37,87422.42,127292.15,90063.32,132795.52,221.33
45016,2,23.6,2,2.5,0.7,1,0,2634.97257612797,5497.44,85173.35,125043.08,87808.32,130540.52,217.57
45016,2,23.6,2,2.5,0.7,2,1,2702.39680686457,5564.87,87287.43,127157.16,89989.83,132722.03,221.2
45016,2,23.6,2,2.5,0.7,2,0,2706.20821375633,5568.68,84816.5,124686.23,87522.71,130254.91,217.09
45016,2,23.6,2,2.5,0.7,3,1,2732.13209234731,5594.6,89652.43,129522.16,92384.56,135116.76,225.19
45016,2,23.6,2,2.5,0.7,3,0,2726.18103422166,5588.65,87275.95,127145.68,90002.13,132734.33,221.22
45016,2,9.9,1,2.5,0.7,2,1,1811.63404339789,4674.1,61473.97,101343.7,63285.6,106017.8,176.7
45016,2,23.6,2,2.5,0.7,4,1,2726.47010576188,5588.94,89048.89,128918.62,91775.36,134507.56,224.18
45016,2,23.6,2,2.5,0.7,4,0,2729.79110844569,5592.26,86273.21,126142.94,89003,131735.2,219.56
45016,2,23.6,2,3.7,0.3,1,1,2586.36917707366,5448.84,86281.63,126151.36,88868,131600.2,219.33
45016,2,23.6,2,3.7,0.3,1,0,2580.3930139762,5442.86,84115.49,123985.22,86695.88,129428.08,215.71
45016,2,23.6,2,3.7,0.3,2,1,2617.07818711273,5479.55,85926.76,125796.49,88543.84,131276.04,218.79
45016,2,23.6,2,3.7,0.3,2,0,2618.54704416,5481.02,83559.01,123428.74,86177.56,128909.76,214.85
45016,2,23.6,2,3.7,0.3,3,1,2625.97897455944,5488.45,87507.52,127377.25,90133.5,132865.7,221.44
45016,2,23.6,2,3.7,0.3,3,0,2619.44630506241,5481.92,85280.4,125150.13,87899.85,130632.05,217.72
45016,2,23.6,2,3.7,0.3,4,1,2621.76376777779,5484.23,87421.72,127291.45,90043.48,132775.68,221.29
45016,2,23.6,2,3.7,0.3,4,0,2622.63765597278,5485.11,84758.3,124628.03,87380.94,130113.14,216.86
45016,2,9.9,1,2.5,0.7,2,0,1813.25848067514,4675.73,58892.09,98761.82,60705.35,103437.55,172.4
45016,2,23.6,2,3.7,0.7,1,1,2624.56115065967,5487.03,87481.75,127351.48,90106.31,132838.51,221.4
45016,2,23.6,2,3.7,0.7,1,0,2618.83007600522,5481.3,85216.24,125085.97,87835.07,130567.27,217.61
45016,2,23.6,2,3.7,0.7,2,1,2673.02197611483,5535.49,87148.96,127018.69,89821.98,132554.18,220.92
45016,2,23.6,2,3.7,0.7,2,0,2676.88743215807,5539.36,84698.16,124567.89,87375.05,130107.25,216.85
45016,2,23.6,2,3.7,0.7,3,1,2688.55354597785,5551.02,89527.86,129397.59,92216.41,134948.61,224.91
45016,2,23.6,2,3.7,0.7,3,0,2682.43507587263,5544.91,87155.6,127025.33,89838.04,132570.24,220.95
45016,2,23.6,2,3.7,0.7,4,1,2688.4055244985,5550.88,88788.38,128658.11,91476.79,134208.99,223.68
45016,2,23.6,2,3.7,0.7,4,0,2692.18861691936,5554.66,86016.54,125886.27,88708.73,131440.93,219.07
45016,2,9.9,1,2.5,0.7,3,1,1832.94657691761,4695.42,64748.47,104618.2,66581.42,109313.62,182.19
45016,2,9.9,1,2.5,0.7,3,0,1829.39924953578,4691.87,62539.59,102409.32,64368.99,107101.19,178.5
45016,2,9.9,1,2.5,0.7,4,1,1702.14076312808,4564.61,64014.97,103884.7,65717.11,108449.31,180.75
45016,2,9.9,1,2.5,0.7,4,0,1701.68900415086,4564.16,61286.24,101155.97,62987.93,105720.13,176.2
45016,2,9.9,1,3.7,0.3,1,1,1615.80008780384,4478.27,56578.16,96447.89,58193.96,100926.16,168.21
45016,2,9.9,1,3.7,0.3,1,0,1613.64877274087,4476.12,54648.65,94518.38,56262.3,98994.5,164.99
45016,2,9.9,1,3.7,0.3,2,1,1670.29184136457,4532.76,55621.8,95491.53,57292.09,100024.29,166.71
45016,2,9.9,1,3.7,0.3,2,0,1671.72724200826,4534.2,53328.49,93198.22,55000.22,97732.42,162.89
45016,2,9.9,1,2.5,0.3,1,0,1679.03692701232,4541.51,60881.96,100751.69,62561,105293.2,175.49
45016,2,9.9,1,3.7,0.3,3,1,1678.28303371129,4540.75,57043.35,96913.08,58721.63,101453.83,169.09
45016,2,9.9,1,3.7,0.3,3,0,1677.06898773904,4539.54,54991.07,94860.8,56668.14,99400.34,165.67
45016,2,9.9,1,3.7,0.3,4,1,1613.65619207881,4476.13,57036.99,96906.72,58650.65,101382.85,168.97
45016,2,9.9,1,3.7,0.3,4,0,1615.03404644463,4477.5,54487.22,94356.95,56102.25,98834.45,164.72
45016,2,9.9,1,3.7,0.7,1,1,1641.96664167866,4504.44,57514.32,97384.05,59156.29,101888.49,169.81
45016,2,9.9,1,3.7,0.7,1,0,1639.7188418046,4502.19,55507.65,95377.38,57147.37,99879.57,166.47
45016,2,9.9,1,3.7,0.7,2,1,1707.74971501795,4570.22,56480.95,96350.68,58188.7,100920.9,168.2
45016,2,9.9,1,3.7,0.7,2,0,1709.96218369886,4572.43,54088.85,93958.58,55798.81,98531.01,164.22
45016,2,9.9,1,3.7,0.7,3,1,1722.82574835942,4585.3,58634.57,98504.3,60357.4,103089.6,171.82
45016,2,9.9,1,3.7,0.7,3,0,1721.29269860867,4583.76,56505.43,96375.16,58226.72,100958.92,168.26
45016,2,9.9,1,2.5,0.3,2,1,1779.20134116573,4641.67,61191.34,101061.07,62970.54,105702.74,176.17
45016,2,9.9,1,3.7,0.7,4,1,1658.24890377228,4520.72,57988.55,97858.28,59646.8,102379,170.63
45016,2,9.9,1,3.7,0.7,4,0,1660.41956965677,4522.89,55335.93,95205.66,56996.35,99728.55,166.21
45016,2,9.9,2,2.5,0.3,1,1,1582.51093652802,4444.98,54849.08,94718.81,56431.59,99163.79,165.27
45016,2,9.9,2,2.5,0.3,1,0,1578.35208704788,4440.82,52862.18,92731.91,54440.53,97172.73,161.95
45016,2,9.9,2,2.5,0.3,2,1,1622.08974837173,4484.56,54939.4,94809.13,56561.49,99293.69,165.49
45016,2,9.9,2,2.5,0.3,2,0,1624.68399027401,4487.15,52754.29,92624.02,54378.97,97111.17,161.85
45016,2,9.9,2,2.5,0.3,3,1,1649.25926909911,4511.73,56286.57,96156.3,57935.83,100668.03,167.78
45016,2,9.9,2,2.5,0.3,3,0,1644.87818662475,4507.35,54270.15,94139.88,55915.03,98647.23,164.41
45016,2,9.9,2,2.5,0.3,4,1,1643.84099462561,4506.31,56064.65,95934.38,57708.49,100440.69,167.4
45016,2,9.9,2,2.5,0.3,4,0,1647.2294599371,4509.7,53629.56,93499.29,55276.79,98008.99,163.35
45016,2,9.9,1,2.5,0.3,2,0,1780.0310363643,4642.5,58709.27,98579,60489.3,103221.5,172.04
45016,2,9.9,2,2.5,0.7,1,1,1622.41412846219,4484.88,56064.53,95934.26,57686.94,100419.14,167.37
45016,2,9.9,2,2.5,0.7,1,0,1618.99388815279,4481.46,54023.98,93893.71,55642.97,98375.17,163.96
45016,2,9.9,2,2.5,0.7,2,1,1679.09570095916,4541.57,56321.99,96191.72,58001.09,100733.29,167.89
45016,2,9.9,2,2.5,0.7,2,0,1683.81864549087,4546.29,54049.12,93918.85,55732.94,98465.14,164.11
45016,2,9.9,2,2.5,0.7,3,1,1715.17873339096,4577.65,58302.48,98172.21,60017.66,102749.86,171.25
45016,2,9.9,2,2.5,0.7,3,0,1711.34742879495,4573.82,56168.37,96038.1,57879.72,100611.92,167.69
45016,2,9.9,2,2.5,0.7,4,1,1710.06993990459,4572.54,57668.34,97538.07,59378.41,102110.61,170.18
45016,2,9.9,2,2.5,0.7,4,0,1715.434573398,4577.9,55149.05,95018.78,56864.48,99596.68,165.99
45016,2,9.9,2,3.7,0.3,1,1,1565.21666191182,4427.69,54788.49,94658.22,56353.71,99085.91,165.14
45016,2,9.9,2,3.7,0.3,1,0,1560.8183294708,4423.29,52798.86,92668.59,54359.68,97091.88,161.82
45016,2,9.9,1,2.5,0.3,3,1,1796.32998723539,4658.8,63247.46,103117.19,65043.79,107775.99,179.63
45016,2,9.9,2,3.7,0.3,2,1,1592.16729657523,4454.64,54723.62,94593.35,56315.79,99047.99,165.08
45016,2,9.9,2,3.7,0.3,2,0,1594.65038997804,4457.12,52554.28,92424.01,54148.93,96881.13,161.47
45016,2,9.9,2,3.7,0.3,3,1,1606.15114518904,4468.62,55977.29,95847.02,57583.44,100315.64,167.19
45016,2,9.9,2,3.7,0.3,3,0,1601.17023475083,4463.64,53983.38,93853.11,55584.55,98316.75,163.86
45016,2,9.9,2,3.7,0.3,4,1,1604.16143290681,4466.63,55744.64,95614.37,57348.8,100081,166.8
45016,2,9.9,2,3.7,0.3,4,0,1607.74845028009,4470.22,53298.48,93168.21,54906.23,97638.43,162.73
45016,2,9.9,2,3.7,0.7,1,1,1604.85773833745,4467.33,56032.88,95902.61,57637.74,100369.94,167.28
45016,2,9.9,2,3.7,0.7,1,0,1601.35341765613,4463.82,53981.59,93851.32,55582.94,98315.14,163.86
45016,2,9.9,2,3.7,0.7,2,1,1648.62420335961,4511.09,56105.34,95975.07,57753.96,100486.16,167.48
45016,2,9.9,2,3.7,0.7,2,0,1653.20514242492,4515.68,53856.46,93726.19,55509.67,98241.87,163.74
45016,2,9.9,1,2.5,0.3,3,0,1794.5650460545,4657.04,60871.12,100740.85,62665.69,105397.89,175.66
45016,2,9.9,2,3.7,0.7,3,1,1671.54760528588,4534.02,58016.11,97885.84,59687.66,102419.86,170.7
45016,2,9.9,2,3.7,0.7,3,0,1667.08390109588,4529.55,55933.67,95803.4,57600.75,100332.95,167.22
45016,2,9.9,2,3.7,0.7,4,1,1670.77091632719,4533.24,57337.99,97207.72,59008.76,101740.96,169.57
45016,2,9.9,2,3.7,0.7,4,0,1676.21518235999,4538.69,54831.14,94700.87,56507.36,99239.56,165.4
45016,2,23.6,1,2.5,0.3,1,1,2643.85790381099,5506.33,92567.27,132437,95211.13,137943.33,229.91
45016,2,23.6,1,2.5,0.3,1,0,2637.92919043085,5500.4,90709.63,130579.36,93347.56,136079.76,226.8
45016,2,23.6,1,2.5,0.3,2,1,2741.48945114624,5603.96,90921.73,130791.46,93663.22,136395.42,227.33
45016,2,23.6,1,2.5,0.3,2,0,2741.0636968926,5603.53,88438.09,128307.82,91179.15,133911.35,223.19
45016,2,23.6,1,2.5,0.3,3,1,2757.78076641087,5620.25,92963.21,132832.94,95720.99,138453.19,230.76
45016,2,23.6,1,2.5,0.3,3,0,2754.56931399403,5617.04,90544.92,130414.65,93299.49,136031.69,226.72
45016,2,9.9,1,2.5,0.3,4,1,1666.24504030287,4528.72,63009.75,102879.48,64676,107408.2,179.01
45016,2,23.6,1,2.5,0.3,4,1,2626.7953475149,5489.27,92838.09,132707.82,95464.89,138197.09,230.33
