ghr,hvac,lights,boundaries,envelope,shgc,building,afn,total_hvac_light_cons
31412,vrf,23.6,adiabatic,2.5,0.3,180,com,67110.4
31412,vrf,23.6,adiabatic,2.5,0.3,180,sem,66495.67
31412,vrf,23.6,adiabatic,2.5,0.3,270,com,66989.49
31412,vrf,23.6,adiabatic,2.5,0.3,270,sem,66402.89
31412,vrf,23.6,adiabatic,2.5,0.7,0,com,67391.04
31412,vrf,23.6,adiabatic,2.5,0.7,0,sem,66692.11
31412,vrf,23.6,adiabatic,2.5,0.7,90,com,67647.93
31412,vrf,23.6,adiabatic,2.5,0.7,90,sem,66892.35
31412,vrf,23.6,adiabatic,2.5,0.7,180,com,67738.51
31412,vrf,23.6,adiabatic,2.5,0.7,180,sem,66976.88
31412,vrf,23.6,adiabatic,2.5,0.7,270,com,67570.77
31412,vrf,23.6,adiabatic,2.5,0.7,270,sem,66830.08
31412,vrf,23.6,adiabatic,3.7,0.3,0,com,65359.06
31412,vrf,23.6,adiabatic,3.7,0.3,0,sem,65258.11
31412,vrf,23.6,adiabatic,3.7,0.3,90,com,65456.79
31412,vrf,23.6,adiabatic,3.7,0.3,90,sem,65318.75
31412,vrf,23.6,adiabatic,3.7,0.3,180,com,65529.46
31412,vrf,23.6,adiabatic,3.7,0.3,180,sem,65425.4
31412,vrf,23.6,adiabatic,3.7,0.3,270,com,65466.98
31412,vrf,23.6,adiabatic,3.7,0.3,270,sem,65390.22
31412,vrf,23.6,adiabatic,3.7,0.7,0,com,65713.75
31412,vrf,23.6,adiabatic,3.7,0.7,0,sem,65584.95
31412,vrf,23.6,adiabatic,3.7,0.7,90,com,65940.5
31412,vrf,23.6,adiabatic,3.7,0.7,90,sem,65742.5
31412,vrf,23.6,adiabatic,3.7,0.7,180,com,66099.06
31412,vrf,23.6,adiabatic,3.7,0.7,180,sem,65928.11
31412,vrf,23.6,adiabatic,3.7,0.7,270,com,65977.35
31412,vrf,23.6,adiabatic,3.7,0.7,270,sem,65839.86
31412,vrf,23.6,outdoors,2.5,0.3,0,com,66237.86
31412,vrf,23.6,outdoors,2.5,0.3,0,sem,66135.15
31412,vrf,23.6,outdoors,2.5,0.3,90,com,66456.19
31412,vrf,23.6,outdoors,2.5,0.3,90,sem,66333.87
31412,vrf,23.6,outdoors,2.5,0.3,180,com,66649.1
31412,vrf,23.6,outdoors,2.5,0.3,180,sem,66532.93
31412,vrf,23.6,outdoors,2.5,0.3,270,com,66535.97
31412,vrf,23.6,outdoors,2.5,0.3,270,sem,66438.63
31412,vrf,23.6,outdoors,2.5,0.7,0,com,66679.68
31412,vrf,23.6,outdoors,2.5,0.7,0,sem,66542.76
31412,vrf,23.6,outdoors,2.5,0.7,90,com,67043.77
31412,vrf,23.6,outdoors,2.5,0.7,90,sem,66816.56
31412,vrf,23.6,outdoors,2.5,0.7,180,com,67315.94
31412,vrf,23.6,outdoors,2.5,0.7,180,sem,67072.13
31412,vrf,23.6,outdoors,2.5,0.7,270,com,67157.02
31412,vrf,23.6,outdoors,2.5,0.7,270,sem,66948.66
31412,vrf,23.6,outdoors,3.7,0.3,0,com,66288.79
31412,vrf,23.6,outdoors,3.7,0.3,0,sem,66186.24
31412,vrf,23.6,outdoors,3.7,0.3,90,com,66459.16
31412,vrf,23.6,outdoors,3.7,0.3,90,sem,66325.18
31412,vrf,23.6,outdoors,3.7,0.3,180,com,66606
31412,vrf,23.6,outdoors,3.7,0.3,180,sem,66481.29
31412,vrf,23.6,outdoors,3.7,0.3,270,com,66528.09
31412,vrf,23.6,outdoors,3.7,0.3,270,sem,66429.54
31412,vrf,23.6,outdoors,3.7,0.7,0,com,66741.52
31412,vrf,23.6,outdoors,3.7,0.7,0,sem,66599.68
31412,vrf,23.6,outdoors,3.7,0.7,90,com,67063
31412,vrf,23.6,outdoors,3.7,0.7,90,sem,66828.94
31412,vrf,23.6,outdoors,3.7,0.7,180,com,67293.71
31412,vrf,23.6,outdoors,3.7,0.7,180,sem,67043.95
31412,vrf,23.6,outdoors,3.7,0.7,270,com,67161.18
31412,vrf,23.6,outdoors,3.7,0.7,270,sem,66951.48
31412,split,9.9,adiabatic,2.5,0.3,0,com,59444.47
31412,split,23.6,outdoors,2.5,0.3,180,com,85903.54
31412,split,23.6,outdoors,2.5,0.3,180,sem,84128.52
31412,split,23.6,outdoors,2.5,0.3,270,com,85606.32
31412,split,23.6,outdoors,2.5,0.3,270,sem,83653.81
31412,split,23.6,outdoors,2.5,0.7,0,com,86039.71
31412,split,23.6,outdoors,2.5,0.7,0,sem,84239.18
31412,split,23.6,outdoors,2.5,0.7,90,com,86063.62
31412,split,23.6,outdoors,2.5,0.7,90,sem,84066.89
31412,split,23.6,outdoors,2.5,0.7,180,com,87868.33
31412,split,23.6,outdoors,2.5,0.7,180,sem,85999.31
31412,split,9.9,adiabatic,2.5,0.7,90,com,58653.47
31412,split,23.6,outdoors,2.5,0.7,270,com,87209.54
31412,split,23.6,outdoors,2.5,0.7,270,sem,85006.56
31412,split,23.6,outdoors,3.7,0.3,0,com,84867.12
31412,split,23.6,outdoors,3.7,0.3,0,sem,83121.14
31412,split,23.6,outdoors,3.7,0.3,90,com,84626.84
31412,split,23.6,outdoors,3.7,0.3,90,sem,82696.39
31412,split,23.6,outdoors,3.7,0.3,180,com,85840.18
31412,split,23.6,outdoors,3.7,0.3,180,sem,84056.97
31412,split,23.6,outdoors,3.7,0.3,270,com,85691.67
31412,split,23.6,outdoors,3.7,0.3,270,sem,83555.41
31412,split,9.9,adiabatic,2.5,0.7,90,sem,55935.69
31412,split,23.6,outdoors,3.7,0.7,0,com,86185.64
31412,split,23.6,outdoors,3.7,0.7,0,sem,84366.86
31412,split,23.6,outdoors,3.7,0.7,90,com,86027.14
31412,split,23.6,outdoors,3.7,0.7,90,sem,84052.16
31412,split,23.6,outdoors,3.7,0.7,180,com,87866.9
31412,split,23.6,outdoors,3.7,0.7,180,sem,85986.06
31412,split,23.6,outdoors,3.7,0.7,270,com,87120.95
31412,split,23.6,outdoors,3.7,0.7,270,sem,84913.29
31412,split,9.9,adiabatic,2.5,0.7,180,com,61290.57
31412,split,9.9,adiabatic,2.5,0.7,180,sem,58696.81
31412,split,9.9,adiabatic,2.5,0.7,270,com,60332.78
31412,split,9.9,adiabatic,2.5,0.7,270,sem,57449.58
31412,split,9.9,adiabatic,3.7,0.3,0,com,54067.52
31412,split,9.9,adiabatic,3.7,0.3,0,sem,51886.18
31412,split,9.9,adiabatic,3.7,0.3,90,com,53443.02
31412,split,9.9,adiabatic,3.7,0.3,90,sem,51048.62
31412,split,9.9,adiabatic,2.5,0.3,0,sem,56950.95
31412,split,9.9,adiabatic,3.7,0.3,180,com,54466.85
31412,split,9.9,adiabatic,3.7,0.3,180,sem,52263.15
31412,split,9.9,adiabatic,3.7,0.3,270,com,54292.06
31412,split,9.9,adiabatic,3.7,0.3,270,sem,51719.88
31412,split,9.9,adiabatic,3.7,0.7,0,com,55032.48
31412,split,9.9,adiabatic,3.7,0.7,0,sem,52874.43
31412,split,9.9,adiabatic,3.7,0.7,90,com,54339.5
31412,split,9.9,adiabatic,3.7,0.7,90,sem,51960.17
31412,split,9.9,adiabatic,3.7,0.7,180,com,55897.26
31412,split,9.9,adiabatic,3.7,0.7,180,sem,53725.04
31412,split,9.9,adiabatic,2.5,0.3,90,com,58269.63
31412,split,9.9,adiabatic,3.7,0.7,270,com,55210.76
31412,split,9.9,adiabatic,3.7,0.7,270,sem,52658.17
31412,split,9.9,outdoors,2.5,0.3,0,com,52791.83
31412,split,9.9,outdoors,2.5,0.3,0,sem,50971.16
31412,split,9.9,outdoors,2.5,0.3,90,com,52976.6
31412,split,9.9,outdoors,2.5,0.3,90,sem,51024.59
31412,split,9.9,outdoors,2.5,0.3,180,com,53884.18
31412,split,9.9,outdoors,2.5,0.3,180,sem,52104.5
31412,split,9.9,outdoors,2.5,0.3,270,com,53622.94
31412,split,9.9,outdoors,2.5,0.3,270,sem,51527.21
31412,split,9.9,adiabatic,2.5,0.3,90,sem,55494.14
31412,split,9.9,outdoors,2.5,0.7,0,com,54072.7
31412,split,9.9,outdoors,2.5,0.7,0,sem,52230.93
31412,split,9.9,outdoors,2.5,0.7,90,com,54423.11
31412,split,9.9,outdoors,2.5,0.7,90,sem,52435.88
31412,split,9.9,outdoors,2.5,0.7,180,com,55809.96
31412,split,9.9,outdoors,2.5,0.7,180,sem,54013.2
31412,split,9.9,outdoors,2.5,0.7,270,com,55200.04
31412,split,9.9,outdoors,2.5,0.7,270,sem,53066.42
31412,split,9.9,outdoors,3.7,0.3,0,com,52806.33
31412,split,9.9,outdoors,3.7,0.3,0,sem,50985.89
31412,split,9.9,adiabatic,2.5,0.3,180,com,59912.2
31412,split,9.9,outdoors,3.7,0.3,90,com,52820.89
31412,split,9.9,outdoors,3.7,0.3,90,sem,50905.35
31412,split,9.9,outdoors,3.7,0.3,180,com,53710.7
31412,split,9.9,outdoors,3.7,0.3,180,sem,51938.63
31412,split,9.9,outdoors,3.7,0.3,270,com,53443.85
31412,split,9.9,outdoors,3.7,0.3,270,sem,51341.67
31412,split,9.9,outdoors,3.7,0.7,0,com,54117.34
31412,split,9.9,outdoors,3.7,0.7,0,sem,52273.73
31412,split,9.9,outdoors,3.7,0.7,90,com,54310.65
31412,split,9.9,outdoors,3.7,0.7,90,sem,52343.99
31412,split,9.9,adiabatic,2.5,0.3,180,sem,57098.23
31412,split,9.9,outdoors,3.7,0.7,180,com,55680.33
31412,split,9.9,outdoors,3.7,0.7,180,sem,53892.26
31412,split,9.9,outdoors,3.7,0.7,270,com,55011.42
31412,split,9.9,outdoors,3.7,0.7,270,sem,52900.86
31412,split,23.6,adiabatic,2.5,0.3,0,com,89832.43
31412,split,23.6,adiabatic,2.5,0.3,0,sem,87631.34
31412,split,23.6,adiabatic,2.5,0.3,90,com,88501.32
31412,split,23.6,adiabatic,2.5,0.3,90,sem,85972.39
31412,split,23.6,adiabatic,2.5,0.3,180,com,90205.77
31412,split,23.6,adiabatic,2.5,0.3,180,sem,87619.25
31412,split,9.9,adiabatic,2.5,0.3,270,com,59441.94
31412,split,23.6,adiabatic,2.5,0.3,270,com,89841.23
31412,split,23.6,adiabatic,2.5,0.3,270,sem,87630.99
31412,split,23.6,adiabatic,2.5,0.7,0,com,90705.26
31412,split,23.6,adiabatic,2.5,0.7,0,sem,88522.26
31412,split,23.6,adiabatic,2.5,0.7,90,com,88819.39
31412,split,23.6,adiabatic,2.5,0.7,90,sem,86261.09
31412,split,23.6,adiabatic,2.5,0.7,180,com,91694.53
31412,split,23.6,adiabatic,2.5,0.7,180,sem,89177.24
31412,split,23.6,adiabatic,2.5,0.7,270,com,90875.7
31412,split,23.6,adiabatic,2.5,0.7,270,sem,88477.18
31412,split,9.9,adiabatic,2.5,0.3,270,sem,56986.11
31412,split,23.6,adiabatic,3.7,0.3,0,com,84922.98
31412,split,23.6,adiabatic,3.7,0.3,0,sem,82904.8
31412,split,23.6,adiabatic,3.7,0.3,90,com,84027.72
31412,split,23.6,adiabatic,3.7,0.3,90,sem,81797.6
31412,split,23.6,adiabatic,3.7,0.3,180,com,85284.2
31412,split,23.6,adiabatic,3.7,0.3,180,sem,83241.55
31412,split,23.6,adiabatic,3.7,0.3,270,com,85180.77
31412,split,23.6,adiabatic,3.7,0.3,270,sem,83062.52
31412,split,23.6,adiabatic,3.7,0.7,0,com,85906.92
31412,split,23.6,adiabatic,3.7,0.7,0,sem,83850.46
31412,split,9.9,adiabatic,2.5,0.7,0,com,60309.54
31412,split,23.6,adiabatic,3.7,0.7,90,com,84877.46
31412,split,23.6,adiabatic,3.7,0.7,90,sem,82581.48
31412,split,23.6,adiabatic,3.7,0.7,180,com,86783.84
31412,split,23.6,adiabatic,3.7,0.7,180,sem,84695.51
31412,split,23.6,adiabatic,3.7,0.7,270,com,86241.7
31412,split,23.6,adiabatic,3.7,0.7,270,sem,83757.21
31412,split,23.6,outdoors,2.5,0.3,0,com,84762.86
31412,split,23.6,outdoors,2.5,0.3,0,sem,83014.32
31412,split,23.6,outdoors,2.5,0.3,90,com,84680.99
31412,split,23.6,outdoors,2.5,0.3,90,sem,82733.71
31412,split,9.9,adiabatic,2.5,0.7,0,sem,57877.16
45016,vrf,9.9,adiabatic,2.5,0.3,0,com,41194.22
45016,vrf,23.6,outdoors,2.5,0.3,180,com,68272.69
45016,vrf,23.6,outdoors,2.5,0.3,180,sem,67717.51
45016,vrf,23.6,outdoors,2.5,0.3,270,com,68258.5
45016,vrf,23.6,outdoors,2.5,0.3,270,sem,67686.03
45016,vrf,23.6,outdoors,2.5,0.7,0,com,68215.97
45016,vrf,23.6,outdoors,2.5,0.7,0,sem,67641.07
45016,vrf,23.6,outdoors,2.5,0.7,90,com,68646.74
45016,vrf,23.6,outdoors,2.5,0.7,90,sem,67910.78
45016,vrf,23.6,outdoors,2.5,0.7,180,com,68963.66
45016,vrf,23.6,outdoors,2.5,0.7,180,sem,68190.95
45016,vrf,9.9,adiabatic,2.5,0.7,90,com,41870.16
45016,vrf,23.6,outdoors,2.5,0.7,270,com,68977.87
45016,vrf,23.6,outdoors,2.5,0.7,270,sem,68146.66
45016,vrf,23.6,outdoors,3.7,0.3,0,com,67810.84
45016,vrf,23.6,outdoors,3.7,0.3,0,sem,67356.57
45016,vrf,23.6,outdoors,3.7,0.3,90,com,68008.28
45016,vrf,23.6,outdoors,3.7,0.3,90,sem,67476.55
45016,vrf,23.6,outdoors,3.7,0.3,180,com,68174.37
45016,vrf,23.6,outdoors,3.7,0.3,180,sem,67635.64
45016,vrf,23.6,outdoors,3.7,0.3,270,com,68165.53
45016,vrf,23.6,outdoors,3.7,0.3,270,sem,67625.52
45016,vrf,9.9,adiabatic,2.5,0.7,90,sem,40881.16
45016,vrf,23.6,outdoors,3.7,0.7,0,com,68228.47
45016,vrf,23.6,outdoors,3.7,0.7,0,sem,67657.45
45016,vrf,23.6,outdoors,3.7,0.7,90,com,68598.62
45016,vrf,23.6,outdoors,3.7,0.7,90,sem,67883.99
45016,vrf,23.6,outdoors,3.7,0.7,180,com,68868.99
45016,vrf,23.6,outdoors,3.7,0.7,180,sem,68123.38
45016,vrf,23.6,outdoors,3.7,0.7,270,com,68877.96
45016,vrf,23.6,outdoors,3.7,0.7,270,sem,68091.19
45016,vrf,9.9,adiabatic,2.5,0.7,180,com,42055.31
45016,vrf,9.9,adiabatic,2.5,0.7,180,sem,41050.09
45016,vrf,9.9,adiabatic,2.5,0.7,270,com,41928.83
45016,vrf,9.9,adiabatic,2.5,0.7,270,sem,40904.12
45016,vrf,9.9,adiabatic,3.7,0.3,0,com,38816.43
45016,vrf,9.9,adiabatic,3.7,0.3,0,sem,38520.56
45016,vrf,9.9,adiabatic,3.7,0.3,90,com,38931.95
45016,vrf,9.9,adiabatic,3.7,0.3,90,sem,38604.19
45016,vrf,9.9,adiabatic,2.5,0.3,0,sem,40354.37
45016,vrf,9.9,adiabatic,3.7,0.3,180,com,39085.36
45016,vrf,9.9,adiabatic,3.7,0.3,180,sem,38799.52
45016,vrf,9.9,adiabatic,3.7,0.3,270,com,39007.66
45016,vrf,9.9,adiabatic,3.7,0.3,270,sem,38720.39
45016,vrf,9.9,adiabatic,3.7,0.7,0,com,39207.34
45016,vrf,9.9,adiabatic,3.7,0.7,0,sem,38892.56
45016,vrf,9.9,adiabatic,3.7,0.7,90,com,39465.87
45016,vrf,9.9,adiabatic,3.7,0.7,90,sem,39084.34
45016,vrf,9.9,adiabatic,3.7,0.7,180,com,39762.11
45016,vrf,9.9,adiabatic,3.7,0.7,180,sem,39423.88
45016,vrf,9.9,adiabatic,2.5,0.3,90,com,41288.6
45016,vrf,9.9,adiabatic,3.7,0.7,270,com,39647.43
45016,vrf,9.9,adiabatic,3.7,0.7,270,sem,39300.84
45016,vrf,9.9,outdoors,2.5,0.3,0,com,38918.14
45016,vrf,9.9,outdoors,2.5,0.3,0,sem,38358.7
45016,vrf,9.9,outdoors,2.5,0.3,90,com,39208.48
45016,vrf,9.9,outdoors,2.5,0.3,90,sem,38711.32
45016,vrf,9.9,outdoors,2.5,0.3,180,com,39611.08
45016,vrf,9.9,outdoors,2.5,0.3,180,sem,39126.85
45016,vrf,9.9,outdoors,2.5,0.3,270,com,39447.29
45016,vrf,9.9,outdoors,2.5,0.3,270,sem,38984.36
45016,vrf,9.9,adiabatic,2.5,0.3,90,sem,40437.46
45016,vrf,9.9,outdoors,2.5,0.7,0,com,39431.73
45016,vrf,9.9,outdoors,2.5,0.7,0,sem,38986.44
45016,vrf,9.9,outdoors,2.5,0.7,90,com,39887.48
45016,vrf,9.9,outdoors,2.5,0.7,90,sem,39450.95
45016,vrf,9.9,outdoors,2.5,0.7,180,com,40427.03
45016,vrf,9.9,outdoors,2.5,0.7,180,sem,39986.68
45016,vrf,9.9,outdoors,2.5,0.7,270,com,40255.61
45016,vrf,9.9,outdoors,2.5,0.7,270,sem,39812.9
45016,vrf,9.9,outdoors,3.7,0.3,0,com,38912.99
45016,vrf,9.9,outdoors,3.7,0.3,0,sem,38336.87
45016,vrf,9.9,adiabatic,2.5,0.3,180,com,41372.86
45016,vrf,9.9,outdoors,3.7,0.3,90,com,39137.82
45016,vrf,9.9,outdoors,3.7,0.3,90,sem,38612.63
45016,vrf,9.9,outdoors,3.7,0.3,180,com,39453.56
45016,vrf,9.9,outdoors,3.7,0.3,180,sem,38938.01
45016,vrf,9.9,outdoors,3.7,0.3,270,com,39331.19
45016,vrf,9.9,outdoors,3.7,0.3,270,sem,38841.67
45016,vrf,9.9,outdoors,3.7,0.7,0,com,39444.63
45016,vrf,9.9,outdoors,3.7,0.7,0,sem,38988.44
45016,vrf,9.9,outdoors,3.7,0.7,90,com,39837.46
45016,vrf,9.9,outdoors,3.7,0.7,90,sem,39399.16
45016,vrf,9.9,adiabatic,2.5,0.3,180,sem,40520.17
45016,vrf,9.9,outdoors,3.7,0.7,180,com,40305.6
45016,vrf,9.9,outdoors,3.7,0.7,180,sem,39852.94
45016,vrf,9.9,outdoors,3.7,0.7,270,com,40160.91
45016,vrf,9.9,outdoors,3.7,0.7,270,sem,39722.97
45016,vrf,23.6,adiabatic,2.5,0.3,0,com,69794.61
45016,vrf,23.6,adiabatic,2.5,0.3,0,sem,68605.2
45016,vrf,23.6,adiabatic,2.5,0.3,90,com,69903.05
45016,vrf,23.6,adiabatic,2.5,0.3,90,sem,68714.71
45016,vrf,23.6,adiabatic,2.5,0.3,180,com,69994.93
45016,vrf,23.6,adiabatic,2.5,0.3,180,sem,68773.22
45016,vrf,9.9,adiabatic,2.5,0.3,270,com,41236.13
45016,vrf,23.6,adiabatic,2.5,0.3,270,com,69851.57
45016,vrf,23.6,adiabatic,2.5,0.3,270,sem,68606.96
45016,vrf,23.6,adiabatic,2.5,0.7,0,com,70229.09
45016,vrf,23.6,adiabatic,2.5,0.7,0,sem,68930.28
45016,vrf,23.6,adiabatic,2.5,0.7,90,com,70525.89
45016,vrf,23.6,adiabatic,2.5,0.7,90,sem,69183.16
45016,vrf,23.6,adiabatic,2.5,0.7,180,com,70723.96
45016,vrf,23.6,adiabatic,2.5,0.7,180,sem,69320.32
45016,vrf,23.6,adiabatic,2.5,0.7,270,com,70581.78
45016,vrf,23.6,adiabatic,2.5,0.7,270,sem,69141.36
45016,vrf,9.9,adiabatic,2.5,0.3,270,sem,40386.68
45016,vrf,23.6,adiabatic,3.7,0.3,0,com,67403.46
45016,vrf,23.6,adiabatic,3.7,0.3,0,sem,66922.07
45016,vrf,23.6,adiabatic,3.7,0.3,90,com,67539.98
45016,vrf,23.6,adiabatic,3.7,0.3,90,sem,67010.25
45016,vrf,23.6,adiabatic,3.7,0.3,180,com,67646.91
45016,vrf,23.6,adiabatic,3.7,0.3,180,sem,67126.37
45016,vrf,23.6,adiabatic,3.7,0.3,270,com,67585.87
45016,vrf,23.6,adiabatic,3.7,0.3,270,sem,67065.01
45016,vrf,23.6,adiabatic,3.7,0.7,0,com,67794.16
45016,vrf,23.6,adiabatic,3.7,0.7,0,sem,67202.18
45016,vrf,9.9,adiabatic,2.5,0.7,0,com,41611.41
45016,vrf,23.6,adiabatic,3.7,0.7,90,com,68086.34
45016,vrf,23.6,adiabatic,3.7,0.7,90,sem,67392.68
45016,vrf,23.6,adiabatic,3.7,0.7,180,com,68291.38
45016,vrf,23.6,adiabatic,3.7,0.7,180,sem,67588.86
45016,vrf,23.6,adiabatic,3.7,0.7,270,com,68230
45016,vrf,23.6,adiabatic,3.7,0.7,270,sem,67514.71
45016,vrf,23.6,outdoors,2.5,0.3,0,com,67796.6
45016,vrf,23.6,outdoors,2.5,0.3,0,sem,67341.26
45016,vrf,23.6,outdoors,2.5,0.3,90,com,68052.37
45016,vrf,23.6,outdoors,2.5,0.3,90,sem,67509.09
45016,vrf,9.9,adiabatic,2.5,0.7,0,sem,40673.54
45016,split,9.9,adiabatic,2.5,0.3,0,com,64438.83
45016,split,23.6,outdoors,2.5,0.3,180,com,90357.16
45016,split,23.6,outdoors,2.5,0.3,180,sem,88108.15
45016,split,23.6,outdoors,2.5,0.3,270,com,90096.44
45016,split,23.6,outdoors,2.5,0.3,270,sem,87665.83
45016,split,23.6,outdoors,2.5,0.7,0,com,90063.32
45016,split,23.6,outdoors,2.5,0.7,0,sem,87808.32
45016,split,23.6,outdoors,2.5,0.7,90,com,89989.83
45016,split,23.6,outdoors,2.5,0.7,90,sem,87522.71
45016,split,23.6,outdoors,2.5,0.7,180,com,92384.56
45016,split,23.6,outdoors,2.5,0.7,180,sem,90002.13
45016,split,9.9,adiabatic,2.5,0.7,90,com,63285.6
45016,split,23.6,outdoors,2.5,0.7,270,com,91775.36
45016,split,23.6,outdoors,2.5,0.7,270,sem,89003
45016,split,23.6,outdoors,3.7,0.3,0,com,88868
45016,split,23.6,outdoors,3.7,0.3,0,sem,86695.88
45016,split,23.6,outdoors,3.7,0.3,90,com,88543.84
45016,split,23.6,outdoors,3.7,0.3,90,sem,86177.56
45016,split,23.6,outdoors,3.7,0.3,180,com,90133.5
45016,split,23.6,outdoors,3.7,0.3,180,sem,87899.85
45016,split,23.6,outdoors,3.7,0.3,270,com,90043.48
45016,split,23.6,outdoors,3.7,0.3,270,sem,87380.94
45016,split,9.9,adiabatic,2.5,0.7,90,sem,60705.35
45016,split,23.6,outdoors,3.7,0.7,0,com,90106.31
45016,split,23.6,outdoors,3.7,0.7,0,sem,87835.07
45016,split,23.6,outdoors,3.7,0.7,90,com,89821.98
45016,split,23.6,outdoors,3.7,0.7,90,sem,87375.05
45016,split,23.6,outdoors,3.7,0.7,180,com,92216.41
45016,split,23.6,outdoors,3.7,0.7,180,sem,89838.04
45016,split,23.6,outdoors,3.7,0.7,270,com,91476.79
45016,split,23.6,outdoors,3.7,0.7,270,sem,88708.73
45016,split,9.9,adiabatic,2.5,0.7,180,com,66581.42
45016,split,9.9,adiabatic,2.5,0.7,180,sem,64368.99
45016,split,9.9,adiabatic,2.5,0.7,270,com,65717.11
45016,split,9.9,adiabatic,2.5,0.7,270,sem,62987.93
45016,split,9.9,adiabatic,3.7,0.3,0,com,58193.96
45016,split,9.9,adiabatic,3.7,0.3,0,sem,56262.3
45016,split,9.9,adiabatic,3.7,0.3,90,com,57292.09
45016,split,9.9,adiabatic,3.7,0.3,90,sem,55000.22
45016,split,9.9,adiabatic,2.5,0.3,0,sem,62561
45016,split,9.9,adiabatic,3.7,0.3,180,com,58721.63
45016,split,9.9,adiabatic,3.7,0.3,180,sem,56668.14
45016,split,9.9,adiabatic,3.7,0.3,270,com,58650.65
45016,split,9.9,adiabatic,3.7,0.3,270,sem,56102.25
45016,split,9.9,adiabatic,3.7,0.7,0,com,59156.29
45016,split,9.9,adiabatic,3.7,0.7,0,sem,57147.37
45016,split,9.9,adiabatic,3.7,0.7,90,com,58188.7
45016,split,9.9,adiabatic,3.7,0.7,90,sem,55798.81
45016,split,9.9,adiabatic,3.7,0.7,180,com,60357.4
45016,split,9.9,adiabatic,3.7,0.7,180,sem,58226.72
45016,split,9.9,adiabatic,2.5,0.3,90,com,62970.54
45016,split,9.9,adiabatic,3.7,0.7,270,com,59646.8
45016,split,9.9,adiabatic,3.7,0.7,270,sem,56996.35
45016,split,9.9,outdoors,2.5,0.3,0,com,56431.59
45016,split,9.9,outdoors,2.5,0.3,0,sem,54440.53
45016,split,9.9,outdoors,2.5,0.3,90,com,56561.49
45016,split,9.9,outdoors,2.5,0.3,90,sem,54378.97
45016,split,9.9,outdoors,2.5,0.3,180,com,57935.83
45016,split,9.9,outdoors,2.5,0.3,180,sem,55915.03
45016,split,9.9,outdoors,2.5,0.3,270,com,57708.49
45016,split,9.9,outdoors,2.5,0.3,270,sem,55276.79
45016,split,9.9,adiabatic,2.5,0.3,90,sem,60489.3
45016,split,9.9,outdoors,2.5,0.7,0,com,57686.94
45016,split,9.9,outdoors,2.5,0.7,0,sem,55642.97
45016,split,9.9,outdoors,2.5,0.7,90,com,58001.09
45016,split,9.9,outdoors,2.5,0.7,90,sem,55732.94
45016,split,9.9,outdoors,2.5,0.7,180,com,60017.66
45016,split,9.9,outdoors,2.5,0.7,180,sem,57879.72
45016,split,9.9,outdoors,2.5,0.7,270,com,59378.41
45016,split,9.9,outdoors,2.5,0.7,270,sem,56864.48
45016,split,9.9,outdoors,3.7,0.3,0,com,56353.71
45016,split,9.9,outdoors,3.7,0.3,0,sem,54359.68
45016,split,9.9,adiabatic,2.5,0.3,180,com,65043.79
45016,split,9.9,outdoors,3.7,0.3,90,com,56315.79
45016,split,9.9,outdoors,3.7,0.3,90,sem,54148.93
45016,split,9.9,outdoors,3.7,0.3,180,com,57583.44
45016,split,9.9,outdoors,3.7,0.3,180,sem,55584.55
45016,split,9.9,outdoors,3.7,0.3,270,com,57348.8
45016,split,9.9,outdoors,3.7,0.3,270,sem,54906.23
45016,split,9.9,outdoors,3.7,0.7,0,com,57637.74
45016,split,9.9,outdoors,3.7,0.7,0,sem,55582.94
45016,split,9.9,outdoors,3.7,0.7,90,com,57753.96
45016,split,9.9,outdoors,3.7,0.7,90,sem,55509.67
45016,split,9.9,adiabatic,2.5,0.3,180,sem,62665.69
45016,split,9.9,outdoors,3.7,0.7,180,com,59687.66
45016,split,9.9,outdoors,3.7,0.7,180,sem,57600.75
45016,split,9.9,outdoors,3.7,0.7,270,com,59008.76
45016,split,9.9,outdoors,3.7,0.7,270,sem,56507.36
45016,split,23.6,adiabatic,2.5,0.3,0,com,95211.13
45016,split,23.6,adiabatic,2.5,0.3,0,sem,93347.56
45016,split,23.6,adiabatic,2.5,0.3,90,com,93663.22
45016,split,23.6,adiabatic,2.5,0.3,90,sem,91179.15
45016,split,23.6,adiabatic,2.5,0.3,180,com,95720.99
45016,split,23.6,adiabatic,2.5,0.3,180,sem,93299.49
45016,split,9.9,adiabatic,2.5,0.3,270,com,64676
45016,split,23.6,adiabatic,2.5,0.3,270,com,95464.89
45016,split,23.6,adiabatic,2.5,0.3,270,sem,93475.35
45016,split,23.6,adiabatic,2.5,0.7,0,com,95979.29
45016,split,23.6,adiabatic,2.5,0.7,0,sem,94084.18
45016,split,23.6,adiabatic,2.5,0.7,90,com,93862.31
45016,split,23.6,adiabatic,2.5,0.7,90,sem,91265.84
45016,split,23.6,adiabatic,2.5,0.7,180,com,97259.64
45016,split,23.6,adiabatic,2.5,0.7,180,sem,94937.16
45016,split,23.6,adiabatic,2.5,0.7,270,com,96514.48
45016,split,23.6,adiabatic,2.5,0.7,270,sem,94263.04
45016,split,9.9,adiabatic,2.5,0.3,270,sem,62772.04
45016,split,23.6,adiabatic,3.7,0.3,0,com,89600.42
45016,split,23.6,adiabatic,3.7,0.3,0,sem,87481.12
45016,split,23.6,adiabatic,3.7,0.3,90,com,88427.12
