"hvac","afn","area","atm","azimuth","boundaries","cop","envelope","lights","shgc","cdh","targ"
2,2,1149.4140625,4.9818359375,353.4890625,2,5.7416015625,2,11.220078125,0.584296875,30686,138.8
2,2,288.1640625,5.3017578125,353.4890625,2,5.7416015625,2,11.220078125,0.584296875,30686,150.4
2,2,288.1640625,4.9818359375,184.9359375,2,5.7416015625,2,11.220078125,0.584296875,30686,151.2
2,2,288.1640625,4.9818359375,353.4890625,1,5.7416015625,2,11.220078125,0.584296875,30686,152.9
2,2,288.1640625,4.9818359375,353.4890625,2,5.6044921875,2,11.220078125,0.584296875,30686,152.5
2,2,288.1640625,4.9818359375,353.4890625,2,5.7416015625,2,11.220078125,0.584296875,30686,152.1
2,2,288.1640625,4.9818359375,353.4890625,2,5.7416015625,2,15.215546875,0.584296875,30686,165.9
2,2,288.1640625,4.9818359375,353.4890625,2,5.7416015625,2,11.220078125,0.471359375,30686,151.6
2,2,288.1640625,4.9818359375,353.4890625,2,5.7416015625,2,11.220078125,0.584296875,56448,166.4
2,4,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,56448,165.4
1,2,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,56448,174.3
1,4,288.1640625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,56448,195.8
1,4,1149.4140625,4.9818359375,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,56448,181.4
1,4,1149.4140625,5.3017578125,353.4890625,1,5.6044921875,2,15.215546875,0.471359375,56448,179.6
1,4,1149.4140625,5.3017578125,184.9359375,2,5.6044921875,2,15.215546875,0.471359375,56448,182.8
1,4,1149.4140625,5.3017578125,184.9359375,1,5.7416015625,2,15.215546875,0.471359375,56448,178.8
1,4,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,56448,179.7
1,4,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,11.220078125,0.471359375,56448,164.5
1,4,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.584296875,56448,180.4
1,4,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,30686,167.4
1,4,1149.4140625,5.3017578125,184.9359375,1,5.6044921875,2,15.215546875,0.471359375,56448,179.7
1,4,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,73777,198.7
2,4,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,73777,181.1
1,2,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,73777,190.6
1,4,629.4140625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,73777,201.4
1,4,808.1640625,13.1017578125,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,73777,198.4
1,4,808.1640625,12.7818359375,-2.2640625,1,4.1816015625,1,18.500078125,0.376296875,73777,200.5
1,4,808.1640625,12.7818359375,166.2890625,2,4.1816015625,1,18.500078125,0.376296875,73777,223.5
1,4,808.1640625,12.7818359375,166.2890625,1,4.0444921875,1,18.500078125,0.376296875,73777,200.7
1,4,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,73777,198.7
1,4,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,22.495546875,0.376296875,73777,214.7
1,4,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.679359375,73777,200.6
1,4,808.1640625,12.7818359375,166.2890625,1,4.1816015625,1,18.500078125,0.376296875,13597,168.9
1,2,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,13597,208
2,4,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,13597,175
2,2,808.1640625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,13597,170.2
2,2,629.4140625,12.7818359375,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,13597,173.1
2,2,629.4140625,13.1017578125,166.2890625,2,4.0444921875,1,22.495546875,0.679359375,13597,172.6
2,2,629.4140625,13.1017578125,-2.2640625,1,4.0444921875,1,22.495546875,0.679359375,13597,165.2
2,2,629.4140625,13.1017578125,-2.2640625,2,4.1816015625,1,22.495546875,0.679359375,13597,172
2,2,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,13597,172.9
2,2,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,18.500078125,0.679359375,13597,159.7
2,2,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.376296875,13597,172.5
2,2,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,73777,210.1
2,2,629.4140625,13.1017578125,-2.2640625,2,4.0444921875,1,22.495546875,0.679359375,13597,172.9
1,1,986.9140625,19.3630859375,242.3390625,1,5.8878515625,1,14.177578125,0.564796875,61508,151.3
1,1,986.9140625,19.3630859375,242.3390625,1,5.8878515625,1,14.177578125,0.564796875,61508,151.3
1,4,986.9140625,19.3630859375,242.3390625,1,5.8878515625,1,14.177578125,0.564796875,61508,158.6
1,1,873.1640625,19.3630859375,242.3390625,1,5.8878515625,1,14.177578125,0.564796875,61508,152.4
1,1,986.9140625,18.2205078125,242.3390625,1,5.8878515625,1,14.177578125,0.564796875,61508,151.8
1,1,986.9140625,19.3630859375,284.3859375,1,5.8878515625,1,14.177578125,0.564796875,61508,151.5
1,1,986.9140625,19.3630859375,242.3390625,2,5.8878515625,1,14.177578125,0.564796875,61508,168.5
1,1,986.9140625,19.3630859375,242.3390625,1,3.7032421875,1,14.177578125,0.564796875,61508,169.1
1,1,986.9140625,19.3630859375,242.3390625,1,5.8878515625,2,14.177578125,0.564796875,61508,150.1
1,1,986.9140625,19.3630859375,242.3390625,1,5.8878515625,1,22.268046875,0.564796875,61508,181.7
1,1,986.9140625,19.3630859375,242.3390625,1,5.8878515625,1,14.177578125,0.633859375,61508,151.5
1,1,986.9140625,19.3630859375,242.3390625,1,5.8878515625,1,14.177578125,0.564796875,57902,151.5
1,4,873.1640625,18.2205078125,284.3859375,2,3.7032421875,2,22.268046875,0.633859375,57902,215.1
1,1,873.1640625,18.2205078125,284.3859375,2,3.7032421875,2,22.268046875,0.633859375,57902,204.8
1,4,986.9140625,18.2205078125,284.3859375,2,3.7032421875,2,22.268046875,0.633859375,57902,213.7
1,4,873.1640625,19.3630859375,284.3859375,2,3.7032421875,2,22.268046875,0.633859375,57902,214.6
1,4,873.1640625,18.2205078125,242.3390625,2,3.7032421875,2,22.268046875,0.633859375,57902,215.6
1,4,873.1640625,18.2205078125,284.3859375,1,3.7032421875,2,22.268046875,0.633859375,57902,212.4
1,4,873.1640625,18.2205078125,284.3859375,2,5.8878515625,2,22.268046875,0.633859375,57902,191.7
1,4,873.1640625,18.2205078125,284.3859375,2,3.7032421875,1,22.268046875,0.633859375,57902,236.5
1,4,873.1640625,18.2205078125,284.3859375,2,3.7032421875,2,14.177578125,0.633859375,57902,182.8
1,4,873.1640625,18.2205078125,284.3859375,2,3.7032421875,2,22.268046875,0.564796875,57902,214.8
1,4,873.1640625,18.2205078125,284.3859375,2,3.7032421875,2,22.268046875,0.633859375,61508,215.8
1,4,873.1640625,18.2205078125,284.3859375,2,3.7032421875,2,22.268046875,0.633859375,57902,215.1
2,3,466.9140625,11.5630859375,55.1390625,2,4.3278515625,2,21.457578125,0.356796875,18681,163.7
2,3,466.9140625,11.5630859375,55.1390625,2,4.3278515625,2,21.457578125,0.356796875,18681,163.7
2,2,466.9140625,11.5630859375,55.1390625,2,4.3278515625,2,21.457578125,0.356796875,18681,163.1
2,3,353.1640625,11.5630859375,55.1390625,2,4.3278515625,2,21.457578125,0.356796875,18681,167.4
2,3,466.9140625,10.4205078125,55.1390625,2,4.3278515625,2,21.457578125,0.356796875,18681,165
2,3,466.9140625,11.5630859375,97.1859375,2,4.3278515625,2,21.457578125,0.356796875,18681,163.6
2,3,466.9140625,11.5630859375,55.1390625,1,4.3278515625,2,21.457578125,0.356796875,18681,164
2,3,466.9140625,11.5630859375,55.1390625,2,5.2632421875,2,21.457578125,0.356796875,18681,160.6
2,3,466.9140625,11.5630859375,55.1390625,2,4.3278515625,1,21.457578125,0.356796875,18681,170.3
2,3,466.9140625,11.5630859375,55.1390625,2,4.3278515625,2,14.988046875,0.356796875,18681,142.1
2,3,466.9140625,11.5630859375,55.1390625,2,4.3278515625,2,21.457578125,0.425859375,18681,163.9
2,3,466.9140625,11.5630859375,55.1390625,2,4.3278515625,2,21.457578125,0.356796875,14884,161.7
2,2,353.1640625,10.4205078125,97.1859375,1,5.2632421875,1,14.988046875,0.425859375,14884,142
2,3,353.1640625,10.4205078125,97.1859375,1,5.2632421875,1,14.988046875,0.425859375,14884,142.5
2,2,466.9140625,10.4205078125,97.1859375,1,5.2632421875,1,14.988046875,0.425859375,14884,138.7
2,2,353.1640625,11.5630859375,97.1859375,1,5.2632421875,1,14.988046875,0.425859375,14884,140.7
2,2,353.1640625,10.4205078125,55.1390625,1,5.2632421875,1,14.988046875,0.425859375,14884,142.1
2,2,353.1640625,10.4205078125,97.1859375,2,5.2632421875,1,14.988046875,0.425859375,14884,147.2
2,2,353.1640625,10.4205078125,97.1859375,1,4.3278515625,1,14.988046875,0.425859375,14884,144.7
2,2,353.1640625,10.4205078125,97.1859375,1,5.2632421875,2,14.988046875,0.425859375,14884,141.5
2,2,353.1640625,10.4205078125,97.1859375,1,5.2632421875,1,21.457578125,0.425859375,14884,163.9
2,2,353.1640625,10.4205078125,97.1859375,1,5.2632421875,1,14.988046875,0.356796875,14884,141.8
2,2,353.1640625,10.4205078125,97.1859375,1,5.2632421875,1,14.988046875,0.425859375,18681,143.7
2,2,353.1640625,10.4205078125,97.1859375,1,5.2632421875,1,14.988046875,0.425859375,14884,142
2,2,726.9140625,15.4630859375,148.7390625,2,5.1078515625,2,17.817578125,0.460796875,40016,145.4
2,2,726.9140625,15.4630859375,148.7390625,2,5.1078515625,2,17.817578125,0.460796875,40016,145.4
2,3,726.9140625,15.4630859375,148.7390625,2,5.1078515625,2,17.817578125,0.460796875,40016,145.9
2,2,1133.1640625,15.4630859375,148.7390625,2,5.1078515625,2,17.817578125,0.460796875,40016,143
2,2,726.9140625,6.5205078125,148.7390625,2,5.1078515625,2,17.817578125,0.460796875,40016,157.5
2,2,726.9140625,15.4630859375,190.7859375,2,5.1078515625,2,17.817578125,0.460796875,40016,145.3
2,2,726.9140625,15.4630859375,148.7390625,1,5.1078515625,2,17.817578125,0.460796875,40016,146.8
2,2,726.9140625,15.4630859375,148.7390625,2,4.4832421875,2,17.817578125,0.460796875,40016,147.8
2,2,726.9140625,15.4630859375,148.7390625,2,5.1078515625,1,17.817578125,0.460796875,40016,151.6
2,2,726.9140625,15.4630859375,148.7390625,2,5.1078515625,2,18.628046875,0.460796875,40016,148.2
2,2,726.9140625,15.4630859375,148.7390625,2,5.1078515625,2,17.817578125,0.529859375,40016,145.5
2,2,726.9140625,15.4630859375,148.7390625,2,5.1078515625,2,17.817578125,0.460796875,36412,144.4
2,3,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,1,18.628046875,0.529859375,36412,161.9
2,2,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,1,18.628046875,0.529859375,36412,161.7
2,3,726.9140625,6.5205078125,190.7859375,1,4.4832421875,1,18.628046875,0.529859375,36412,164.1
2,3,1133.1640625,15.4630859375,190.7859375,1,4.4832421875,1,18.628046875,0.529859375,36412,149.4
2,3,1133.1640625,6.5205078125,148.7390625,1,4.4832421875,1,18.628046875,0.529859375,36412,162.5
2,3,1133.1640625,6.5205078125,190.7859375,2,4.4832421875,1,18.628046875,0.529859375,36412,166
2,3,1133.1640625,6.5205078125,190.7859375,1,5.1078515625,1,18.628046875,0.529859375,36412,159.1
2,3,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,2,18.628046875,0.529859375,36412,161.8
2,3,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,1,17.817578125,0.529859375,36412,159
2,3,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,1,18.628046875,0.460796875,36412,161.8
2,3,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,1,18.628046875,0.529859375,40016,163.6
2,3,1133.1640625,6.5205078125,190.7859375,1,4.4832421875,1,18.628046875,0.529859375,36412,161.9
1,4,206.9140625,7.6630859375,335.9390625,1,3.5478515625,1,10.537578125,0.668796875,82833,221.8
1,4,206.9140625,7.6630859375,335.9390625,1,3.5478515625,1,10.537578125,0.668796875,82833,221.8
1,1,206.9140625,7.6630859375,335.9390625,1,3.5478515625,1,10.537578125,0.668796875,82833,205.7
1,4,613.1640625,7.6630859375,335.9390625,1,3.5478515625,1,10.537578125,0.668796875,82833,196.6
1,4,206.9140625,14.3205078125,335.9390625,1,3.5478515625,1,10.537578125,0.668796875,82833,212.6
1,4,206.9140625,7.6630859375,3.5859375,1,3.5478515625,1,10.537578125,0.668796875,82833,222
1,4,206.9140625,7.6630859375,335.9390625,2,3.5478515625,1,10.537578125,0.668796875,82833,267
1,4,206.9140625,7.6630859375,335.9390625,1,6.0432421875,1,10.537578125,0.668796875,82833,187.5
1,4,206.9140625,7.6630859375,335.9390625,1,3.5478515625,2,10.537578125,0.668796875,82833,217.3
1,4,206.9140625,7.6630859375,335.9390625,1,3.5478515625,1,11.348046875,0.668796875,82833,225.1
1,4,206.9140625,7.6630859375,335.9390625,1,3.5478515625,1,10.537578125,0.321859375,82833,216.8
1,4,206.9140625,7.6630859375,335.9390625,1,3.5478515625,1,10.537578125,0.668796875,79450,209.6
1,1,613.1640625,14.3205078125,3.5859375,2,6.0432421875,2,11.348046875,0.321859375,79450,147.2
1,4,613.1640625,14.3205078125,3.5859375,2,6.0432421875,2,11.348046875,0.321859375,79450,155.2
1,1,206.9140625,14.3205078125,3.5859375,2,6.0432421875,2,11.348046875,0.321859375,79450,167.8
1,1,613.1640625,7.6630859375,3.5859375,2,6.0432421875,2,11.348046875,0.321859375,79450,155.5
1,1,613.1640625,14.3205078125,335.9390625,2,6.0432421875,2,11.348046875,0.321859375,79450,147.2
1,1,613.1640625,14.3205078125,3.5859375,1,6.0432421875,2,11.348046875,0.321859375,79450,143
1,1,613.1640625,14.3205078125,3.5859375,2,3.5478515625,2,11.348046875,0.321859375,79450,169.1
1,1,613.1640625,14.3205078125,3.5859375,2,6.0432421875,1,11.348046875,0.321859375,79450,161.4
1,1,613.1640625,14.3205078125,3.5859375,2,6.0432421875,2,10.537578125,0.321859375,79450,144.2
1,1,613.1640625,14.3205078125,3.5859375,2,6.0432421875,2,11.348046875,0.668796875,79450,148.9
1,1,613.1640625,14.3205078125,3.5859375,2,6.0432421875,2,11.348046875,0.321859375,82833,152.9
1,1,613.1640625,14.3205078125,3.5859375,2,6.0432421875,2,11.348046875,0.321859375,79450,147.2
1,2,596.9140625,5.7130859375,289.1390625,1,4.7178515625,2,19.637578125,0.304796875,29427,181.2
1,2,596.9140625,5.7130859375,289.1390625,1,4.7178515625,2,19.637578125,0.304796875,29427,181.2
1,3,596.9140625,5.7130859375,289.1390625,1,4.7178515625,2,19.637578125,0.304796875,29427,182.8
1,2,223.1640625,5.7130859375,289.1390625,1,4.7178515625,2,19.637578125,0.304796875,29427,195.6
1,2,596.9140625,16.2705078125,289.1390625,1,4.7178515625,2,19.637578125,0.304796875,29427,165.3
1,2,596.9140625,5.7130859375,50.3859375,1,4.7178515625,2,19.637578125,0.304796875,29427,181.2
1,2,596.9140625,5.7130859375,289.1390625,2,4.7178515625,2,19.637578125,0.304796875,29427,182.4
1,2,596.9140625,5.7130859375,289.1390625,1,5.6532421875,2,19.637578125,0.304796875,29427,177
1,2,596.9140625,5.7130859375,289.1390625,1,4.7178515625,1,19.637578125,0.304796875,29427,182
1,2,596.9140625,5.7130859375,289.1390625,1,4.7178515625,2,24.088046875,0.304796875,29427,197.9
1,2,596.9140625,5.7130859375,289.1390625,1,4.7178515625,2,19.637578125,0.685859375,29427,182.9
1,2,596.9140625,5.7130859375,289.1390625,1,4.7178515625,2,19.637578125,0.304796875,47324,193
1,3,223.1640625,16.2705078125,50.3859375,2,5.6532421875,1,24.088046875,0.685859375,47324,225.5
1,2,223.1640625,16.2705078125,50.3859375,2,5.6532421875,1,24.088046875,0.685859375,47324,223.2
1,3,596.9140625,16.2705078125,50.3859375,2,5.6532421875,1,24.088046875,0.685859375,47324,203.7
1,3,223.1640625,5.7130859375,50.3859375,2,5.6532421875,1,24.088046875,0.685859375,47324,240.9
1,3,223.1640625,16.2705078125,289.1390625,2,5.6532421875,1,24.088046875,0.685859375,47324,228.1
1,3,223.1640625,16.2705078125,50.3859375,1,5.6532421875,1,24.088046875,0.685859375,47324,206.3
1,3,223.1640625,16.2705078125,50.3859375,2,4.7178515625,1,24.088046875,0.685859375,47324,233.6
1,3,223.1640625,16.2705078125,50.3859375,2,5.6532421875,2,24.088046875,0.685859375,47324,206.3
1,3,223.1640625,16.2705078125,50.3859375,2,5.6532421875,1,19.637578125,0.685859375,47324,209
1,3,223.1640625,16.2705078125,50.3859375,2,5.6532421875,1,24.088046875,0.304796875,47324,223.5
1,3,223.1640625,16.2705078125,50.3859375,2,5.6532421875,1,24.088046875,0.685859375,29427,218.7
1,3,223.1640625,16.2705078125,50.3859375,2,5.6532421875,1,24.088046875,0.685859375,47324,225.5
2,4,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,1,12.357578125,0.512796875,72425,180.5
2,4,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,1,12.357578125,0.512796875,72425,180.5
2,1,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,1,12.357578125,0.512796875,72425,171.2
2,4,743.1640625,13.5130859375,101.9390625,2,3.1578515625,1,12.357578125,0.512796875,72425,185.4
2,4,1116.9140625,8.4705078125,101.9390625,2,3.1578515625,1,12.357578125,0.512796875,72425,187.3
2,4,1116.9140625,13.5130859375,237.5859375,2,3.1578515625,1,12.357578125,0.512796875,72425,179.8
2,4,1116.9140625,13.5130859375,101.9390625,1,3.1578515625,1,12.357578125,0.512796875,72425,169.1
2,4,1116.9140625,13.5130859375,101.9390625,2,4.0932421875,1,12.357578125,0.512796875,72425,164.6
2,4,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,2,12.357578125,0.512796875,72425,168.3
2,4,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,1,16.808046875,0.512796875,72425,197.5
2,4,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,1,12.357578125,0.477859375,72425,180.3
2,4,1116.9140625,13.5130859375,101.9390625,2,3.1578515625,1,12.357578125,0.512796875,4058,127.7
2,1,743.1640625,8.4705078125,237.5859375,1,4.0932421875,2,16.808046875,0.477859375,4058,144
2,4,743.1640625,8.4705078125,237.5859375,1,4.0932421875,2,16.808046875,0.477859375,4058,144
2,1,1116.9140625,8.4705078125,237.5859375,1,4.0932421875,2,16.808046875,0.477859375,4058,142.5
2,1,743.1640625,13.5130859375,237.5859375,1,4.0932421875,2,16.808046875,0.477859375,4058,137.7
2,1,743.1640625,8.4705078125,101.9390625,1,4.0932421875,2,16.808046875,0.477859375,4058,144.4
2,1,743.1640625,8.4705078125,237.5859375,2,4.0932421875,2,16.808046875,0.477859375,4058,141.6
2,1,743.1640625,8.4705078125,237.5859375,1,3.1578515625,2,16.808046875,0.477859375,4058,148
2,1,743.1640625,8.4705078125,237.5859375,1,4.0932421875,1,16.808046875,0.477859375,4058,143.9
2,1,743.1640625,8.4705078125,237.5859375,1,4.0932421875,2,12.357578125,0.477859375,4058,128.3
2,1,743.1640625,8.4705078125,237.5859375,1,4.0932421875,2,16.808046875,0.512796875,4058,144.1
2,1,743.1640625,8.4705078125,237.5859375,1,4.0932421875,2,16.808046875,0.477859375,72425,172.6
2,1,743.1640625,8.4705078125,237.5859375,1,4.0932421875,2,16.808046875,0.477859375,4058,144
2,1,336.9140625,9.6130859375,8.3390625,2,5.4978515625,1,15.997578125,0.616796875,50777,175.9
2,1,336.9140625,9.6130859375,8.3390625,2,5.4978515625,1,15.997578125,0.616796875,50777,175.9
2,4,336.9140625,9.6130859375,8.3390625,2,5.4978515625,1,15.997578125,0.616796875,50777,180
2,1,483.1640625,9.6130859375,8.3390625,2,5.4978515625,1,15.997578125,0.616796875,50777,169.7
2,1,336.9140625,12.3705078125,8.3390625,2,5.4978515625,1,15.997578125,0.616796875,50777,172.8
2,1,336.9140625,9.6130859375,143.9859375,2,5.4978515625,1,15.997578125,0.616796875,50777,175.4
2,1,336.9140625,9.6130859375,8.3390625,1,5.4978515625,1,15.997578125,0.616796875,50777,166.2
2,1,336.9140625,9.6130859375,8.3390625,2,4.8732421875,1,15.997578125,0.616796875,50777,181.1
2,1,336.9140625,9.6130859375,8.3390625,2,5.4978515625,2,15.997578125,0.616796875,50777,164.6
2,1,336.9140625,9.6130859375,8.3390625,2,5.4978515625,1,20.448046875,0.616796875,50777,191.5
2,1,336.9140625,9.6130859375,8.3390625,2,5.4978515625,1,15.997578125,0.581859375,50777,175.9
2,1,336.9140625,9.6130859375,8.3390625,2,5.4978515625,1,15.997578125,0.616796875,25588,158.8
2,4,483.1640625,12.3705078125,143.9859375,1,4.8732421875,2,20.448046875,0.581859375,25588,163
2,1,483.1640625,12.3705078125,143.9859375,1,4.8732421875,2,20.448046875,0.581859375,25588,161.6
2,4,336.9140625,12.3705078125,143.9859375,1,4.8732421875,2,20.448046875,0.581859375,25588,167
2,4,483.1640625,9.6130859375,143.9859375,1,4.8732421875,2,20.448046875,0.581859375,25588,166.2
2,4,483.1640625,12.3705078125,8.3390625,1,4.8732421875,2,20.448046875,0.581859375,25588,163.8
2,4,483.1640625,12.3705078125,143.9859375,2,4.8732421875,2,20.448046875,0.581859375,25588,162.4
2,4,483.1640625,12.3705078125,143.9859375,1,5.4978515625,2,20.448046875,0.581859375,25588,160.5
2,4,483.1640625,12.3705078125,143.9859375,1,4.8732421875,1,20.448046875,0.581859375,25588,163.5
2,4,483.1640625,12.3705078125,143.9859375,1,4.8732421875,2,15.997578125,0.581859375,25588,147.2
2,4,483.1640625,12.3705078125,143.9859375,1,4.8732421875,2,20.448046875,0.616796875,25588,163.1
2,4,483.1640625,12.3705078125,143.9859375,1,4.8732421875,2,20.448046875,0.581859375,50777,179.9
2,4,483.1640625,12.3705078125,143.9859375,1,4.8732421875,2,20.448046875,0.581859375,25588,163
1,3,856.9140625,17.4130859375,195.5390625,1,3.9378515625,2,23.277578125,0.408796875,8046,173.8
1,3,856.9140625,17.4130859375,195.5390625,1,3.9378515625,2,23.277578125,0.408796875,8046,173.8
1,2,856.9140625,17.4130859375,195.5390625,1,3.9378515625,2,23.277578125,0.408796875,8046,173.6
1,3,1003.1640625,17.4130859375,195.5390625,1,3.9378515625,2,23.277578125,0.408796875,8046,173.2
1,3,856.9140625,20.1705078125,195.5390625,1,3.9378515625,2,23.277578125,0.408796875,8046,172.6
1,3,856.9140625,17.4130859375,331.1859375,1,3.9378515625,2,23.277578125,0.408796875,8046,175.4
1,3,856.9140625,17.4130859375,195.5390625,2,3.9378515625,2,23.277578125,0.408796875,8046,169.9
1,3,856.9140625,17.4130859375,195.5390625,1,3.3132421875,2,23.277578125,0.408796875,8046,178.2
1,3,856.9140625,17.4130859375,195.5390625,1,3.9378515625,1,23.277578125,0.408796875,8046,173.8
1,3,856.9140625,17.4130859375,195.5390625,1,3.9378515625,2,13.168046875,0.408796875,8046,135.2
1,3,856.9140625,17.4130859375,195.5390625,1,3.9378515625,2,23.277578125,0.373859375,8046,173.6
1,3,856.9140625,17.4130859375,195.5390625,1,3.9378515625,2,23.277578125,0.408796875,68777,204.1
1,2,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,1,13.168046875,0.373859375,68777,191.7
1,3,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,1,13.168046875,0.373859375,68777,195.7
1,2,856.9140625,20.1705078125,331.1859375,2,3.3132421875,1,13.168046875,0.373859375,68777,193.9
1,2,1003.1640625,17.4130859375,331.1859375,2,3.3132421875,1,13.168046875,0.373859375,68777,192.9
1,2,1003.1640625,20.1705078125,195.5390625,2,3.3132421875,1,13.168046875,0.373859375,68777,191.1
1,2,1003.1640625,20.1705078125,331.1859375,1,3.3132421875,1,13.168046875,0.373859375,68777,170
1,2,1003.1640625,20.1705078125,331.1859375,2,3.9378515625,1,13.168046875,0.373859375,68777,180.6
1,2,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,2,13.168046875,0.373859375,68777,171.1
1,2,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,1,23.277578125,0.373859375,68777,231.5
1,2,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,1,13.168046875,0.408796875,68777,191.9
1,2,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,1,13.168046875,0.373859375,8046,145.9
1,2,1003.1640625,20.1705078125,331.1859375,2,3.3132421875,1,13.168046875,0.373859375,68777,191.7
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,1967,171.4
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,1967,171.4
1,1,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,1967,166.8
1,2,548.1640625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,1967,166.3
1,2,401.9140625,5.5455078125,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,1967,184.2
1,2,401.9140625,12.5380859375,73.7859375,1,4.5228515625,2,20.547578125,0.694796875,1967,171.4
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,1967,171.4
1,2,401.9140625,12.5380859375,78.5390625,1,5.8482421875,2,20.547578125,0.694796875,1967,168.7
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,1,20.547578125,0.694796875,1967,173.1
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,17.718046875,0.694796875,1967,162.8
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.659859375,1967,171.4
1,2,401.9140625,12.5380859375,78.5390625,1,4.5228515625,2,20.547578125,0.694796875,9520,171.2
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,9520,166.2
1,2,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,9520,168
1,1,401.9140625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,9520,170.2
1,1,548.1640625,12.5380859375,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,9520,152.8
1,1,548.1640625,5.5455078125,78.5390625,1,5.8482421875,1,17.718046875,0.659859375,9520,166.1
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,9520,166.2
1,1,548.1640625,5.5455078125,73.7859375,1,4.5228515625,1,17.718046875,0.659859375,9520,170.5
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,2,17.718046875,0.659859375,9520,165.1
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,20.547578125,0.659859375,9520,176.4
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.694796875,9520,166.3
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,1967,163.9
1,1,548.1640625,5.5455078125,73.7859375,1,5.8482421875,1,17.718046875,0.659859375,9520,166.2
2,4,921.9140625,4.7380859375,265.7390625,2,2.9628515625,1,13.267578125,0.486796875,45567,199
2,4,921.9140625,4.7380859375,265.7390625,2,2.9628515625,1,13.267578125,0.486796875,45567,199
