"hvac","afn","area","atm","azimuth","boundaries","cop","envelope","lights","shgc","epw","targ"
"split","inter",576.6015625,10.1158203125,195.1734375,"adiabatic",4.0475390625,"light",14.589921875,0.700484375,184,179.314448478098
"split","inter",576.6015625,10.1158203125,195.1734375,"adiabatic",3.0816796875,"light",10.139453125,0.700484375,184,175.627812905403
"split","inter",576.6015625,10.1158203125,195.1734375,"adiabatic",3.0816796875,"light",14.589921875,0.533921875,184,193.549986394055
"split","inter",576.6015625,10.1158203125,195.1734375,"adiabatic",3.0816796875,"light",14.589921875,0.700484375,330,163.843848012132
"vrf","max",422.2265625,13.2083984375,273.0515625,"outdoors",5.6075390625,"heavy",17.419453125,0.325921875,125,156.318476094678
"vrf","smart",422.2265625,13.2083984375,273.0515625,"outdoors",5.6075390625,"heavy",17.419453125,0.325921875,125,155.626855456526
"vrf","max",1096.6015625,13.2083984375,273.0515625,"outdoors",5.6075390625,"heavy",17.419453125,0.325921875,125,147.928783112718
"vrf","max",422.2265625,17.9158203125,273.0515625,"outdoors",5.6075390625,"heavy",17.419453125,0.325921875,125,153.63037825973
"vrf","max",422.2265625,13.2083984375,7.9734375,"outdoors",5.6075390625,"heavy",17.419453125,0.325921875,125,156.269816556537
"vrf","max",422.2265625,13.2083984375,273.0515625,"outdoors",4.6416796875,"heavy",17.419453125,0.325921875,125,160.977573389048
"vrf","max",422.2265625,13.2083984375,273.0515625,"outdoors",5.6075390625,"heavy",21.869921875,0.325921875,125,171.736519855504
"vrf","max",422.2265625,13.2083984375,273.0515625,"outdoors",5.6075390625,"heavy",17.419453125,0.492484375,125,156.826668664312
"vrf","max",422.2265625,13.2083984375,273.0515625,"outdoors",5.6075390625,"heavy",17.419453125,0.325921875,390,162.305954506389
"vrf","smart",1096.6015625,17.9158203125,7.9734375,"outdoors",4.6416796875,"heavy",21.869921875,0.492484375,390,169.580239860324
"vrf","max",1096.6015625,17.9158203125,7.9734375,"outdoors",4.6416796875,"heavy",21.869921875,0.492484375,390,171.466826929755
"vrf","smart",422.2265625,17.9158203125,7.9734375,"outdoors",4.6416796875,"heavy",21.869921875,0.492484375,390,179.633809396394
"vrf","smart",1096.6015625,13.2083984375,7.9734375,"outdoors",4.6416796875,"heavy",21.869921875,0.492484375,390,172.370172912091
"vrf","smart",1096.6015625,17.9158203125,273.0515625,"outdoors",4.6416796875,"heavy",21.869921875,0.492484375,390,169.427511017142
"vrf","smart",1096.6015625,17.9158203125,7.9734375,"outdoors",5.6075390625,"heavy",21.869921875,0.492484375,390,164.283677179549
"vrf","smart",1096.6015625,17.9158203125,7.9734375,"outdoors",4.6416796875,"heavy",17.419453125,0.492484375,390,153.868418589057
"vrf","smart",1096.6015625,17.9158203125,7.9734375,"outdoors",4.6416796875,"heavy",21.869921875,0.325921875,390,169.169745976947
"vrf","smart",1096.6015625,17.9158203125,7.9734375,"outdoors",4.6416796875,"heavy",21.869921875,0.492484375,125,164.975687482241
"vrf","smart",1202.2265625,9.3083984375,366.6515625,"outdoors",3.2675390625,"heavy",21.059453125,0.429921875,22,204.882020047831
"vrf","max",1202.2265625,9.3083984375,366.6515625,"outdoors",3.2675390625,"heavy",21.059453125,0.429921875,22,214.197093869235
"vrf","smart",316.6015625,9.3083984375,366.6515625,"outdoors",3.2675390625,"heavy",21.059453125,0.429921875,22,225.64395305437
"vrf","smart",1202.2265625,14.0158203125,366.6515625,"outdoors",3.2675390625,"heavy",21.059453125,0.429921875,22,199.421949913743
"vrf","smart",1202.2265625,9.3083984375,288.7734375,"outdoors",3.2675390625,"heavy",21.059453125,0.429921875,22,204.822663169898
"vrf","smart",1202.2265625,9.3083984375,366.6515625,"outdoors",3.8616796875,"heavy",21.059453125,0.429921875,22,195.14670191258
"vrf","smart",1202.2265625,9.3083984375,366.6515625,"outdoors",3.2675390625,"heavy",10.949921875,0.429921875,22,167.680424227614
"vrf","smart",1202.2265625,9.3083984375,366.6515625,"outdoors",3.2675390625,"heavy",21.059453125,0.596484375,22,205.41537891262
"vrf","smart",1202.2265625,9.3083984375,366.6515625,"outdoors",3.2675390625,"heavy",21.059453125,0.429921875,287,173.2307510013
"vrf","max",316.6015625,14.0158203125,288.7734375,"outdoors",3.8616796875,"heavy",10.949921875,0.596484375,287,142.840056707267
"vrf","smart",316.6015625,14.0158203125,288.7734375,"outdoors",3.8616796875,"heavy",10.949921875,0.596484375,287,141.629422644252
"vrf","max",1202.2265625,14.0158203125,288.7734375,"outdoors",3.8616796875,"heavy",10.949921875,0.596484375,287,128.52905813869
"vrf","max",316.6015625,9.3083984375,288.7734375,"outdoors",3.8616796875,"heavy",10.949921875,0.596484375,287,147.893870039501
"vrf","max",316.6015625,14.0158203125,366.6515625,"outdoors",3.8616796875,"heavy",10.949921875,0.596484375,287,142.525252930735
"vrf","max",316.6015625,14.0158203125,288.7734375,"outdoors",3.2675390625,"heavy",10.949921875,0.596484375,287,147.61328888108
"vrf","max",316.6015625,14.0158203125,288.7734375,"outdoors",3.8616796875,"heavy",21.059453125,0.596484375,287,178.035704836903
"vrf","max",316.6015625,14.0158203125,288.7734375,"outdoors",3.8616796875,"heavy",10.949921875,0.429921875,287,142.297970528302
"vrf","max",316.6015625,14.0158203125,288.7734375,"outdoors",3.8616796875,"heavy",10.949921875,0.596484375,22,180.628302531215
"split","inter",682.2265625,17.1083984375,179.4515625,"adiabatic",4.8275390625,"light",13.779453125,0.637921875,227,170.286597483178
"split","min",682.2265625,17.1083984375,179.4515625,"adiabatic",4.8275390625,"light",13.779453125,0.637921875,227,166.307339372883
"split","inter",836.6015625,17.1083984375,179.4515625,"adiabatic",4.8275390625,"light",13.779453125,0.637921875,227,168.104479291183
"split","inter",682.2265625,6.2158203125,179.4515625,"adiabatic",4.8275390625,"light",13.779453125,0.637921875,227,184.966485926618
"split","inter",682.2265625,17.1083984375,101.5734375,"adiabatic",4.8275390625,"light",13.779453125,0.637921875,227,170.518227136493
"split","inter",682.2265625,17.1083984375,179.4515625,"adiabatic",5.4216796875,"light",13.779453125,0.637921875,227,165.06348828238
"split","inter",682.2265625,17.1083984375,179.4515625,"adiabatic",4.8275390625,"light",18.229921875,0.637921875,227,187.67085176761
"split","inter",682.2265625,17.1083984375,179.4515625,"adiabatic",4.8275390625,"light",13.779453125,0.388484375,227,168.614764001861
"split","inter",682.2265625,17.1083984375,179.4515625,"adiabatic",4.8275390625,"light",13.779453125,0.637921875,81,152.093631057463
"split","min",836.6015625,6.2158203125,101.5734375,"adiabatic",5.4216796875,"light",18.229921875,0.388484375,81,176.2610465658
"split","inter",836.6015625,6.2158203125,101.5734375,"adiabatic",5.4216796875,"light",18.229921875,0.388484375,81,178.484854720652
"split","min",682.2265625,6.2158203125,101.5734375,"adiabatic",5.4216796875,"light",18.229921875,0.388484375,81,177.553469748998
"split","min",836.6015625,17.1083984375,101.5734375,"adiabatic",5.4216796875,"light",18.229921875,0.388484375,81,161.940308750672
"split","min",836.6015625,6.2158203125,179.4515625,"adiabatic",5.4216796875,"light",18.229921875,0.388484375,81,175.773320832332
"split","min",836.6015625,6.2158203125,101.5734375,"adiabatic",4.8275390625,"light",18.229921875,0.388484375,81,179.917666423448
"split","min",836.6015625,6.2158203125,101.5734375,"adiabatic",5.4216796875,"light",13.779453125,0.388484375,81,159.323706618063
"split","min",836.6015625,6.2158203125,101.5734375,"adiabatic",5.4216796875,"light",18.229921875,0.637921875,81,177.219440068784
"split","min",836.6015625,6.2158203125,101.5734375,"adiabatic",5.4216796875,"light",18.229921875,0.388484375,227,189.555347357944
"split","smart",779.7265625,7.8458984375,191.1515625,"outdoors",5.3150390625,"heavy",16.054453125,0.416921875,215,178.610532850766
"split","inter",779.7265625,7.8458984375,191.1515625,"outdoors",5.3150390625,"heavy",16.054453125,0.416921875,215,181.624180500234
"split","smart",804.1015625,7.8458984375,191.1515625,"outdoors",5.3150390625,"heavy",16.054453125,0.416921875,215,178.261699171974
"split","smart",779.7265625,15.4783203125,191.1515625,"outdoors",5.3150390625,"heavy",16.054453125,0.416921875,215,169.909165351914
"split","smart",779.7265625,7.8458984375,206.8734375,"outdoors",5.3150390625,"heavy",16.054453125,0.416921875,215,178.893175128507
"split","smart",779.7265625,7.8458984375,191.1515625,"adiabatic",5.3150390625,"heavy",16.054453125,0.416921875,215,164.089287403153
"split","smart",779.7265625,7.8458984375,191.1515625,"outdoors",4.9341796875,"heavy",16.054453125,0.416921875,215,181.316380146238
"split","smart",779.7265625,7.8458984375,191.1515625,"outdoors",5.3150390625,"heavy",12.314921875,0.416921875,215,164.81333338641
"split","smart",779.7265625,7.8458984375,191.1515625,"outdoors",5.3150390625,"heavy",16.054453125,0.427484375,215,178.64472070934
"split","smart",779.7265625,7.8458984375,191.1515625,"outdoors",5.3150390625,"heavy",16.054453125,0.416921875,17,197.290713847363
"split","inter",804.1015625,15.4783203125,206.8734375,"adiabatic",4.9341796875,"heavy",12.314921875,0.427484375,17,163.289336403801
"split","smart",804.1015625,15.4783203125,206.8734375,"adiabatic",4.9341796875,"heavy",12.314921875,0.427484375,17,156.192398300341
"split","inter",779.7265625,15.4783203125,206.8734375,"adiabatic",4.9341796875,"heavy",12.314921875,0.427484375,17,163.599168217763
"split","inter",804.1015625,7.8458984375,206.8734375,"adiabatic",4.9341796875,"heavy",12.314921875,0.427484375,17,172.256833284975
"split","inter",804.1015625,15.4783203125,191.1515625,"adiabatic",4.9341796875,"heavy",12.314921875,0.427484375,17,163.098032910617
"split","inter",804.1015625,15.4783203125,206.8734375,"outdoors",4.9341796875,"heavy",12.314921875,0.427484375,17,186.402391752499
"split","inter",804.1015625,15.4783203125,206.8734375,"adiabatic",5.3150390625,"heavy",12.314921875,0.427484375,17,160.019723124012
"split","inter",804.1015625,15.4783203125,206.8734375,"adiabatic",4.9341796875,"heavy",16.054453125,0.427484375,17,177.844713667478
"split","inter",804.1015625,15.4783203125,206.8734375,"adiabatic",4.9341796875,"heavy",12.314921875,0.416921875,17,163.229187676806
"split","inter",804.1015625,15.4783203125,206.8734375,"adiabatic",4.9341796875,"heavy",12.314921875,0.427484375,215,145.761485659954
"vrf","inter",259.7265625,15.6458984375,3.9515625,"adiabatic",3.7550390625,"light",23.334453125,0.624921875,9,216.53343443382
"vrf","smart",259.7265625,15.6458984375,3.9515625,"adiabatic",3.7550390625,"light",23.334453125,0.624921875,9,210.48417349078
"vrf","inter",284.1015625,15.6458984375,3.9515625,"adiabatic",3.7550390625,"light",23.334453125,0.624921875,9,214.751902242877
"vrf","inter",259.7265625,7.6783203125,3.9515625,"adiabatic",3.7550390625,"light",23.334453125,0.624921875,9,226.424995658129
"vrf","inter",259.7265625,15.6458984375,19.6734375,"adiabatic",3.7550390625,"light",23.334453125,0.624921875,9,216.990144553984
"vrf","inter",259.7265625,15.6458984375,3.9515625,"outdoors",3.7550390625,"light",23.334453125,0.624921875,9,219.045389914097
"vrf","inter",259.7265625,15.6458984375,3.9515625,"adiabatic",3.3741796875,"light",23.334453125,0.624921875,9,223.372067532287
"vrf","inter",259.7265625,15.6458984375,3.9515625,"adiabatic",3.7550390625,"light",19.594921875,0.624921875,9,202.102910761033
"vrf","inter",259.7265625,15.6458984375,3.9515625,"adiabatic",3.7550390625,"light",23.334453125,0.635484375,9,216.597182111642
"vrf","inter",259.7265625,15.6458984375,3.9515625,"adiabatic",3.7550390625,"light",23.334453125,0.624921875,223,213.603936239085
"vrf","smart",284.1015625,7.6783203125,19.6734375,"outdoors",3.3741796875,"light",19.594921875,0.635484375,223,209.176864688955
"vrf","inter",284.1015625,7.6783203125,19.6734375,"outdoors",3.3741796875,"light",19.594921875,0.635484375,223,216.294819047322
"vrf","smart",259.7265625,7.6783203125,19.6734375,"outdoors",3.3741796875,"light",19.594921875,0.635484375,223,211.178424025965
"vrf","smart",284.1015625,15.6458984375,19.6734375,"outdoors",3.3741796875,"light",19.594921875,0.635484375,223,199.210530565319
"vrf","smart",284.1015625,7.6783203125,3.9515625,"outdoors",3.3741796875,"light",19.594921875,0.635484375,223,208.982302748035
"vrf","smart",284.1015625,7.6783203125,19.6734375,"adiabatic",3.3741796875,"light",19.594921875,0.635484375,223,206.960915311048
"vrf","smart",284.1015625,7.6783203125,19.6734375,"outdoors",3.7550390625,"light",19.594921875,0.635484375,223,203.294213345016
"vrf","smart",284.1015625,7.6783203125,19.6734375,"outdoors",3.3741796875,"light",23.334453125,0.635484375,223,223.019357368427
"vrf","smart",284.1015625,7.6783203125,19.6734375,"outdoors",3.3741796875,"light",19.594921875,0.624921875,223,209.325986448783
"vrf","smart",284.1015625,7.6783203125,19.6734375,"outdoors",3.3741796875,"light",19.594921875,0.635484375,9,214.48298892329
"vrf","min",1039.7265625,11.7458984375,97.5515625,"adiabatic",4.5350390625,"light",19.694453125,0.520921875,112,173.770161320049
"vrf","max",1039.7265625,11.7458984375,97.5515625,"adiabatic",4.5350390625,"light",19.694453125,0.520921875,112,177.866243046595
"vrf","min",1064.1015625,11.7458984375,97.5515625,"adiabatic",4.5350390625,"light",19.694453125,0.520921875,112,173.634530923219
"vrf","min",1039.7265625,11.5783203125,97.5515625,"adiabatic",4.5350390625,"light",19.694453125,0.520921875,112,173.949332105093
"vrf","min",1039.7265625,11.7458984375,300.4734375,"adiabatic",4.5350390625,"light",19.694453125,0.520921875,112,173.696354833743
"vrf","min",1039.7265625,11.7458984375,97.5515625,"outdoors",4.5350390625,"light",19.694453125,0.520921875,112,174.050056419603
"vrf","min",1039.7265625,11.7458984375,97.5515625,"adiabatic",5.7141796875,"light",19.694453125,0.520921875,112,165.605854480329
"vrf","min",1039.7265625,11.7458984375,97.5515625,"adiabatic",4.5350390625,"light",15.954921875,0.520921875,112,159.656550997176
"vrf","min",1039.7265625,11.7458984375,97.5515625,"adiabatic",4.5350390625,"light",19.694453125,0.323484375,112,172.935227680076
"vrf","min",1039.7265625,11.7458984375,97.5515625,"adiabatic",4.5350390625,"light",19.694453125,0.520921875,325,149.828141406456
"vrf","max",1064.1015625,11.5783203125,300.4734375,"outdoors",5.7141796875,"light",15.954921875,0.323484375,325,135.296456941599
"vrf","min",1064.1015625,11.5783203125,300.4734375,"outdoors",5.7141796875,"light",15.954921875,0.323484375,325,133.88923677719
"vrf","max",1039.7265625,11.5783203125,300.4734375,"outdoors",5.7141796875,"light",15.954921875,0.323484375,325,135.428533736591
"vrf","max",1064.1015625,11.7458984375,300.4734375,"outdoors",5.7141796875,"light",15.954921875,0.323484375,325,135.138059468737
"vrf","max",1064.1015625,11.5783203125,97.5515625,"outdoors",5.7141796875,"light",15.954921875,0.323484375,325,135.193866784573
"vrf","max",1064.1015625,11.5783203125,300.4734375,"adiabatic",5.7141796875,"light",15.954921875,0.323484375,325,134.375191139585
"vrf","max",1064.1015625,11.5783203125,300.4734375,"outdoors",4.5350390625,"light",15.954921875,0.323484375,325,138.518203178907
"vrf","max",1064.1015625,11.5783203125,300.4734375,"outdoors",5.7141796875,"light",19.694453125,0.323484375,325,147.498037884634
"vrf","max",1064.1015625,11.5783203125,300.4734375,"outdoors",5.7141796875,"light",15.954921875,0.520921875,325,135.390308918425
"vrf","max",1064.1015625,11.5783203125,300.4734375,"outdoors",5.7141796875,"light",15.954921875,0.323484375,112,154.842488648943
"split","max",519.7265625,19.5458984375,284.7515625,"outdoors",2.9750390625,"heavy",12.414453125,0.312921875,317,224.098646523408
"split","min",519.7265625,19.5458984375,284.7515625,"outdoors",2.9750390625,"heavy",12.414453125,0.312921875,317,213.929955462302
"split","max",544.1015625,19.5458984375,284.7515625,"outdoors",2.9750390625,"heavy",12.414453125,0.312921875,317,223.041528142847
"split","max",519.7265625,19.3783203125,284.7515625,"outdoors",2.9750390625,"heavy",12.414453125,0.312921875,317,224.167414647367
"split","max",519.7265625,19.5458984375,113.2734375,"outdoors",2.9750390625,"heavy",12.414453125,0.312921875,317,224.475817116709
"split","max",519.7265625,19.5458984375,284.7515625,"adiabatic",2.9750390625,"heavy",12.414453125,0.312921875,317,190.954873908704
"split","max",519.7265625,19.5458984375,284.7515625,"outdoors",4.1541796875,"heavy",12.414453125,0.312921875,317,197.107815393218
"split","max",519.7265625,19.5458984375,284.7515625,"outdoors",2.9750390625,"heavy",23.234921875,0.312921875,317,267.933353413235
"split","max",519.7265625,19.5458984375,284.7515625,"outdoors",2.9750390625,"heavy",12.414453125,0.531484375,317,225.734562741512
"split","max",519.7265625,19.5458984375,284.7515625,"outdoors",2.9750390625,"heavy",12.414453125,0.312921875,120,229.529319370614
"split","min",544.1015625,19.3783203125,113.2734375,"adiabatic",4.1541796875,"heavy",23.234921875,0.531484375,120,211.310864404854
"split","max",544.1015625,19.3783203125,113.2734375,"adiabatic",4.1541796875,"heavy",23.234921875,0.531484375,120,219.595251149009
"split","min",519.7265625,19.3783203125,113.2734375,"adiabatic",4.1541796875,"heavy",23.234921875,0.531484375,120,211.973302427433
"split","min",544.1015625,19.5458984375,113.2734375,"adiabatic",4.1541796875,"heavy",23.234921875,0.531484375,120,211.246001245345
"split","min",544.1015625,19.3783203125,284.7515625,"adiabatic",4.1541796875,"heavy",23.234921875,0.531484375,120,210.678366527052
"split","min",544.1015625,19.3783203125,113.2734375,"outdoors",4.1541796875,"heavy",23.234921875,0.531484375,120,233.083371581213
"split","min",544.1015625,19.3783203125,113.2734375,"adiabatic",2.9750390625,"heavy",23.234921875,0.531484375,120,234.197332922772
"split","min",544.1015625,19.3783203125,113.2734375,"adiabatic",4.1541796875,"heavy",12.414453125,0.531484375,120,168.451766793051
"split","min",544.1015625,19.3783203125,113.2734375,"adiabatic",4.1541796875,"heavy",23.234921875,0.312921875,120,209.273006701734
"split","min",544.1015625,19.3783203125,113.2734375,"adiabatic",4.1541796875,"heavy",23.234921875,0.531484375,317,210.583796584049
"split","min",389.7265625,17.5958984375,331.5515625,"outdoors",4.9250390625,"light",17.874453125,0.676921875,163,165.65601897663
"split","max",389.7265625,17.5958984375,331.5515625,"outdoors",4.9250390625,"light",17.874453125,0.676921875,163,168.230476304401
"split","min",414.1015625,17.5958984375,331.5515625,"outdoors",4.9250390625,"light",17.874453125,0.676921875,163,164.743717437005
"split","min",389.7265625,17.4283203125,331.5515625,"outdoors",4.9250390625,"light",17.874453125,0.676921875,163,165.730389723547
"split","min",389.7265625,17.5958984375,160.0734375,"outdoors",4.9250390625,"light",17.874453125,0.676921875,163,164.066873497275
"split","min",389.7265625,17.5958984375,331.5515625,"adiabatic",4.9250390625,"light",17.874453125,0.676921875,163,166.901896804611
"split","min",389.7265625,17.5958984375,331.5515625,"outdoors",3.7641796875,"light",17.874453125,0.676921875,163,172.760454241804
"split","min",389.7265625,17.5958984375,331.5515625,"outdoors",4.9250390625,"light",10.494921875,0.676921875,163,138.337525168591
"split","min",389.7265625,17.5958984375,331.5515625,"outdoors",4.9250390625,"light",17.874453125,0.479484375,163,164.767190098722
"split","min",389.7265625,17.5958984375,331.5515625,"outdoors",4.9250390625,"light",17.874453125,0.676921875,69,186.157054353257
"split","max",414.1015625,17.4283203125,160.0734375,"adiabatic",3.7641796875,"light",10.494921875,0.479484375,69,171.014979408108
"split","min",414.1015625,17.4283203125,160.0734375,"adiabatic",3.7641796875,"light",10.494921875,0.479484375,69,163.497562563047
"split","max",389.7265625,17.4283203125,160.0734375,"adiabatic",3.7641796875,"light",10.494921875,0.479484375,69,171.985097634333
"split","max",414.1015625,17.5958984375,160.0734375,"adiabatic",3.7641796875,"light",10.494921875,0.479484375,69,170.933288765773
"split","max",414.1015625,17.4283203125,331.5515625,"adiabatic",3.7641796875,"light",10.494921875,0.479484375,69,169.973939732141
"split","max",414.1015625,17.4283203125,160.0734375,"outdoors",3.7641796875,"light",10.494921875,0.479484375,69,176.357135165582
"split","max",414.1015625,17.4283203125,160.0734375,"adiabatic",4.9250390625,"light",10.494921875,0.479484375,69,157.906564663087
"split","max",414.1015625,17.4283203125,160.0734375,"adiabatic",3.7641796875,"light",17.874453125,0.479484375,69,200.987192888172
"split","max",414.1015625,17.4283203125,160.0734375,"adiabatic",3.7641796875,"light",10.494921875,0.676921875,69,172.838877795346
"split","max",414.1015625,17.4283203125,160.0734375,"adiabatic",3.7641796875,"light",10.494921875,0.479484375,163,143.418017163216
"vrf","max",909.7265625,9.7958984375,144.3515625,"adiabatic",3.3650390625,"heavy",10.594453125,0.468921875,369,131.17906374622
"vrf","min",909.7265625,9.7958984375,144.3515625,"adiabatic",3.3650390625,"heavy",10.594453125,0.468921875,369,127.076813244791
"vrf","max",934.1015625,9.7958984375,144.3515625,"adiabatic",3.3650390625,"heavy",10.594453125,0.468921875,369,130.932201511606
"vrf","max",909.7265625,9.6283203125,144.3515625,"adiabatic",3.3650390625,"heavy",10.594453125,0.468921875,369,131.393219868581
"vrf","max",909.7265625,9.7958984375,347.2734375,"adiabatic",3.3650390625,"heavy",10.594453125,0.468921875,369,129.717939471617
"vrf","max",909.7265625,9.7958984375,144.3515625,"outdoors",3.3650390625,"heavy",10.594453125,0.468921875,369,143.25114536172
"vrf","max",909.7265625,9.7958984375,144.3515625,"adiabatic",5.3241796875,"heavy",10.594453125,0.468921875,369,122.612519322136
"vrf","max",909.7265625,9.7958984375,144.3515625,"adiabatic",3.3650390625,"heavy",17.774921875,0.468921875,369,151.601566027994
"vrf","max",909.7265625,9.7958984375,144.3515625,"adiabatic",3.3650390625,"heavy",10.594453125,0.687484375,369,130.65421002915
"vrf","max",909.7265625,9.7958984375,144.3515625,"adiabatic",3.3650390625,"heavy",10.594453125,0.468921875,274,169.037488624219
"vrf","min",934.1015625,9.6283203125,347.2734375,"outdoors",5.3241796875,"heavy",17.774921875,0.687484375,274,182.104950659648
"vrf","max",934.1015625,9.6283203125,347.2734375,"outdoors",5.3241796875,"heavy",17.774921875,0.687484375,274,185.894122351677
"vrf","min",909.7265625,9.6283203125,347.2734375,"outdoors",5.3241796875,"heavy",17.774921875,0.687484375,274,182.385888664971
"vrf","min",934.1015625,9.7958984375,347.2734375,"outdoors",5.3241796875,"heavy",17.774921875,0.687484375,274,181.855798395553
"vrf","min",934.1015625,9.6283203125,144.3515625,"outdoors",5.3241796875,"heavy",17.774921875,0.687484375,274,181.853489225441
"vrf","min",934.1015625,9.6283203125,347.2734375,"adiabatic",5.3241796875,"heavy",17.774921875,0.687484375,274,169.682631987543
"vrf","min",934.1015625,9.6283203125,347.2734375,"outdoors",3.3650390625,"heavy",17.774921875,0.687484375,274,211.169855867821
"vrf","min",934.1015625,9.6283203125,347.2734375,"outdoors",5.3241796875,"heavy",10.594453125,0.687484375,274,156.481075771032
"vrf","min",934.1015625,9.6283203125,347.2734375,"outdoors",5.3241796875,"heavy",17.774921875,0.468921875,274,181.58763274243
"vrf","min",934.1015625,9.6283203125,347.2734375,"outdoors",5.3241796875,"heavy",17.774921875,0.687484375,369,148.613540909465
"vrf","smart",649.7265625,13.6958984375,50.7515625,"adiabatic",5.7050390625,"heavy",14.234453125,0.364921875,266,147.801073150587
"vrf","inter",649.7265625,13.6958984375,50.7515625,"adiabatic",5.7050390625,"heavy",14.234453125,0.364921875,266,151.668135890167
"vrf","smart",674.1015625,13.6958984375,50.7515625,"adiabatic",5.7050390625,"heavy",14.234453125,0.364921875,266,147.468928195324
"vrf","smart",649.7265625,5.7283203125,50.7515625,"adiabatic",5.7050390625,"heavy",14.234453125,0.364921875,266,161.915361906081
"vrf","smart",649.7265625,13.6958984375,66.4734375,"adiabatic",5.7050390625,"heavy",14.234453125,0.364921875,266,147.8441856577
"vrf","smart",649.7265625,13.6958984375,50.7515625,"outdoors",5.7050390625,"heavy",14.234453125,0.364921875,266,158.483680850568
"vrf","smart",649.7265625,13.6958984375,50.7515625,"adiabatic",2.9841796875,"heavy",14.234453125,0.364921875,266,175.002381312665
"vrf","smart",649.7265625,13.6958984375,50.7515625,"adiabatic",5.7050390625,"heavy",14.134921875,0.364921875,266,147.442611611392
"vrf","smart",649.7265625,13.6958984375,50.7515625,"adiabatic",5.7050390625,"heavy",14.234453125,0.375484375,266,147.841880094229
"vrf","smart",649.7265625,13.6958984375,50.7515625,"adiabatic",5.7050390625,"heavy",14.234453125,0.364921875,377,136.817775500722
"vrf","inter",674.1015625,5.7283203125,66.4734375,"outdoors",2.9841796875,"heavy",14.134921875,0.375484375,377,176.91414836717
"vrf","smart",674.1015625,5.7283203125,66.4734375,"outdoors",2.9841796875,"heavy",14.134921875,0.375484375,377,175.737664950513
"vrf","inter",649.7265625,5.7283203125,66.4734375,"outdoors",2.9841796875,"heavy",14.134921875,0.375484375,377,177.313773822435
"vrf","inter",674.1015625,13.6958984375,66.4734375,"outdoors",2.9841796875,"heavy",14.134921875,0.375484375,377,161.537172946538
"vrf","inter",674.1015625,5.7283203125,50.7515625,"outdoors",2.9841796875,"heavy",14.134921875,0.375484375,377,177.133541374018
"vrf","inter",674.1015625,5.7283203125,66.4734375,"adiabatic",2.9841796875,"heavy",14.134921875,0.375484375,377,169.43612632522
"vrf","inter",674.1015625,5.7283203125,66.4734375,"outdoors",5.7050390625,"heavy",14.134921875,0.375484375,377,155.074709983921
"vrf","inter",674.1015625,5.7283203125,66.4734375,"outdoors",2.9841796875,"heavy",14.234453125,0.375484375,377,177.281515663929
"vrf","inter",674.1015625,5.7283203125,66.4734375,"outdoors",2.9841796875,"heavy",14.134921875,0.364921875,377,176.871608456182
"vrf","inter",674.1015625,5.7283203125,66.4734375,"outdoors",2.9841796875,"heavy",14.134921875,0.375484375,266,214.863581547887
"split","inter",1169.7265625,5.8958984375,237.9515625,"outdoors",4.1450390625,"light",21.514453125,0.572921875,61,205.903747343488
"split","smart",1169.7265625,5.8958984375,237.9515625,"outdoors",4.1450390625,"light",21.514453125,0.572921875,61,202.074553488982
"split","inter",1194.1015625,5.8958984375,237.9515625,"outdoors",4.1450390625,"light",21.514453125,0.572921875,61,205.764429553758
"split","inter",1169.7265625,13.5283203125,237.9515625,"outdoors",4.1450390625,"light",21.514453125,0.572921875,61,191.932435975319
"split","inter",1169.7265625,5.8958984375,253.6734375,"outdoors",4.1450390625,"light",21.514453125,0.572921875,61,205.853589798573
"split","inter",1169.7265625,5.8958984375,237.9515625,"adiabatic",4.1450390625,"light",21.514453125,0.572921875,61,204.950980033615
"split","inter",1169.7265625,5.8958984375,237.9515625,"outdoors",4.5441796875,"light",21.514453125,0.572921875,61,201.838197808027
"split","inter",1169.7265625,5.8958984375,237.9515625,"outdoors",4.1450390625,"light",21.414921875,0.572921875,61,205.51620192813
"split","inter",1169.7265625,5.8958984375,237.9515625,"outdoors",4.1450390625,"light",21.514453125,0.583484375,61,205.949382988869
"split","inter",1169.7265625,5.8958984375,237.9515625,"outdoors",4.1450390625,"light",21.514453125,0.572921875,171,194.704645027668
"split","smart",1194.1015625,13.5283203125,253.6734375,"adiabatic",4.5441796875,"light",21.414921875,0.583484375,171,177.199301278761
"split","inter",1194.1015625,13.5283203125,253.6734375,"adiabatic",4.5441796875,"light",21.414921875,0.583484375,171,178.605861462312
"split","smart",1169.7265625,13.5283203125,253.6734375,"adiabatic",4.5441796875,"light",21.414921875,0.583484375,171,177.300742589593
"split","smart",1194.1015625,5.8958984375,253.6734375,"adiabatic",4.5441796875,"light",21.414921875,0.583484375,171,190.98420373009
"split","smart",1194.1015625,13.5283203125,237.9515625,"adiabatic",4.5441796875,"light",21.414921875,0.583484375,171,176.914039339973
"split","smart",1194.1015625,13.5283203125,253.6734375,"outdoors",4.5441796875,"light",21.414921875,0.583484375,171,176.132549032607
"split","smart",1194.1015625,13.5283203125,253.6734375,"adiabatic",4.1450390625,"light",21.414921875,0.583484375,171,180.203646314249
"split","smart",1194.1015625,13.5283203125,253.6734375,"adiabatic",4.5441796875,"light",21.514453125,0.583484375,171,177.584225402977
