ghr,log_ghr,area,hvac,lights,boundaries,envelope,shgc,azimuth,afn,atm_hvac_cons,atm_light_cons,atm_hvac_light_cons,atm_equip_cons,atm_cons,office_hvac_light_cons,office_equip_cons,office_cons,total_hvac_light_cons,total_equip_cons,total_cons,total_cons_area
45016,4.7,600,1,9.9,1,3.7,0.3,1,1,959.1,583.5,1542.59582371149,2862.47,4405.07,37273.83,39869.73,77143.56,38816.43,42732.2,81548.63,135.91
45016,4.7,600,1,9.9,1,3.7,0.3,1,0,959.54,583.5,1543.03984662427,2862.47,4405.51,36977.52,39869.73,76847.25,38520.56,42732.2,81252.76,135.42
45016,4.7,600,1,9.9,1,3.7,0.3,2,1,985.64,583.5,1569.13856417427,2862.47,4431.61,37362.81,39869.73,77232.54,38931.95,42732.2,81664.15,136.11
45016,4.7,600,1,9.9,1,3.7,0.3,2,0,986.01,583.5,1569.50567765655,2862.47,4431.98,37034.68,39869.73,76904.41,38604.19,42732.2,81336.39,135.56
45016,4.7,600,1,9.9,1,2.5,0.3,1,0,1008.12,583.5,1591.61502826544,2862.47,4454.09,38762.75,39869.73,78632.48,40354.37,42732.2,83086.57,138.48
45016,4.7,600,1,9.9,1,3.7,0.3,3,1,998.17,583.5,1581.67451710315,2862.47,4444.14,37503.69,39869.73,77373.42,39085.36,42732.2,81817.56,136.36
45016,4.7,600,1,9.9,1,3.7,0.3,3,0,998.51,583.5,1582.0120110903,2862.47,4444.48,37217.51,39869.73,77087.24,38799.52,42732.2,81531.72,135.89
45016,4.7,600,1,9.9,1,3.7,0.3,4,1,959.19,583.5,1542.6906123444,2862.47,4405.16,37464.97,39869.73,77334.7,39007.66,42732.2,81739.86,136.23
45016,4.7,600,1,9.9,1,3.7,0.3,4,0,959.49,583.5,1542.99125083118,2862.47,4405.46,37177.4,39869.73,77047.13,38720.39,42732.2,81452.59,135.75
45016,4.7,600,1,9.9,1,3.7,0.7,1,1,975.01,583.5,1558.510187386,2862.47,4420.98,37648.83,39869.73,77518.56,39207.34,42732.2,81939.54,136.57
45016,4.7,600,1,9.9,1,3.7,0.7,1,0,975.2,583.5,1558.69760302635,2862.47,4421.17,37333.86,39869.73,77203.59,38892.56,42732.2,81624.76,136.04
45016,4.7,600,1,9.9,1,3.7,0.7,2,1,1008.32,583.5,1591.82108752344,2862.47,4454.29,37874.05,39869.73,77743.78,39465.87,42732.2,82198.07,137
45016,4.7,600,1,9.9,1,3.7,0.7,2,0,1008.36,583.5,1591.85744137339,2862.47,4454.33,37492.48,39869.73,77362.21,39084.34,42732.2,81816.54,136.36
45016,4.7,600,1,9.9,1,3.7,0.7,3,1,1026.52,583.5,1610.02188711074,2862.47,4472.49,38152.09,39869.73,78021.82,39762.11,42732.2,82494.31,137.49
45016,4.7,600,1,9.9,1,3.7,0.7,3,0,1026.48,583.5,1609.98303686274,2862.47,4472.45,37813.9,39869.73,77683.63,39423.88,42732.2,82156.08,136.93
45016,4.7,600,1,9.9,1,2.5,0.3,2,1,1062.49,583.5,1645.98560753613,2862.47,4508.46,39642.61,39869.73,79512.34,41288.6,42732.2,84020.8,140.03
45016,4.7,600,1,9.9,1,3.7,0.7,4,1,985.23,583.5,1568.72779235815,2862.47,4431.2,38078.7,39869.73,77948.43,39647.43,42732.2,82379.63,137.3
45016,4.7,600,1,9.9,1,3.7,0.7,4,0,985.46,583.5,1568.95685493207,2862.47,4431.43,37731.88,39869.73,77601.61,39300.84,42732.2,82033.04,136.72
45016,4.7,600,1,9.9,2,2.5,0.3,1,1,948.54,583.5,1532.03926248375,2862.47,4394.51,37386.1,39869.73,77255.83,38918.14,42732.2,81650.34,136.08
45016,4.7,600,1,9.9,2,2.5,0.3,1,0,947.88,583.5,1531.37700060557,2862.47,4393.85,36827.32,39869.73,76697.05,38358.7,42732.2,81090.9,135.15
45016,4.7,600,1,9.9,2,2.5,0.3,2,1,964.71,583.5,1548.21171358797,2862.47,4410.68,37660.27,39869.73,77530,39208.48,42732.2,81940.68,136.57
45016,4.7,600,1,9.9,2,2.5,0.3,2,0,964,583.5,1547.49501036149,2862.47,4409.97,37163.82,39869.73,77033.55,38711.32,42732.2,81443.52,135.74
45016,4.7,600,1,9.9,2,2.5,0.3,3,1,980.63,583.5,1564.12760343272,2862.47,4426.6,38046.95,39869.73,77916.68,39611.08,42732.2,82343.28,137.24
45016,4.7,600,1,9.9,2,2.5,0.3,3,0,979.93,583.5,1563.43400130447,2862.47,4425.9,37563.42,39869.73,77433.15,39126.85,42732.2,81859.05,136.43
45016,4.7,600,1,9.9,2,2.5,0.3,4,1,979.62,583.5,1563.12435320085,2862.47,4425.59,37884.17,39869.73,77753.9,39447.29,42732.2,82179.49,136.97
45016,4.7,600,1,9.9,2,2.5,0.3,4,0,979.01,583.5,1562.50916909903,2862.47,4424.98,37421.85,39869.73,77291.58,38984.36,42732.2,81716.56,136.19
45016,4.7,600,1,9.9,1,2.5,0.3,2,0,1062.56,583.5,1646.0558091827,2862.47,4508.53,38791.4,39869.73,78661.13,40437.46,42732.2,83169.66,138.62
45016,4.7,600,1,9.9,2,2.5,0.7,1,1,968.21,583.5,1551.70986541194,2862.47,4414.18,37880.02,39869.73,77749.75,39431.73,42732.2,82163.93,136.94
45016,4.7,600,1,9.9,2,2.5,0.7,1,0,967.48,583.5,1550.97640083327,2862.47,4413.45,37435.46,39869.73,77305.19,38986.44,42732.2,81718.64,136.2
45016,4.7,600,1,9.9,2,2.5,0.7,2,1,991.45,583.5,1574.95476098043,2862.47,4437.42,38312.53,39869.73,78182.26,39887.48,42732.2,82619.68,137.7
45016,4.7,600,1,9.9,2,2.5,0.7,2,0,990.62,583.5,1574.12406124918,2862.47,4436.59,37876.83,39869.73,77746.56,39450.95,42732.2,82183.15,136.97
45016,4.7,600,1,9.9,2,2.5,0.7,3,1,1013.26,583.5,1596.76113637784,2862.47,4459.23,38830.27,39869.73,78700,40427.03,42732.2,83159.23,138.6
45016,4.7,600,1,9.9,2,2.5,0.7,3,0,1012.51,583.5,1596.013976197,2862.47,4458.48,38390.67,39869.73,78260.4,39986.68,42732.2,82718.88,137.86
45016,4.7,600,1,9.9,2,2.5,0.7,4,1,1012.78,583.5,1596.27726778619,2862.47,4458.75,38659.33,39869.73,78529.06,40255.61,42732.2,82987.81,138.31
45016,4.7,600,1,9.9,2,2.5,0.7,4,0,1012.06,583.5,1595.564689579,2862.47,4458.03,38217.34,39869.73,78087.07,39812.9,42732.2,82545.1,137.58
45016,4.7,600,1,9.9,2,3.7,0.3,1,1,940.42,583.5,1523.9183494866,2862.47,4386.39,37389.07,39869.73,77258.8,38912.99,42732.2,81645.19,136.08
45016,4.7,600,1,9.9,2,3.7,0.3,1,0,939.83,583.5,1523.3287800862,2862.47,4385.8,36813.54,39869.73,76683.27,38336.87,42732.2,81069.07,135.12
45016,4.7,600,1,9.9,1,2.5,0.3,3,1,1094.53,583.5,1678.03195283546,2862.47,4540.5,39694.83,39869.73,79564.56,41372.86,42732.2,84105.06,140.18
45016,4.7,600,1,9.9,2,3.7,0.3,2,1,949.37,583.5,1532.87392900975,2862.47,4395.34,37604.95,39869.73,77474.68,39137.82,42732.2,81870.02,136.45
45016,4.7,600,1,9.9,2,3.7,0.3,2,0,948.58,583.5,1532.0832829705,2862.47,4394.55,37080.55,39869.73,76950.28,38612.63,42732.2,81344.83,135.57
45016,4.7,600,1,9.9,2,3.7,0.3,3,1,959,583.5,1542.49801440992,2862.47,4404.97,37911.06,39869.73,77780.79,39453.56,42732.2,82185.76,136.98
45016,4.7,600,1,9.9,2,3.7,0.3,3,0,958.18,583.5,1541.68051543684,2862.47,4404.15,37396.33,39869.73,77266.06,38938.01,42732.2,81670.21,136.12
45016,4.7,600,1,9.9,2,3.7,0.3,4,1,958.79,583.5,1542.29389740906,2862.47,4404.76,37788.9,39869.73,77658.63,39331.19,42732.2,82063.39,136.77
45016,4.7,600,1,9.9,2,3.7,0.3,4,0,958.1,583.5,1541.59924242548,2862.47,4404.07,37300.07,39869.73,77169.8,38841.67,42732.2,81573.87,135.96
45016,4.7,600,1,9.9,2,3.7,0.7,1,1,958.98,583.5,1542.48279621648,2862.47,4404.95,37902.15,39869.73,77771.88,39444.63,42732.2,82176.83,136.96
45016,4.7,600,1,9.9,2,3.7,0.7,1,0,958.17,583.5,1541.66743940503,2862.47,4404.14,37446.77,39869.73,77316.5,38988.44,42732.2,81720.64,136.2
45016,4.7,600,1,9.9,2,3.7,0.7,2,1,974.2,583.5,1557.70024807729,2862.47,4420.17,38279.76,39869.73,78149.49,39837.46,42732.2,82569.66,137.62
45016,4.7,600,1,9.9,2,3.7,0.7,2,0,973.32,583.5,1556.82080364782,2862.47,4419.29,37842.34,39869.73,77712.07,39399.16,42732.2,82131.36,136.89
45016,4.7,600,1,9.9,1,2.5,0.3,3,0,1094.66,583.5,1678.16056959049,2862.47,4540.63,38842.01,39869.73,78711.74,40520.17,42732.2,83252.37,138.75
45016,4.7,600,1,9.9,2,3.7,0.7,3,1,989.67,583.5,1573.17254464072,2862.47,4435.64,38732.43,39869.73,78602.16,40305.6,42732.2,83037.8,138.4
45016,4.7,600,1,9.9,2,3.7,0.7,3,0,988.84,583.5,1572.34040545314,2862.47,4434.81,38280.6,39869.73,78150.33,39852.94,42732.2,82585.14,137.64
45016,4.7,600,1,9.9,2,3.7,0.7,4,1,989.3,583.5,1572.79877983354,2862.47,4435.27,38588.11,39869.73,78457.84,40160.91,42732.2,82893.11,138.16
45016,4.7,600,1,9.9,2,3.7,0.7,4,0,988.63,583.5,1572.13399363724,2862.47,4434.6,38150.84,39869.73,78020.57,39722.97,42732.2,82455.17,137.43
45016,4.7,600,1,23.6,1,2.5,0.3,1,1,1112.99,1391.07,2504.05687001765,2862.47,5366.53,67290.55,39869.73,107160.28,69794.61,42732.2,112526.81,187.54
45016,4.7,600,1,23.6,1,2.5,0.3,1,0,1111.71,1391.07,2502.77874527596,2862.47,5365.25,66102.42,39869.73,105972.15,68605.2,42732.2,111337.4,185.56
45016,4.7,600,1,23.6,1,2.5,0.3,2,1,1179.7,1391.07,2570.76993556594,2862.47,5433.24,67332.28,39869.73,107202.01,69903.05,42732.2,112635.25,187.73
45016,4.7,600,1,23.6,1,2.5,0.3,2,0,1178.26,1391.07,2569.3261013074,2862.47,5431.8,66145.38,39869.73,106015.11,68714.71,42732.2,111446.91,185.74
45016,4.7,600,1,23.6,1,2.5,0.3,3,1,1216.66,1391.07,2607.72771270507,2862.47,5470.2,67387.2,39869.73,107256.93,69994.93,42732.2,112727.13,187.88
45016,4.7,600,1,23.6,1,2.5,0.3,3,0,1215.21,1391.07,2606.27529419795,2862.47,5468.75,66166.94,39869.73,106036.67,68773.22,42732.2,111505.42,185.84
45016,4.7,600,1,9.9,1,2.5,0.3,4,1,996.59,583.5,1580.08622520281,2862.47,4442.56,39656.04,39869.73,79525.77,41236.13,42732.2,83968.33,139.95
45016,4.7,600,1,23.6,1,2.5,0.3,4,1,1098.59,1391.07,2489.66055916352,2862.47,5352.13,67361.91,39869.73,107231.64,69851.57,42732.2,112583.77,187.64
45016,4.7,600,1,23.6,1,2.5,0.3,4,0,1097.75,1391.07,2488.8217579234,2862.47,5351.29,66118.14,39869.73,105987.87,68606.96,42732.2,111339.16,185.57
45016,4.7,600,1,23.6,1,2.5,0.7,1,1,1129.53,1391.07,2520.60342823,2862.47,5383.07,67708.49,39869.73,107578.22,70229.09,42732.2,112961.29,188.27
45016,4.7,600,1,23.6,1,2.5,0.7,1,0,1128.09,1391.07,2519.16154335332,2862.47,5381.63,66411.12,39869.73,106280.85,68930.28,42732.2,111662.48,186.1
45016,4.7,600,1,23.6,1,2.5,0.7,2,1,1206.38,1391.07,2597.44861283827,2862.47,5459.92,67928.44,39869.73,107798.17,70525.89,42732.2,113258.09,188.76
45016,4.7,600,1,23.6,1,2.5,0.7,2,0,1204.83,1391.07,2595.90405783082,2862.47,5458.37,66587.26,39869.73,106456.99,69183.16,42732.2,111915.36,186.53
45016,4.7,600,1,23.6,1,2.5,0.7,3,1,1249.29,1391.07,2640.35813518538,2862.47,5502.83,68083.6,39869.73,107953.33,70723.96,42732.2,113456.16,189.09
45016,4.7,600,1,23.6,1,2.5,0.7,3,0,1247.79,1391.07,2638.86312743924,2862.47,5501.33,66681.46,39869.73,106551.19,69320.32,42732.2,112052.52,186.75
45016,4.7,600,1,23.6,1,2.5,0.7,4,1,1125.39,1391.07,2516.45837331005,2862.47,5378.93,68065.32,39869.73,107935.05,70581.78,42732.2,113313.98,188.86
45016,4.7,600,1,23.6,1,2.5,0.7,4,0,1124.33,1391.07,2515.39605158035,2862.47,5377.87,66625.96,39869.73,106495.69,69141.36,42732.2,111873.56,186.46
45016,4.7,600,1,9.9,1,2.5,0.3,4,0,996.93,583.5,1580.43231147072,2862.47,4442.9,38806.25,39869.73,78675.98,40386.68,42732.2,83118.88,138.53
45016,4.7,600,1,23.6,1,3.7,0.3,1,1,1060.69,1391.07,2451.76476704727,2862.47,5314.23,64951.7,39869.73,104821.43,67403.46,42732.2,110135.66,183.56
45016,4.7,600,1,23.6,1,3.7,0.3,1,0,1060.07,1391.07,2451.14012381184,2862.47,5313.61,64470.93,39869.73,104340.66,66922.07,42732.2,109654.27,182.76
45016,4.7,600,1,23.6,1,3.7,0.3,2,1,1093.92,1391.07,2484.99074629691,2862.47,5347.46,65054.99,39869.73,104924.72,67539.98,42732.2,110272.18,183.79
45016,4.7,600,1,23.6,1,3.7,0.3,2,0,1093.35,1391.07,2484.4153307514,2862.47,5346.89,64525.83,39869.73,104395.56,67010.25,42732.2,109742.45,182.9
45016,4.7,600,1,23.6,1,3.7,0.3,3,1,1106.86,1391.07,2497.92605438242,2862.47,5360.4,65148.98,39869.73,105018.71,67646.91,42732.2,110379.11,183.97
45016,4.7,600,1,23.6,1,3.7,0.3,3,0,1106.39,1391.07,2497.45742756361,2862.47,5359.93,64628.91,39869.73,104498.64,67126.37,42732.2,109858.57,183.1
45016,4.7,600,1,23.6,1,3.7,0.3,4,1,1058.84,1391.07,2449.90805647204,2862.47,5312.38,65135.96,39869.73,105005.69,67585.87,42732.2,110318.07,183.86
45016,4.7,600,1,23.6,1,3.7,0.3,4,0,1058.58,1391.07,2449.64531709141,2862.47,5312.12,64615.36,39869.73,104485.09,67065.01,42732.2,109797.21,183
45016,4.7,600,1,23.6,1,3.7,0.7,1,1,1077.9,1391.07,2468.96527067182,2862.47,5331.44,65325.19,39869.73,105194.92,67794.16,42732.2,110526.36,184.21
45016,4.7,600,1,23.6,1,3.7,0.7,1,0,1077.37,1391.07,2468.43574328522,2862.47,5330.91,64733.74,39869.73,104603.47,67202.18,42732.2,109934.38,183.22
45016,4.7,600,1,9.9,1,2.5,0.7,1,1,1022.81,583.5,1606.31432099605,2862.47,4468.78,40005.1,39869.73,79874.83,41611.41,42732.2,84343.61,140.57
45016,4.7,600,1,23.6,1,3.7,0.7,2,1,1119.44,1391.07,2510.50942670797,2862.47,5372.98,65575.83,39869.73,105445.56,68086.34,42732.2,110818.54,184.7
45016,4.7,600,1,23.6,1,3.7,0.7,2,0,1118.62,1391.07,2509.69066508723,2862.47,5372.16,64882.99,39869.73,104752.72,67392.68,42732.2,110124.88,183.54
45016,4.7,600,1,23.6,1,3.7,0.7,3,1,1138.77,1391.07,2529.83811021446,2862.47,5392.31,65761.54,39869.73,105631.27,68291.38,42732.2,111023.58,185.04
45016,4.7,600,1,23.6,1,3.7,0.7,3,0,1138.28,1391.07,2529.34765335192,2862.47,5391.82,65059.51,39869.73,104929.24,67588.86,42732.2,110321.06,183.87
45016,4.7,600,1,23.6,1,3.7,0.7,4,1,1087.19,1391.07,2478.25980132339,2862.47,5340.73,65751.74,39869.73,105621.47,68230,42732.2,110962.2,184.94
45016,4.7,600,1,23.6,1,3.7,0.7,4,0,1086.69,1391.07,2477.76497928937,2862.47,5340.23,65036.95,39869.73,104906.68,67514.71,42732.2,110246.91,183.74
45016,4.7,600,1,23.6,2,2.5,0.3,1,1,1048.13,1391.07,2439.19938057544,2862.47,5301.67,65357.4,39869.73,105227.13,67796.6,42732.2,110528.8,184.21
45016,4.7,600,1,23.6,2,2.5,0.3,1,0,1047.82,1391.07,2438.89433775583,2862.47,5301.36,64902.37,39869.73,104772.1,67341.26,42732.2,110073.46,183.46
45016,4.7,600,1,23.6,2,2.5,0.3,2,1,1066.22,1391.07,2457.28945570782,2862.47,5319.76,65595.08,39869.73,105464.81,68052.37,42732.2,110784.57,184.64
45016,4.7,600,1,23.6,2,2.5,0.3,2,0,1066.01,1391.07,2457.07633855699,2862.47,5319.55,65052.01,39869.73,104921.74,67509.09,42732.2,110241.29,183.74
45016,4.7,600,1,9.9,1,2.5,0.7,1,0,1022.94,583.5,1606.43938616821,2862.47,4468.91,39067.1,39869.73,78936.83,40673.54,42732.2,83405.74,139.01
45016,4.7,600,2,9.9,1,2.5,0.3,1,1,1099.52,583.5,1683.01583038996,2862.47,4545.49,62755.81,39869.73,102625.54,64438.83,42732.2,107171.03,178.62
45016,4.7,600,2,23.6,2,2.5,0.3,3,1,1277.64,1391.07,2668.71219493528,2862.47,5531.18,87688.45,39869.73,127558.18,90357.16,42732.2,133089.36,221.82
45016,4.7,600,2,23.6,2,2.5,0.3,3,0,1271.37,1391.07,2662.43835175303,2862.47,5524.91,85445.71,39869.73,125315.44,88108.15,42732.2,130840.35,218.07
45016,4.7,600,2,23.6,2,2.5,0.3,4,1,1272.06,1391.07,2663.12704894531,2862.47,5525.6,87433.31,39869.73,127303.04,90096.44,42732.2,132828.64,221.38
45016,4.7,600,2,23.6,2,2.5,0.3,4,0,1269.63,1391.07,2660.69978468979,2862.47,5523.17,85005.13,39869.73,124874.86,87665.83,42732.2,130398.03,217.33
45016,4.7,600,2,23.6,2,2.5,0.7,1,1,1249.83,1391.07,2640.89976225212,2862.47,5503.37,87422.42,39869.73,127292.15,90063.32,42732.2,132795.52,221.33
45016,4.7,600,2,23.6,2,2.5,0.7,1,0,1243.9,1391.07,2634.97257612797,2862.47,5497.44,85173.35,39869.73,125043.08,87808.32,42732.2,130540.52,217.57
45016,4.7,600,2,23.6,2,2.5,0.7,2,1,1311.33,1391.07,2702.39680686457,2862.47,5564.87,87287.43,39869.73,127157.16,89989.83,42732.2,132722.03,221.2
45016,4.7,600,2,23.6,2,2.5,0.7,2,0,1315.14,1391.07,2706.20821375633,2862.47,5568.68,84816.5,39869.73,124686.23,87522.71,42732.2,130254.91,217.09
45016,4.7,600,2,23.6,2,2.5,0.7,3,1,1341.06,1391.07,2732.13209234731,2862.47,5594.6,89652.43,39869.73,129522.16,92384.56,42732.2,135116.76,225.19
45016,4.7,600,2,23.6,2,2.5,0.7,3,0,1335.11,1391.07,2726.18103422166,2862.47,5588.65,87275.95,39869.73,127145.68,90002.13,42732.2,132734.33,221.22
45016,4.7,600,2,9.9,1,2.5,0.7,2,1,1228.13,583.5,1811.63404339789,2862.47,4674.1,61473.97,39869.73,101343.7,63285.6,42732.2,106017.8,176.7
45016,4.7,600,2,23.6,2,2.5,0.7,4,1,1335.4,1391.07,2726.47010576188,2862.47,5588.94,89048.89,39869.73,128918.62,91775.36,42732.2,134507.56,224.18
45016,4.7,600,2,23.6,2,2.5,0.7,4,0,1338.72,1391.07,2729.79110844569,2862.47,5592.26,86273.21,39869.73,126142.94,89003,42732.2,131735.2,219.56
45016,4.7,600,2,23.6,2,3.7,0.3,1,1,1195.3,1391.07,2586.36917707366,2862.47,5448.84,86281.63,39869.73,126151.36,88868,42732.2,131600.2,219.33
45016,4.7,600,2,23.6,2,3.7,0.3,1,0,1189.32,1391.07,2580.3930139762,2862.47,5442.86,84115.49,39869.73,123985.22,86695.88,42732.2,129428.08,215.71
45016,4.7,600,2,23.6,2,3.7,0.3,2,1,1226.01,1391.07,2617.07818711273,2862.47,5479.55,85926.76,39869.73,125796.49,88543.84,42732.2,131276.04,218.79
45016,4.7,600,2,23.6,2,3.7,0.3,2,0,1227.48,1391.07,2618.54704416,2862.47,5481.02,83559.01,39869.73,123428.74,86177.56,42732.2,128909.76,214.85
45016,4.7,600,2,23.6,2,3.7,0.3,3,1,1234.91,1391.07,2625.97897455944,2862.47,5488.45,87507.52,39869.73,127377.25,90133.5,42732.2,132865.7,221.44
45016,4.7,600,2,23.6,2,3.7,0.3,3,0,1228.38,1391.07,2619.44630506241,2862.47,5481.92,85280.4,39869.73,125150.13,87899.85,42732.2,130632.05,217.72
45016,4.7,600,2,23.6,2,3.7,0.3,4,1,1230.69,1391.07,2621.76376777779,2862.47,5484.23,87421.72,39869.73,127291.45,90043.48,42732.2,132775.68,221.29
45016,4.7,600,2,23.6,2,3.7,0.3,4,0,1231.57,1391.07,2622.63765597278,2862.47,5485.11,84758.3,39869.73,124628.03,87380.94,42732.2,130113.14,216.86
45016,4.7,600,2,9.9,1,2.5,0.7,2,0,1229.76,583.5,1813.25848067514,2862.47,4675.73,58892.09,39869.73,98761.82,60705.35,42732.2,103437.55,172.4
45016,4.7,600,2,23.6,2,3.7,0.7,1,1,1233.49,1391.07,2624.56115065967,2862.47,5487.03,87481.75,39869.73,127351.48,90106.31,42732.2,132838.51,221.4
45016,4.7,600,2,23.6,2,3.7,0.7,1,0,1227.76,1391.07,2618.83007600522,2862.47,5481.3,85216.24,39869.73,125085.97,87835.07,42732.2,130567.27,217.61
45016,4.7,600,2,23.6,2,3.7,0.7,2,1,1281.95,1391.07,2673.02197611483,2862.47,5535.49,87148.96,39869.73,127018.69,89821.98,42732.2,132554.18,220.92
45016,4.7,600,2,23.6,2,3.7,0.7,2,0,1285.82,1391.07,2676.88743215807,2862.47,5539.36,84698.16,39869.73,124567.89,87375.05,42732.2,130107.25,216.85
45016,4.7,600,2,23.6,2,3.7,0.7,3,1,1297.48,1391.07,2688.55354597785,2862.47,5551.02,89527.86,39869.73,129397.59,92216.41,42732.2,134948.61,224.91
45016,4.7,600,2,23.6,2,3.7,0.7,3,0,1291.37,1391.07,2682.43507587263,2862.47,5544.91,87155.6,39869.73,127025.33,89838.04,42732.2,132570.24,220.95
45016,4.7,600,2,23.6,2,3.7,0.7,4,1,1297.34,1391.07,2688.4055244985,2862.47,5550.88,88788.38,39869.73,128658.11,91476.79,42732.2,134208.99,223.68
45016,4.7,600,2,23.6,2,3.7,0.7,4,0,1301.12,1391.07,2692.18861691936,2862.47,5554.66,86016.54,39869.73,125886.27,88708.73,42732.2,131440.93,219.07
45016,4.7,600,2,9.9,1,2.5,0.7,3,1,1249.45,583.5,1832.94657691761,2862.47,4695.42,64748.47,39869.73,104618.2,66581.42,42732.2,109313.62,182.19
45016,4.7,600,2,9.9,1,2.5,0.7,3,0,1245.9,583.5,1829.39924953578,2862.47,4691.87,62539.59,39869.73,102409.32,64368.99,42732.2,107101.19,178.5
45016,4.7,600,2,9.9,1,2.5,0.7,4,1,1118.64,583.5,1702.14076312808,2862.47,4564.61,64014.97,39869.73,103884.7,65717.11,42732.2,108449.31,180.75
45016,4.7,600,2,9.9,1,2.5,0.7,4,0,1118.19,583.5,1701.68900415086,2862.47,4564.16,61286.24,39869.73,101155.97,62987.93,42732.2,105720.13,176.2
45016,4.7,600,2,9.9,1,3.7,0.3,1,1,1032.3,583.5,1615.80008780384,2862.47,4478.27,56578.16,39869.73,96447.89,58193.96,42732.2,100926.16,168.21
45016,4.7,600,2,9.9,1,3.7,0.3,1,0,1030.15,583.5,1613.64877274087,2862.47,4476.12,54648.65,39869.73,94518.38,56262.3,42732.2,98994.5,164.99
45016,4.7,600,2,9.9,1,3.7,0.3,2,1,1086.79,583.5,1670.29184136457,2862.47,4532.76,55621.8,39869.73,95491.53,57292.09,42732.2,100024.29,166.71
45016,4.7,600,2,9.9,1,3.7,0.3,2,0,1088.23,583.5,1671.72724200826,2862.47,4534.2,53328.49,39869.73,93198.22,55000.22,42732.2,97732.42,162.89
45016,4.7,600,2,9.9,1,2.5,0.3,1,0,1095.54,583.5,1679.03692701232,2862.47,4541.51,60881.96,39869.73,100751.69,62561,42732.2,105293.2,175.49
45016,4.7,600,2,9.9,1,3.7,0.3,3,1,1094.78,583.5,1678.28303371129,2862.47,4540.75,57043.35,39869.73,96913.08,58721.63,42732.2,101453.83,169.09
45016,4.7,600,2,9.9,1,3.7,0.3,3,0,1093.57,583.5,1677.06898773904,2862.47,4539.54,54991.07,39869.73,94860.8,56668.14,42732.2,99400.34,165.67
45016,4.7,600,2,9.9,1,3.7,0.3,4,1,1030.16,583.5,1613.65619207881,2862.47,4476.13,57036.99,39869.73,96906.72,58650.65,42732.2,101382.85,168.97
45016,4.7,600,2,9.9,1,3.7,0.3,4,0,1031.53,583.5,1615.03404644463,2862.47,4477.5,54487.22,39869.73,94356.95,56102.25,42732.2,98834.45,164.72
45016,4.7,600,2,9.9,1,3.7,0.7,1,1,1058.47,583.5,1641.96664167866,2862.47,4504.44,57514.32,39869.73,97384.05,59156.29,42732.2,101888.49,169.81
45016,4.7,600,2,9.9,1,3.7,0.7,1,0,1056.22,583.5,1639.7188418046,2862.47,4502.19,55507.65,39869.73,95377.38,57147.37,42732.2,99879.57,166.47
45016,4.7,600,2,9.9,1,3.7,0.7,2,1,1124.25,583.5,1707.74971501795,2862.47,4570.22,56480.95,39869.73,96350.68,58188.7,42732.2,100920.9,168.2
45016,4.7,600,2,9.9,1,3.7,0.7,2,0,1126.46,583.5,1709.96218369886,2862.47,4572.43,54088.85,39869.73,93958.58,55798.81,42732.2,98531.01,164.22
45016,4.7,600,2,9.9,1,3.7,0.7,3,1,1139.33,583.5,1722.82574835942,2862.47,4585.3,58634.57,39869.73,98504.3,60357.4,42732.2,103089.6,171.82
45016,4.7,600,2,9.9,1,3.7,0.7,3,0,1137.79,583.5,1721.29269860867,2862.47,4583.76,56505.43,39869.73,96375.16,58226.72,42732.2,100958.92,168.26
45016,4.7,600,2,9.9,1,2.5,0.3,2,1,1195.7,583.5,1779.20134116573,2862.47,4641.67,61191.34,39869.73,101061.07,62970.54,42732.2,105702.74,176.17
45016,4.7,600,2,9.9,1,3.7,0.7,4,1,1074.75,583.5,1658.24890377228,2862.47,4520.72,57988.55,39869.73,97858.28,59646.8,42732.2,102379,170.63
45016,4.7,600,2,9.9,1,3.7,0.7,4,0,1076.92,583.5,1660.41956965677,2862.47,4522.89,55335.93,39869.73,95205.66,56996.35,42732.2,99728.55,166.21
45016,4.7,600,2,9.9,2,2.5,0.3,1,1,999.01,583.5,1582.51093652802,2862.47,4444.98,54849.08,39869.73,94718.81,56431.59,42732.2,99163.79,165.27
45016,4.7,600,2,9.9,2,2.5,0.3,1,0,994.85,583.5,1578.35208704788,2862.47,4440.82,52862.18,39869.73,92731.91,54440.53,42732.2,97172.73,161.95
45016,4.7,600,2,9.9,2,2.5,0.3,2,1,1038.59,583.5,1622.08974837173,2862.47,4484.56,54939.4,39869.73,94809.13,56561.49,42732.2,99293.69,165.49
45016,4.7,600,2,9.9,2,2.5,0.3,2,0,1041.18,583.5,1624.68399027401,2862.47,4487.15,52754.29,39869.73,92624.02,54378.97,42732.2,97111.17,161.85
45016,4.7,600,2,9.9,2,2.5,0.3,3,1,1065.76,583.5,1649.25926909911,2862.47,4511.73,56286.57,39869.73,96156.3,57935.83,42732.2,100668.03,167.78
45016,4.7,600,2,9.9,2,2.5,0.3,3,0,1061.38,583.5,1644.87818662475,2862.47,4507.35,54270.15,39869.73,94139.88,55915.03,42732.2,98647.23,164.41
45016,4.7,600,2,9.9,2,2.5,0.3,4,1,1060.34,583.5,1643.84099462561,2862.47,4506.31,56064.65,39869.73,95934.38,57708.49,42732.2,100440.69,167.4
45016,4.7,600,2,9.9,2,2.5,0.3,4,0,1063.73,583.5,1647.2294599371,2862.47,4509.7,53629.56,39869.73,93499.29,55276.79,42732.2,98008.99,163.35
