hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,tbs,tbu,targ
split,2.5,12.009765625,0.420703125,min,281.6015625,adiabatic,23954,20.03,14.93,91.2465487088999
split,2.5,12.009765625,0.420703125,min,281.6015625,outdoors,23954,20.03,14.93,99.4738594321072
split,2.5,12.009765625,0.683984375,min,103.0078125,outdoors,23954,20.03,14.93,97.822297174268
split,2.5,12.009765625,0.683984375,min,281.6015625,adiabatic,23954,20.03,14.93,92.8446298101821
split,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,23954,20.03,14.93,101.088176406239
split,2.5,13.158203125,0.308203125,min,22.8515625,outdoors,23954,20.03,14.93,102.687406044961
split,2.5,13.158203125,0.321484375,min,181.7578125,outdoors,23954,20.03,14.93,103.165250361579
split,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,23954,20.03,14.93,107.036267203209
split,2.5,15.072265625,0.658203125,min,316.7578125,outdoors,23954,20.03,14.93,111.188982468997
split,2.5,15.072265625,0.658203125,min,67.8515625,adiabatic,23954,20.03,14.93,102.598107261176
split,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,23954,20.03,14.93,108.224523867572
split,2.5,15.072265625,0.671484375,min,67.8515625,outdoors,23954,20.03,14.93,108.239979529384
split,2.5,15.783203125,0.483203125,max,90.3515625,outdoors,23954,20.03,14.93,115.07472855036
split,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,23954,20.03,14.93,107.083240240754
split,2.5,17.259765625,0.333984375,min,326.6015625,adiabatic,23954,20.03,14.93,110.043540247288
split,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,23954,20.03,14.93,111.316439900242
split,2.5,17.259765625,0.570703125,min,58.0078125,adiabatic,23954,20.03,14.93,110.348271924458
split,2.5,17.970703125,0.370703125,max,238.0078125,outdoors,23954,20.03,14.93,124.159970585423
split,2.5,17.970703125,0.533984375,max,146.6015625,outdoors,23954,20.03,14.93,123.719401496336
split,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,23954,20.03,14.93,124.788373581333
split,2.5,18.408203125,0.658203125,min,67.8515625,outdoors,23954,20.03,14.93,119.887287371467
split,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,23954,20.03,14.93,116.422244198018
split,2.5,19.283203125,0.496484375,max,69.2578125,adiabatic,23954,20.03,14.93,118.606360244418
split,2.5,19.447265625,0.446484375,max,135.3515625,outdoors,23954,20.03,14.93,128.190937413398
split,2.5,19.447265625,0.533203125,max,135.3515625,outdoors,23954,20.03,14.93,128.371705374869
split,2.5,19.447265625,0.533203125,max,24.2578125,outdoors,23954,20.03,14.93,129.032752982866
split,2.5,19.447265625,0.533203125,min,135.3515625,outdoors,23954,20.03,14.93,124.471551610408
split,2.5,19.720703125,0.420703125,min,103.0078125,outdoors,23954,20.03,14.93,124.273125771384
split,2.5,19.720703125,0.420703125,min,281.6015625,adiabatic,23954,20.03,14.93,120.647462613598
split,2.5,19.720703125,0.683984375,min,103.0078125,adiabatic,23954,20.03,14.93,120.947378989725
split,2.5,19.720703125,0.683984375,min,103.0078125,outdoors,23954,20.03,14.93,124.741868620588
split,2.5,19.720703125,0.683984375,min,281.6015625,outdoors,23954,20.03,14.93,127.437958355914
split,2.5,20.759765625,0.633984375,max,148.0078125,adiabatic,23954,20.03,14.93,126.167357566133
split,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,23954,20.03,14.93,124.59626977998
split,2.5,21.033203125,0.446484375,min,24.2578125,outdoors,23954,20.03,14.93,130.317681515126
split,2.5,21.033203125,0.533203125,max,135.3515625,outdoors,23954,20.03,14.93,133.733287020896
split,2.5,21.197265625,0.583203125,max,0.3515625,adiabatic,23954,20.03,14.93,125.997365385631
split,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,23954,20.03,14.93,128.789218194754
split,2.5,21.470703125,0.633984375,max,56.6015625,adiabatic,23954,20.03,14.93,127.072735827301
split,2.5,21.470703125,0.670703125,max,148.0078125,adiabatic,23954,20.03,14.93,128.963235388551
split,2.5,22.509765625,0.520703125,min,191.6015625,outdoors,23954,20.03,14.93,137.248666395969
split,2.5,22.509765625,0.583984375,min,193.0078125,adiabatic,23954,20.03,14.93,133.6195477092
split,2.5,23.220703125,0.520703125,min,193.0078125,adiabatic,23954,20.03,14.93,135.810067556427
split,2.5,23.220703125,0.583984375,min,191.6015625,adiabatic,23954,20.03,14.93,136.286820071977
split,2.5,23.220703125,0.583984375,min,193.0078125,adiabatic,23954,20.03,14.93,136.317459125913
split,2.5,23.220703125,0.583984375,min,193.0078125,outdoors,23954,20.03,14.93,140.177058850095
split,2.5,23.822265625,0.308203125,min,181.7578125,outdoors,23954,20.03,14.93,140.578377525371
split,2.5,23.822265625,0.308203125,min,22.8515625,outdoors,23954,20.03,14.93,140.021435918328
split,2.5,23.822265625,0.321484375,min,22.8515625,outdoors,23954,20.03,14.93,140.043281496577
split,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,23954,20.03,14.93,89.2643923650339
split,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,23954,20.03,14.93,85.5384462751646
split,3.7,11.408203125,0.458203125,max,136.7578125,outdoors,23954,20.03,14.93,93.2447956583781
split,3.7,11.408203125,0.471484375,max,136.7578125,adiabatic,23954,20.03,14.93,90.6719161948509
split,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,23954,20.03,14.93,93.2920361299239
split,3.7,11.408203125,0.471484375,max,247.8515625,outdoors,23954,20.03,14.93,94.0929374714622
split,3.7,12.283203125,0.583203125,max,0.3515625,adiabatic,23954,20.03,14.93,93.4956509170289
split,3.7,13.158203125,0.308203125,min,181.7578125,outdoors,23954,20.03,14.93,95.6073910038231
split,3.7,13.158203125,0.321484375,min,181.7578125,outdoors,23954,20.03,14.93,95.6681485800299
split,3.7,13.158203125,0.321484375,min,22.8515625,outdoors,23954,20.03,14.93,94.9642277890874
split,3.7,13.322265625,0.421484375,min,112.8515625,adiabatic,23954,20.03,14.93,95.4884598797208
split,3.7,13.322265625,0.421484375,min,91.7578125,adiabatic,23954,20.03,14.93,95.1597241681237
split,3.7,13.322265625,0.608203125,min,112.8515625,adiabatic,23954,20.03,14.93,96.7055418066515
split,3.7,13.322265625,0.608203125,min,91.7578125,adiabatic,23954,20.03,14.93,96.2844398538767
split,3.7,13.759765625,0.433984375,min,236.6015625,outdoors,23954,20.03,14.93,98.1913161728932
split,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,23954,20.03,14.93,98.3607689953973
split,3.7,13.759765625,0.470703125,min,328.0078125,outdoors,23954,20.03,14.93,98.2517880963825
split,3.7,14.197265625,0.496484375,max,69.2578125,adiabatic,23954,20.03,14.93,100.026201056471
split,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,23954,20.03,14.93,100.634682742952
split,3.7,14.470703125,0.470703125,min,236.6015625,outdoors,23954,20.03,14.93,100.928006932952
split,3.7,15.947265625,0.346484375,max,45.3515625,adiabatic,23954,20.03,14.93,105.571968245625
split,3.7,15.947265625,0.346484375,min,294.2578125,adiabatic,23954,20.03,14.93,105.587578098853
split,3.7,15.947265625,0.433203125,max,294.2578125,adiabatic,23954,20.03,14.93,107.319819200144
split,3.7,15.947265625,0.433203125,max,45.3515625,adiabatic,23954,20.03,14.93,105.892638144903
split,3.7,15.947265625,0.433203125,min,45.3515625,adiabatic,23954,20.03,14.93,104.735281458754
split,3.7,16.658203125,0.421484375,min,112.8515625,adiabatic,23954,20.03,14.93,108.101811513647
split,3.7,16.658203125,0.421484375,min,91.7578125,adiabatic,23954,20.03,14.93,107.765513090575
split,3.7,16.658203125,0.608203125,min,112.8515625,adiabatic,23954,20.03,14.93,109.299831040717
split,3.7,16.658203125,0.608203125,min,91.7578125,adiabatic,23954,20.03,14.93,108.868307194273
split,3.7,17.259765625,0.570703125,min,326.6015625,adiabatic,23954,20.03,14.93,111.566163614021
split,3.7,17.533203125,0.346484375,max,294.2578125,adiabatic,23954,20.03,14.93,112.722556159629
split,3.7,17.533203125,0.346484375,min,294.2578125,adiabatic,23954,20.03,14.93,111.684432766229
split,3.7,17.533203125,0.346484375,min,45.3515625,adiabatic,23954,20.03,14.93,110.401639926137
split,3.7,17.533203125,0.433203125,max,45.3515625,adiabatic,23954,20.03,14.93,111.674116743044
split,3.7,17.533203125,0.433203125,min,294.2578125,adiabatic,23954,20.03,14.93,112.077944587026
split,3.7,17.697265625,0.396484375,max,339.2578125,outdoors,23954,20.03,14.93,115.301840855232
split,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,23954,20.03,14.93,114.597343589136
split,3.7,17.970703125,0.533984375,max,238.0078125,outdoors,23954,20.03,14.93,117.075249524509
split,3.7,19.283203125,0.383203125,max,69.2578125,adiabatic,23954,20.03,14.93,117.984787076047
split,3.7,19.283203125,0.496484375,max,180.3515625,adiabatic,23954,20.03,14.93,120.503595343598
split,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,23954,20.03,14.93,118.545141555386
split,3.7,19.283203125,0.496484375,max,69.2578125,outdoors,23954,20.03,14.93,119.746473398713
split,3.7,19.283203125,0.496484375,min,69.2578125,adiabatic,23954,20.03,14.93,117.850086877354
split,3.7,19.447265625,0.446484375,min,24.2578125,outdoors,23954,20.03,14.93,117.69687843611
split,3.7,19.447265625,0.533203125,max,135.3515625,outdoors,23954,20.03,14.93,120.991390348908
split,3.7,21.033203125,0.446484375,max,24.2578125,outdoors,23954,20.03,14.93,126.498768496399
split,3.7,21.033203125,0.446484375,min,135.3515625,outdoors,23954,20.03,14.93,123.259762857935
split,3.7,21.033203125,0.446484375,min,24.2578125,outdoors,23954,20.03,14.93,123.402947588537
split,3.7,21.033203125,0.533203125,min,24.2578125,outdoors,23954,20.03,14.93,123.665356882923
split,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,23954,20.03,14.93,126.180443905838
split,3.7,21.197265625,0.583203125,max,0.3515625,outdoors,23954,20.03,14.93,127.780557177467
split,3.7,21.197265625,0.583203125,max,249.2578125,adiabatic,23954,20.03,14.93,128.236763654811
split,3.7,21.197265625,0.583203125,min,0.3515625,adiabatic,23954,20.03,14.93,126.111701125004
split,3.7,21.197265625,0.696484375,max,0.3515625,adiabatic,23954,20.03,14.93,126.576740306428
split,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,23954,20.03,14.93,130.635412180262
split,3.7,22.072265625,0.471484375,max,136.7578125,outdoors,23954,20.03,14.93,129.883992040299
split,3.7,22.509765625,0.520703125,min,191.6015625,adiabatic,23954,20.03,14.93,133.127227618019
split,3.7,22.509765625,0.520703125,min,191.6015625,outdoors,23954,20.03,14.93,130.643599323508
split,3.7,22.509765625,0.520703125,min,193.0078125,outdoors,23954,20.03,14.93,130.664710570106
split,3.7,22.509765625,0.583984375,min,191.6015625,outdoors,23954,20.03,14.93,131.014793291957
split,3.7,22.783203125,0.396484375,max,270.3515625,outdoors,23954,20.03,14.93,133.226186327254
split,3.7,22.783203125,0.396484375,max,339.2578125,adiabatic,23954,20.03,14.93,131.398589470911
split,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,23954,20.03,14.93,132.875324977966
split,3.7,22.783203125,0.396484375,min,339.2578125,outdoors,23954,20.03,14.93,130.361455656098
split,3.7,22.783203125,0.683203125,max,339.2578125,outdoors,23954,20.03,14.93,133.736088241505
split,3.7,23.220703125,0.520703125,min,191.6015625,outdoors,23954,20.03,14.93,133.223918909881
split,3.7,23.220703125,0.583984375,min,193.0078125,adiabatic,23954,20.03,14.93,136.282809294035
split,3.7,23.822265625,0.308203125,min,22.8515625,outdoors,23954,20.03,14.93,133.173642056282
split,3.7,23.822265625,0.321484375,min,181.7578125,outdoors,23954,20.03,14.93,134.076173768959
vrf,2.5,10.259765625,0.370703125,max,146.6015625,outdoors,23954,20.03,14.93,66.4210046923183
vrf,2.5,10.533203125,0.546484375,max,114.2578125,outdoors,23954,20.03,14.93,67.6879106232179
vrf,2.5,10.533203125,0.546484375,max,225.3515625,outdoors,23954,20.03,14.93,67.6846573718962
vrf,2.5,10.533203125,0.546484375,min,114.2578125,outdoors,23954,20.03,14.93,66.8424775304152
vrf,2.5,10.533203125,0.633203125,max,114.2578125,outdoors,23954,20.03,14.93,67.8509965382443
vrf,2.5,10.533203125,0.633203125,min,225.3515625,outdoors,23954,20.03,14.93,67.0736752864728
vrf,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,23954,20.03,14.93,67.9117029964902
vrf,2.5,10.697265625,0.596484375,min,159.2578125,adiabatic,23954,20.03,14.93,67.5861645430475
vrf,2.5,10.970703125,0.333984375,min,58.0078125,adiabatic,23954,20.03,14.93,66.5208641362769
vrf,2.5,12.283203125,0.583203125,min,249.2578125,outdoors,23954,20.03,14.93,72.7613242199936
vrf,2.5,12.283203125,0.696484375,max,249.2578125,outdoors,23954,20.03,14.93,73.7468195388875
vrf,2.5,12.283203125,0.696484375,min,0.3515625,outdoors,23954,20.03,14.93,72.4870374688615
vrf,2.5,12.283203125,0.696484375,min,249.2578125,adiabatic,23954,20.03,14.93,73.5129450130294
vrf,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,23954,20.03,14.93,72.9543896245059
vrf,2.5,12.447265625,0.333203125,min,315.3515625,adiabatic,23954,20.03,14.93,71.9628014428557
vrf,2.5,12.447265625,0.646484375,max,204.2578125,adiabatic,23954,20.03,14.93,72.8176453426371
vrf,2.5,14.033203125,0.333203125,max,204.2578125,adiabatic,23954,20.03,14.93,77.2014332096153
vrf,2.5,14.033203125,0.646484375,max,204.2578125,adiabatic,23954,20.03,14.93,78.3767916235384
vrf,2.5,14.033203125,0.646484375,max,315.3515625,adiabatic,23954,20.03,14.93,77.2390911649614
vrf,2.5,14.033203125,0.646484375,min,204.2578125,adiabatic,23954,20.03,14.93,79.7853407999269
vrf,2.5,14.197265625,0.383203125,max,180.3515625,outdoors,23954,20.03,14.93,79.5408321971461
vrf,2.5,14.197265625,0.383203125,min,180.3515625,adiabatic,23954,20.03,14.93,79.2186003561793
vrf,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,23954,20.03,14.93,78.9096822463026
vrf,2.5,14.197265625,0.383203125,min,69.2578125,outdoors,23954,20.03,14.93,78.7142983113833
vrf,2.5,14.197265625,0.496484375,min,180.3515625,outdoors,23954,20.03,14.93,79.2085686767174
vrf,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,23954,20.03,14.93,82.1666303715306
vrf,2.5,15.072265625,0.671484375,min,316.7578125,adiabatic,23954,20.03,14.93,82.2714674781176
vrf,2.5,15.509765625,0.320703125,max,11.6015625,adiabatic,23954,20.03,14.93,81.2590868524149
vrf,2.5,15.509765625,0.320703125,max,11.6015625,outdoors,23954,20.03,14.93,83.6417847925867
vrf,2.5,15.509765625,0.320703125,max,13.0078125,adiabatic,23954,20.03,14.93,81.261199219637
vrf,2.5,15.509765625,0.383984375,max,11.6015625,adiabatic,23954,20.03,14.93,81.3740205368107
vrf,2.5,15.783203125,0.483203125,min,159.2578125,adiabatic,23954,20.03,14.93,85.1576892859606
vrf,2.5,15.783203125,0.596484375,max,159.2578125,adiabatic,23954,20.03,14.93,84.1551221523282
vrf,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,23954,20.03,14.93,85.5758822113212
vrf,2.5,15.783203125,0.596484375,min,159.2578125,outdoors,23954,20.03,14.93,84.9026411346749
vrf,2.5,15.783203125,0.596484375,min,90.3515625,adiabatic,23954,20.03,14.93,84.8957301911718
vrf,2.5,16.220703125,0.320703125,max,11.6015625,adiabatic,23954,20.03,14.93,83.7570169563095
vrf,2.5,16.220703125,0.383984375,max,13.0078125,outdoors,23954,20.03,14.93,86.1175876821947
vrf,2.5,16.822265625,0.508203125,max,202.8515625,adiabatic,23954,20.03,14.93,87.6504152520305
vrf,2.5,16.822265625,0.521484375,max,1.7578125,adiabatic,23954,20.03,14.93,86.3018507022402
vrf,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,23954,20.03,14.93,89.6620696678413
vrf,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,23954,20.03,14.93,92.6584091502308
vrf,2.5,18.408203125,0.658203125,min,316.7578125,adiabatic,23954,20.03,14.93,93.9958322228865
vrf,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,23954,20.03,14.93,94.0187385926801
vrf,2.5,18.408203125,0.671484375,min,316.7578125,outdoors,23954,20.03,14.93,93.4515712537901
vrf,2.5,18.408203125,0.671484375,min,67.8515625,adiabatic,23954,20.03,14.93,94.0094352206975
vrf,2.5,19.283203125,0.383203125,min,180.3515625,outdoors,23954,20.03,14.93,96.2017535574241
vrf,2.5,20.158203125,0.508203125,max,1.7578125,adiabatic,23954,20.03,14.93,97.9689520158618
vrf,2.5,20.158203125,0.521484375,max,1.7578125,adiabatic,23954,20.03,14.93,97.9978595759128
vrf,2.5,20.158203125,0.521484375,max,202.8515625,adiabatic,23954,20.03,14.93,99.3299640456377
vrf,2.5,20.322265625,0.408203125,max,271.7578125,outdoors,23954,20.03,14.93,100.034620211289
vrf,2.5,20.322265625,0.408203125,max,292.8515625,outdoors,23954,20.03,14.93,100.053378794499
vrf,2.5,20.322265625,0.621484375,max,271.7578125,outdoors,23954,20.03,14.93,100.606324196126
vrf,2.5,20.322265625,0.621484375,max,292.8515625,outdoors,23954,20.03,14.93,100.571051833517
vrf,2.5,20.759765625,0.633984375,max,56.6015625,adiabatic,23954,20.03,14.93,100.623239159794
vrf,2.5,20.759765625,0.670703125,max,148.0078125,adiabatic,23954,20.03,14.93,101.632305586885
vrf,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,23954,20.03,14.93,100.692658417156
vrf,2.5,21.197265625,0.696484375,min,249.2578125,outdoors,23954,20.03,14.93,103.305923749324
vrf,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,23954,20.03,14.93,104.017584184676
vrf,2.5,21.470703125,0.670703125,max,56.6015625,adiabatic,23954,20.03,14.93,103.17557281679
vrf,2.5,22.947265625,0.546484375,max,114.2578125,outdoors,23954,20.03,14.93,109.582078118921
vrf,2.5,22.947265625,0.546484375,min,225.3515625,outdoors,23954,20.03,14.93,109.133745973244
vrf,2.5,22.947265625,0.633203125,max,225.3515625,outdoors,23954,20.03,14.93,109.821974515596
vrf,2.5,22.947265625,0.633203125,min,114.2578125,outdoors,23954,20.03,14.93,109.275171639547
vrf,2.5,22.947265625,0.633203125,min,225.3515625,outdoors,23954,20.03,14.93,109.325830081098
vrf,2.5,23.658203125,0.408203125,max,271.7578125,outdoors,23954,20.03,14.93,111.329615977804
vrf,2.5,23.658203125,0.408203125,max,292.8515625,outdoors,23954,20.03,14.93,111.346799252718
vrf,2.5,23.658203125,0.621484375,max,271.7578125,outdoors,23954,20.03,14.93,111.917814735698
vrf,2.5,23.658203125,0.621484375,max,292.8515625,outdoors,23954,20.03,14.93,111.878632985474
vrf,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,23954,20.03,14.93,62.8527684502318
vrf,3.7,10.259765625,0.370703125,max,238.0078125,outdoors,23954,20.03,14.93,62.8564514725838
vrf,3.7,10.259765625,0.533984375,max,146.6015625,outdoors,23954,20.03,14.93,63.2709717149707
vrf,3.7,10.970703125,0.333984375,min,326.6015625,adiabatic,23954,20.03,14.93,66.6263392723963
vrf,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,23954,20.03,14.93,66.6471005837985
vrf,3.7,10.970703125,0.570703125,min,58.0078125,adiabatic,23954,20.03,14.93,67.4548498040198
vrf,3.7,11.408203125,0.458203125,max,247.8515625,adiabatic,23954,20.03,14.93,68.257563610187
vrf,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,23954,20.03,14.93,66.9505056103108
vrf,3.7,12.283203125,0.696484375,min,249.2578125,outdoors,23954,20.03,14.93,70.7256546734483
vrf,3.7,12.447265625,0.333203125,max,315.3515625,adiabatic,23954,20.03,14.93,70.9191988577033
vrf,3.7,12.447265625,0.333203125,min,204.2578125,adiabatic,23954,20.03,14.93,72.8047980622826
vrf,3.7,12.447265625,0.333203125,min,315.3515625,adiabatic,23954,20.03,14.93,72.0667224606853
vrf,3.7,12.447265625,0.646484375,min,315.3515625,adiabatic,23954,20.03,14.93,73.0758832860014
vrf,3.7,12.720703125,0.483984375,max,101.6015625,adiabatic,23954,20.03,14.93,72.588784213295
vrf,3.7,12.720703125,0.483984375,max,283.0078125,adiabatic,23954,20.03,14.93,72.6624418045559
vrf,3.7,12.720703125,0.483984375,max,283.0078125,outdoors,23954,20.03,14.93,71.2651422749666
vrf,3.7,12.720703125,0.620703125,max,101.6015625,outdoors,23954,20.03,14.93,71.5704281155098
vrf,3.7,12.720703125,0.620703125,max,283.0078125,adiabatic,23954,20.03,14.93,73.11341858589
vrf,3.7,13.759765625,0.433984375,min,328.0078125,outdoors,23954,20.03,14.93,74.7412153779637
vrf,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,23954,20.03,14.93,75.3158484391999
vrf,3.7,14.033203125,0.333203125,min,315.3515625,adiabatic,23954,20.03,14.93,77.7746133991355
vrf,3.7,14.033203125,0.646484375,max,204.2578125,adiabatic,23954,20.03,14.93,78.3475317505904
vrf,3.7,14.197265625,0.383203125,min,180.3515625,outdoors,23954,20.03,14.93,76.5606262804618
vrf,3.7,14.470703125,0.433984375,min,236.6015625,outdoors,23954,20.03,14.93,77.6477834568871
vrf,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,23954,20.03,14.93,77.1982935642139
vrf,3.7,14.470703125,0.470703125,min,328.0078125,outdoors,23954,20.03,14.93,77.2775703922464
vrf,3.7,15.509765625,0.320703125,max,11.6015625,adiabatic,23954,20.03,14.93,81.4136758005362
vrf,3.7,15.509765625,0.383984375,max,13.0078125,outdoors,23954,20.03,14.93,80.2422405088999
vrf,3.7,16.220703125,0.320703125,max,13.0078125,outdoors,23954,20.03,14.93,82.5738986785581
vrf,3.7,16.220703125,0.383984375,max,11.6015625,outdoors,23954,20.03,14.93,82.6507213544807
vrf,3.7,16.220703125,0.383984375,max,13.0078125,adiabatic,23954,20.03,14.93,84.0338543644595
vrf,3.7,16.220703125,0.383984375,max,13.0078125,outdoors,23954,20.03,14.93,82.6527348835971
vrf,3.7,16.822265625,0.508203125,max,1.7578125,adiabatic,23954,20.03,14.93,86.4465967561543
vrf,3.7,16.822265625,0.508203125,max,202.8515625,adiabatic,23954,20.03,14.93,87.6186998725851
vrf,3.7,16.822265625,0.521484375,max,202.8515625,adiabatic,23954,20.03,14.93,87.6739469310771
vrf,3.7,17.259765625,0.333984375,min,58.0078125,adiabatic,23954,20.03,14.93,89.2105184007048
vrf,3.7,17.697265625,0.396484375,min,270.3515625,adiabatic,23954,20.03,14.93,91.4474748406688
vrf,3.7,17.697265625,0.683203125,max,270.3515625,adiabatic,23954,20.03,14.93,90.8977676209688
vrf,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,23954,20.03,14.93,92.3092893437607
vrf,3.7,17.697265625,0.683203125,min,270.3515625,outdoors,23954,20.03,14.93,89.2016051583886
vrf,3.7,17.697265625,0.683203125,min,339.2578125,adiabatic,23954,20.03,14.93,91.4952146202059
vrf,3.7,17.970703125,0.370703125,max,146.6015625,outdoors,23954,20.03,14.93,88.9568154517389
vrf,3.7,19.009765625,0.483984375,max,101.6015625,outdoors,23954,20.03,14.93,92.61999863704
vrf,3.7,19.009765625,0.483984375,max,283.0078125,adiabatic,23954,20.03,14.93,94.7495387100603
vrf,3.7,19.009765625,0.620703125,max,101.6015625,adiabatic,23954,20.03,14.93,95.0766312198986
vrf,3.7,19.009765625,0.620703125,max,101.6015625,outdoors,23954,20.03,14.93,92.923418027087
vrf,3.7,19.009765625,0.620703125,max,283.0078125,outdoors,23954,20.03,14.93,92.9262566519518
vrf,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,23954,20.03,14.93,95.3870692282066
vrf,3.7,20.158203125,0.508203125,max,202.8515625,adiabatic,23954,20.03,14.93,99.2691056117863
vrf,3.7,20.158203125,0.521484375,max,1.7578125,adiabatic,23954,20.03,14.93,98.192697861472
vrf,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,23954,20.03,14.93,101.964561990002
vrf,3.7,22.072265625,0.458203125,max,136.7578125,adiabatic,23954,20.03,14.93,105.51502217811
vrf,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,23954,20.03,14.93,105.66262202289
vrf,3.7,22.072265625,0.458203125,max,247.8515625,outdoors,23954,20.03,14.93,103.11632088092
vrf,3.7,22.072265625,0.471484375,max,247.8515625,adiabatic,23954,20.03,14.93,105.719959200024
vrf,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,23954,20.03,14.93,105.04439466749
vrf,3.7,22.783203125,0.683203125,min,270.3515625,adiabatic,23954,20.03,14.93,109.960293180578
split,2.5,10.259765625,0.533984375,max,238.0078125,outdoors,31412,22.04,16.51,106.175842593267
split,2.5,10.697265625,0.483203125,max,159.2578125,outdoors,31412,22.04,16.51,106.956214170495
split,2.5,10.697265625,0.483203125,max,90.3515625,adiabatic,31412,22.04,16.51,96.5640617406606
split,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,31412,22.04,16.51,104.299238729559
split,2.5,10.697265625,0.483203125,min,90.3515625,outdoors,31412,22.04,16.51,99.7685546945459
split,2.5,10.697265625,0.596484375,max,90.3515625,outdoors,31412,22.04,16.51,104.627694935695
split,2.5,10.970703125,0.570703125,min,326.6015625,adiabatic,31412,22.04,16.51,95.1864562999578
split,2.5,12.009765625,0.420703125,min,103.0078125,adiabatic,31412,22.04,16.51,98.1096883309414
split,2.5,12.009765625,0.420703125,min,281.6015625,adiabatic,31412,22.04,16.51,98.6397365824234
split,2.5,12.009765625,0.420703125,min,281.6015625,outdoors,31412,22.04,16.51,107.339249747355
split,2.5,12.009765625,0.683984375,min,103.0078125,outdoors,31412,22.04,16.51,105.33140054081
split,2.5,12.009765625,0.683984375,min,281.6015625,adiabatic,31412,22.04,16.51,100.367031950887
split,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,31412,22.04,16.51,109.289327928854
split,2.5,13.158203125,0.308203125,min,22.8515625,outdoors,31412,22.04,16.51,109.826344085208
split,2.5,13.158203125,0.321484375,min,181.7578125,outdoors,31412,22.04,16.51,111.320666767087
split,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,31412,22.04,16.51,115.531722181191
split,2.5,15.072265625,0.658203125,min,316.7578125,outdoors,31412,22.04,16.51,119.495056021576
split,2.5,15.072265625,0.658203125,min,67.8515625,adiabatic,31412,22.04,16.51,110.5928817149
split,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,31412,22.04,16.51,116.03570132154
split,2.5,15.072265625,0.671484375,min,67.8515625,outdoors,31412,22.04,16.51,116.054741696625
split,2.5,15.783203125,0.483203125,max,90.3515625,outdoors,31412,22.04,16.51,122.78021456547
split,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,31412,22.04,16.51,115.439963577594
split,2.5,17.259765625,0.333984375,min,326.6015625,adiabatic,31412,22.04,16.51,117.953506204611
split,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,31412,22.04,16.51,119.383439732311
split,2.5,17.259765625,0.570703125,min,58.0078125,adiabatic,31412,22.04,16.51,118.365908527052
split,2.5,17.970703125,0.370703125,max,238.0078125,outdoors,31412,22.04,16.51,133.343176285421
split,2.5,17.970703125,0.533984375,max,146.6015625,outdoors,31412,22.04,16.51,132.920404256965
split,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,31412,22.04,16.51,134.373054821236
split,2.5,18.408203125,0.658203125,min,67.8515625,outdoors,31412,22.04,16.51,128.218535463108
split,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,31412,22.04,16.51,124.479386690242
