hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,targ
vrf,2.5,14.197265625,0.383203125,min,180.3515625,adiabatic,23954,88.0059336895126
vrf,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,23954,87.697015579636
vrf,2.5,14.197265625,0.383203125,min,69.2578125,outdoors,23954,87.5016316447166
vrf,2.5,14.197265625,0.496484375,min,180.3515625,outdoors,23954,87.9959020100507
vrf,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,23954,90.9539637048639
vrf,2.5,15.072265625,0.671484375,min,316.7578125,adiabatic,23954,91.0588008114509
vrf,2.5,15.509765625,0.320703125,max,11.6015625,adiabatic,23954,90.0464201857482
vrf,2.5,15.509765625,0.320703125,max,11.6015625,outdoors,23954,92.42911812592
vrf,2.5,15.509765625,0.320703125,max,13.0078125,adiabatic,23954,90.0485325529704
vrf,2.5,15.509765625,0.383984375,max,11.6015625,adiabatic,23954,90.1613538701441
vrf,2.5,15.783203125,0.483203125,min,159.2578125,adiabatic,23954,93.945022619294
vrf,2.5,15.783203125,0.596484375,max,159.2578125,adiabatic,23954,92.9424554856615
vrf,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,23954,94.3632155446545
vrf,2.5,15.783203125,0.596484375,min,159.2578125,outdoors,23954,93.6899744680083
vrf,2.5,15.783203125,0.596484375,min,90.3515625,adiabatic,23954,93.6830635245051
vrf,2.5,16.220703125,0.320703125,max,11.6015625,adiabatic,23954,92.5443502896429
vrf,2.5,16.220703125,0.383984375,max,13.0078125,outdoors,23954,94.904921015528
vrf,2.5,16.822265625,0.508203125,max,202.8515625,adiabatic,23954,96.4377485853638
vrf,2.5,16.822265625,0.521484375,max,1.7578125,adiabatic,23954,95.0891840355736
vrf,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,23954,98.4494030011747
vrf,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,23954,101.445742483564
vrf,2.5,18.408203125,0.658203125,min,316.7578125,adiabatic,23954,102.78316555622
vrf,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,23954,102.806071926013
vrf,2.5,18.408203125,0.671484375,min,316.7578125,outdoors,23954,102.238904587123
vrf,2.5,18.408203125,0.671484375,min,67.8515625,adiabatic,23954,102.796768554031
vrf,2.5,19.283203125,0.383203125,min,180.3515625,outdoors,23954,104.989086890757
vrf,2.5,20.158203125,0.508203125,max,1.7578125,adiabatic,23954,106.756285349195
vrf,2.5,20.158203125,0.521484375,max,1.7578125,adiabatic,23954,106.785192909246
vrf,2.5,20.158203125,0.521484375,max,202.8515625,adiabatic,23954,108.117297378971
vrf,2.5,20.322265625,0.408203125,max,271.7578125,outdoors,23954,108.821953544622
vrf,2.5,20.322265625,0.408203125,max,292.8515625,outdoors,23954,108.840712127832
vrf,2.5,20.322265625,0.621484375,max,271.7578125,outdoors,23954,109.393657529459
vrf,2.5,20.322265625,0.621484375,max,292.8515625,outdoors,23954,109.35838516685
vrf,2.5,20.759765625,0.633984375,max,56.6015625,adiabatic,23954,109.410572493127
vrf,2.5,20.759765625,0.670703125,max,148.0078125,adiabatic,23954,110.419638920218
vrf,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,23954,109.47999175049
vrf,2.5,21.197265625,0.696484375,min,249.2578125,outdoors,23954,112.093257082657
vrf,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,23954,112.804917518009
vrf,2.5,21.470703125,0.670703125,max,56.6015625,adiabatic,23954,111.962906150123
vrf,2.5,22.947265625,0.546484375,max,114.2578125,outdoors,23954,118.369411452254
vrf,2.5,22.947265625,0.546484375,min,225.3515625,outdoors,23954,117.921079306578
vrf,2.5,22.947265625,0.633203125,max,225.3515625,outdoors,23954,118.609307848929
vrf,2.5,22.947265625,0.633203125,min,114.2578125,outdoors,23954,118.06250497288
vrf,2.5,22.947265625,0.633203125,min,225.3515625,outdoors,23954,118.113163414431
vrf,2.5,23.658203125,0.408203125,max,271.7578125,outdoors,23954,120.116949311138
vrf,2.5,23.658203125,0.408203125,max,292.8515625,outdoors,23954,120.134132586051
vrf,2.5,23.658203125,0.621484375,max,271.7578125,outdoors,23954,120.705148069031
vrf,2.5,23.658203125,0.621484375,max,292.8515625,outdoors,23954,120.665966318808
vrf,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,23954,71.6401017835651
vrf,3.7,10.259765625,0.370703125,max,238.0078125,outdoors,23954,71.6437848059171
vrf,3.7,10.259765625,0.533984375,max,146.6015625,outdoors,23954,72.058305048304
vrf,3.7,10.970703125,0.333984375,min,326.6015625,adiabatic,23954,75.4136726057296
vrf,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,23954,75.4344339171318
vrf,3.7,10.970703125,0.570703125,min,58.0078125,adiabatic,23954,76.2421831373532
vrf,3.7,11.408203125,0.458203125,max,247.8515625,adiabatic,23954,77.0448969435204
vrf,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,23954,75.7378389436442
vrf,3.7,12.283203125,0.696484375,min,249.2578125,outdoors,23954,79.5129880067816
vrf,3.7,12.447265625,0.333203125,max,315.3515625,adiabatic,23954,79.7065321910365
vrf,3.7,12.447265625,0.333203125,min,204.2578125,adiabatic,23954,81.5921313956159
vrf,3.7,12.447265625,0.333203125,min,315.3515625,adiabatic,23954,80.8540557940186
vrf,3.7,12.447265625,0.646484375,min,315.3515625,adiabatic,23954,81.8632166193348
vrf,3.7,12.720703125,0.483984375,max,101.6015625,adiabatic,23954,81.3761175466283
vrf,3.7,12.720703125,0.483984375,max,283.0078125,adiabatic,23954,81.4497751378892
vrf,3.7,12.720703125,0.483984375,max,283.0078125,outdoors,23954,80.0524756082999
vrf,3.7,12.720703125,0.620703125,max,101.6015625,outdoors,23954,80.3577614488431
vrf,3.7,12.720703125,0.620703125,max,283.0078125,adiabatic,23954,81.9007519192233
vrf,3.7,13.759765625,0.433984375,min,328.0078125,outdoors,23954,83.528548711297
vrf,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,23954,84.1031817725332
vrf,3.7,14.033203125,0.333203125,min,315.3515625,adiabatic,23954,86.5619467324689
vrf,3.7,14.033203125,0.646484375,max,204.2578125,adiabatic,23954,87.1348650839238
vrf,3.7,14.197265625,0.383203125,min,180.3515625,outdoors,23954,85.3479596137952
vrf,3.7,14.470703125,0.433984375,min,236.6015625,outdoors,23954,86.4351167902203
vrf,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,23954,85.9856268975472
vrf,3.7,14.470703125,0.470703125,min,328.0078125,outdoors,23954,86.0649037255797
vrf,3.7,15.509765625,0.320703125,max,11.6015625,adiabatic,23954,90.2010091338695
vrf,3.7,15.509765625,0.383984375,max,13.0078125,outdoors,23954,89.0295738422332
vrf,3.7,16.220703125,0.320703125,max,13.0078125,outdoors,23954,91.3612320118915
vrf,3.7,16.220703125,0.383984375,max,11.6015625,outdoors,23954,91.4380546878141
vrf,3.7,16.220703125,0.383984375,max,13.0078125,adiabatic,23954,92.8211876977929
vrf,3.7,16.220703125,0.383984375,max,13.0078125,outdoors,23954,91.4400682169305
vrf,3.7,16.822265625,0.508203125,max,1.7578125,adiabatic,23954,95.2339300894876
vrf,3.7,16.822265625,0.508203125,max,202.8515625,adiabatic,23954,96.4060332059185
vrf,3.7,16.822265625,0.521484375,max,202.8515625,adiabatic,23954,96.4612802644105
vrf,3.7,17.259765625,0.333984375,min,58.0078125,adiabatic,23954,97.9978517340382
vrf,3.7,17.697265625,0.396484375,min,270.3515625,adiabatic,23954,100.234808174002
vrf,3.7,17.697265625,0.683203125,max,270.3515625,adiabatic,23954,99.685100954302
vrf,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,23954,101.096622677094
vrf,3.7,17.697265625,0.683203125,min,270.3515625,outdoors,23954,97.988938491722
vrf,3.7,17.697265625,0.683203125,min,339.2578125,adiabatic,23954,100.282547953539
vrf,3.7,17.970703125,0.370703125,max,146.6015625,outdoors,23954,97.7441487850722
vrf,3.7,19.009765625,0.483984375,max,101.6015625,outdoors,23954,101.407331970373
vrf,3.7,19.009765625,0.483984375,max,283.0078125,adiabatic,23954,103.536872043394
vrf,3.7,19.009765625,0.620703125,max,101.6015625,adiabatic,23954,103.863964553232
vrf,3.7,19.009765625,0.620703125,max,101.6015625,outdoors,23954,101.71075136042
vrf,3.7,19.009765625,0.620703125,max,283.0078125,outdoors,23954,101.713589985285
vrf,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,23954,104.17440256154
vrf,3.7,20.158203125,0.508203125,max,202.8515625,adiabatic,23954,108.05643894512
vrf,3.7,20.158203125,0.521484375,max,1.7578125,adiabatic,23954,106.980031194805
vrf,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,23954,110.751895323335
vrf,3.7,22.072265625,0.458203125,max,136.7578125,adiabatic,23954,114.302355511444
vrf,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,23954,114.449955356223
vrf,3.7,22.072265625,0.458203125,max,247.8515625,outdoors,23954,111.903654214253
vrf,3.7,22.072265625,0.471484375,max,247.8515625,adiabatic,23954,114.507292533357
vrf,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,23954,113.831728000823
vrf,3.7,22.783203125,0.683203125,min,270.3515625,adiabatic,23954,118.747626513912
split,2.5,10.259765625,0.533984375,max,238.0078125,outdoors,31412,114.9551759266
split,2.5,10.697265625,0.483203125,max,159.2578125,outdoors,31412,115.735547503828
split,2.5,10.697265625,0.483203125,max,90.3515625,adiabatic,31412,105.343395073994
split,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,31412,113.078572062892
split,2.5,10.697265625,0.483203125,min,90.3515625,outdoors,31412,108.547888027879
split,2.5,10.697265625,0.596484375,max,90.3515625,outdoors,31412,113.407028269028
split,2.5,10.970703125,0.570703125,min,326.6015625,adiabatic,31412,103.965789633291
split,2.5,12.009765625,0.420703125,min,103.0078125,adiabatic,31412,106.889021664275
split,2.5,12.009765625,0.420703125,min,281.6015625,adiabatic,31412,107.419069915757
split,2.5,12.009765625,0.420703125,min,281.6015625,outdoors,31412,116.118583080689
split,2.5,12.009765625,0.683984375,min,103.0078125,outdoors,31412,114.110733874143
split,2.5,12.009765625,0.683984375,min,281.6015625,adiabatic,31412,109.14636528422
split,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,31412,118.068661262188
split,2.5,13.158203125,0.308203125,min,22.8515625,outdoors,31412,118.605677418541
split,2.5,13.158203125,0.321484375,min,181.7578125,outdoors,31412,120.10000010042
split,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,31412,124.311055514524
split,2.5,15.072265625,0.658203125,min,316.7578125,outdoors,31412,128.274389354909
split,2.5,15.072265625,0.658203125,min,67.8515625,adiabatic,31412,119.372215048234
split,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,31412,124.815034654873
split,2.5,15.072265625,0.671484375,min,67.8515625,outdoors,31412,124.834075029958
split,2.5,15.783203125,0.483203125,max,90.3515625,outdoors,31412,131.559547898803
split,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,31412,124.219296910928
split,2.5,17.259765625,0.333984375,min,326.6015625,adiabatic,31412,126.732839537944
split,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,31412,128.162773065644
split,2.5,17.259765625,0.570703125,min,58.0078125,adiabatic,31412,127.145241860385
split,2.5,17.970703125,0.370703125,max,238.0078125,outdoors,31412,142.122509618754
split,2.5,17.970703125,0.533984375,max,146.6015625,outdoors,31412,141.699737590298
split,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,31412,143.152388154569
split,2.5,18.408203125,0.658203125,min,67.8515625,outdoors,31412,136.997868796441
split,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,31412,133.258720023575
split,2.5,19.283203125,0.496484375,max,69.2578125,adiabatic,31412,137.814981066007
split,2.5,19.447265625,0.446484375,max,135.3515625,outdoors,31412,146.098090035656
split,2.5,19.447265625,0.533203125,max,135.3515625,outdoors,31412,146.482302126277
split,2.5,19.447265625,0.533203125,max,24.2578125,outdoors,31412,146.486989082542
split,2.5,19.447265625,0.533203125,min,135.3515625,outdoors,31412,142.150542293952
split,2.5,19.720703125,0.420703125,min,103.0078125,outdoors,31412,141.627071347643
split,2.5,19.720703125,0.420703125,min,281.6015625,adiabatic,31412,137.16238010332
split,2.5,19.720703125,0.683984375,min,103.0078125,adiabatic,31412,137.97727677077
split,2.5,19.720703125,0.683984375,min,103.0078125,outdoors,31412,142.252666083045
split,2.5,19.720703125,0.683984375,min,281.6015625,outdoors,31412,145.294421142249
split,2.5,20.759765625,0.633984375,max,148.0078125,adiabatic,31412,146.315595522995
split,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,31412,144.265400858077
split,2.5,21.033203125,0.446484375,min,24.2578125,outdoors,31412,147.753306389821
split,2.5,21.033203125,0.533203125,max,135.3515625,outdoors,31412,152.257896280003
split,2.5,21.197265625,0.583203125,max,0.3515625,adiabatic,31412,145.999659251619
split,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,31412,149.037557243261
split,2.5,21.470703125,0.633984375,max,56.6015625,adiabatic,31412,146.800669235982
split,2.5,21.470703125,0.670703125,max,148.0078125,adiabatic,31412,149.273893590542
split,2.5,22.509765625,0.520703125,min,191.6015625,outdoors,31412,156.052222171523
split,2.5,22.509765625,0.583984375,min,193.0078125,adiabatic,31412,150.910379729094
split,2.5,23.220703125,0.520703125,min,193.0078125,adiabatic,31412,153.053528517507
split,2.5,23.220703125,0.583984375,min,191.6015625,adiabatic,31412,153.628831711191
split,2.5,23.220703125,0.583984375,min,193.0078125,adiabatic,31412,153.631575273057
split,2.5,23.220703125,0.583984375,min,193.0078125,outdoors,31412,159.119114339213
split,2.5,23.822265625,0.308203125,min,181.7578125,outdoors,31412,159.193781082924
split,2.5,23.822265625,0.308203125,min,22.8515625,outdoors,31412,157.810971373674
split,2.5,23.822265625,0.321484375,min,22.8515625,outdoors,31412,157.837324163124
split,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,31412,104.530151443838
split,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,31412,101.710066946776
split,3.7,11.408203125,0.458203125,max,136.7578125,outdoors,31412,108.954093037486
split,3.7,11.408203125,0.471484375,max,136.7578125,adiabatic,31412,108.627761773063
split,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,31412,109.039692686236
split,3.7,11.408203125,0.471484375,max,247.8515625,outdoors,31412,110.015406682854
split,3.7,12.283203125,0.583203125,max,0.3515625,adiabatic,31412,111.797843757747
split,3.7,13.158203125,0.308203125,min,181.7578125,outdoors,31412,112.258446608247
split,3.7,13.158203125,0.321484375,min,181.7578125,outdoors,31412,112.334436761766
split,3.7,13.158203125,0.321484375,min,22.8515625,outdoors,31412,110.989725323209
split,3.7,13.322265625,0.421484375,min,112.8515625,adiabatic,31412,111.901317676477
split,3.7,13.322265625,0.421484375,min,91.7578125,adiabatic,31412,111.53658582757
split,3.7,13.322265625,0.608203125,min,112.8515625,adiabatic,31412,113.294959323945
split,3.7,13.322265625,0.608203125,min,91.7578125,adiabatic,31412,112.828237712131
split,3.7,13.759765625,0.433984375,min,236.6015625,outdoors,31412,114.805347497989
split,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,31412,114.991483451581
split,3.7,13.759765625,0.470703125,min,328.0078125,outdoors,31412,114.730791075284
split,3.7,14.197265625,0.496484375,max,69.2578125,adiabatic,31412,118.293175379055
split,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,31412,117.191554162738
split,3.7,14.470703125,0.470703125,min,236.6015625,outdoors,31412,117.664428696718
split,3.7,15.947265625,0.346484375,max,45.3515625,adiabatic,31412,123.997830626037
split,3.7,15.947265625,0.346484375,min,294.2578125,adiabatic,31412,121.88982552895
split,3.7,15.947265625,0.433203125,max,294.2578125,adiabatic,31412,125.925957897033
split,3.7,15.947265625,0.433203125,max,45.3515625,adiabatic,31412,124.420929706568
split,3.7,15.947265625,0.433203125,min,45.3515625,adiabatic,31412,121.236292960738
split,3.7,16.658203125,0.421484375,min,112.8515625,adiabatic,31412,124.660282490345
split,3.7,16.658203125,0.421484375,min,91.7578125,adiabatic,31412,124.281126068437
split,3.7,16.658203125,0.608203125,min,112.8515625,adiabatic,31412,126.024588904941
split,3.7,16.658203125,0.608203125,min,91.7578125,adiabatic,31412,125.546722651669
split,3.7,17.259765625,0.570703125,min,326.6015625,adiabatic,31412,128.32041048364
split,3.7,17.533203125,0.346484375,max,294.2578125,adiabatic,31412,131.636405344405
split,3.7,17.533203125,0.346484375,min,294.2578125,adiabatic,31412,128.045244114157
split,3.7,17.533203125,0.346484375,min,45.3515625,adiabatic,31412,126.920174344908
split,3.7,17.533203125,0.433203125,max,45.3515625,adiabatic,31412,130.504457996185
split,3.7,17.533203125,0.433203125,min,294.2578125,adiabatic,31412,128.457575542431
split,3.7,17.697265625,0.396484375,max,339.2578125,outdoors,31412,132.49194509339
split,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,31412,131.09202393654
split,3.7,17.970703125,0.533984375,max,238.0078125,outdoors,31412,135.145806024762
split,3.7,19.283203125,0.383203125,max,69.2578125,adiabatic,31412,137.038001457743
split,3.7,19.283203125,0.496484375,max,180.3515625,adiabatic,31412,140.511605720628
split,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,31412,137.750482203378
split,3.7,19.283203125,0.496484375,max,69.2578125,outdoors,31412,137.173005119558
split,3.7,19.283203125,0.496484375,min,69.2578125,adiabatic,31412,134.486100482203
split,3.7,19.447265625,0.446484375,min,24.2578125,outdoors,31412,134.723330354858
split,3.7,19.447265625,0.533203125,max,135.3515625,outdoors,31412,139.021476269809
split,3.7,21.033203125,0.446484375,max,24.2578125,outdoors,31412,144.382595044822
split,3.7,21.033203125,0.446484375,min,135.3515625,outdoors,31412,140.600650981881
split,3.7,21.033203125,0.446484375,min,24.2578125,outdoors,31412,140.608226885453
split,3.7,21.033203125,0.533203125,min,24.2578125,outdoors,31412,140.937966326304
split,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,31412,146.190799367021
split,3.7,21.197265625,0.583203125,max,0.3515625,outdoors,31412,146.223018185453
split,3.7,21.197265625,0.583203125,max,249.2578125,adiabatic,31412,148.022856274563
split,3.7,21.197265625,0.583203125,min,0.3515625,adiabatic,31412,143.175373528508
split,3.7,21.197265625,0.696484375,max,0.3515625,adiabatic,31412,146.726855707522
split,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,31412,150.46223306411
split,3.7,22.072265625,0.471484375,max,136.7578125,outdoors,31412,148.391202218336
split,3.7,22.509765625,0.520703125,min,191.6015625,adiabatic,31412,150.293225030748
split,3.7,22.509765625,0.520703125,min,191.6015625,outdoors,31412,148.602860702067
split,3.7,22.509765625,0.520703125,min,193.0078125,outdoors,31412,148.60572571073
split,3.7,22.509765625,0.583984375,min,191.6015625,outdoors,31412,149.047351275256
split,3.7,22.783203125,0.396484375,max,270.3515625,outdoors,31412,151.880594009136
split,3.7,22.783203125,0.396484375,max,339.2578125,adiabatic,31412,151.297869199187
split,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,31412,151.371499923871
split,3.7,22.783203125,0.396484375,min,339.2578125,outdoors,31412,147.962530859076
split,3.7,22.783203125,0.683203125,max,339.2578125,outdoors,31412,152.607748930191
split,3.7,23.220703125,0.520703125,min,191.6015625,outdoors,31412,151.243785170239
split,3.7,23.220703125,0.583984375,min,193.0078125,adiabatic,31412,153.628272317373
split,3.7,23.822265625,0.308203125,min,22.8515625,outdoors,31412,150.576972080145
split,3.7,23.822265625,0.321484375,min,181.7578125,outdoors,31412,152.033733961611
vrf,2.5,10.259765625,0.370703125,max,146.6015625,outdoors,31412,79.2664813147161
vrf,2.5,10.533203125,0.546484375,max,114.2578125,outdoors,31412,80.6593084173986
vrf,2.5,10.533203125,0.546484375,max,225.3515625,outdoors,31412,80.6276204456928
vrf,2.5,10.533203125,0.546484375,min,114.2578125,outdoors,31412,79.9272025351071
vrf,2.5,10.533203125,0.633203125,max,114.2578125,outdoors,31412,80.8467338173653
vrf,2.5,10.533203125,0.633203125,min,225.3515625,outdoors,31412,80.1622026228855
vrf,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,31412,80.9231331419628
vrf,2.5,10.697265625,0.596484375,min,159.2578125,adiabatic,31412,79.7404140011841
vrf,2.5,10.970703125,0.333984375,min,58.0078125,adiabatic,31412,78.6689980857825
vrf,2.5,12.283203125,0.583203125,min,249.2578125,outdoors,31412,85.9503678442189
vrf,2.5,12.283203125,0.696484375,max,249.2578125,outdoors,31412,86.8443080545705
vrf,2.5,12.283203125,0.696484375,min,0.3515625,outdoors,31412,85.7194133841516
vrf,2.5,12.283203125,0.696484375,min,249.2578125,adiabatic,31412,85.6987950206636
vrf,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,31412,86.1157690519535
vrf,2.5,12.447265625,0.333203125,min,315.3515625,adiabatic,31412,84.0434872995772
vrf,2.5,12.447265625,0.646484375,max,204.2578125,adiabatic,31412,86.6347735703089
vrf,2.5,14.033203125,0.333203125,max,204.2578125,adiabatic,31412,91.0175506841661
vrf,2.5,14.033203125,0.646484375,max,204.2578125,adiabatic,31412,92.1577292423806
vrf,2.5,14.033203125,0.646484375,max,315.3515625,adiabatic,31412,91.1216003621791
vrf,2.5,14.033203125,0.646484375,min,204.2578125,adiabatic,31412,91.8994344593602
vrf,2.5,14.197265625,0.383203125,max,180.3515625,outdoors,31412,92.7587842211318
vrf,2.5,14.197265625,0.383203125,min,180.3515625,adiabatic,31412,91.306199923421
vrf,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,31412,92.0661183469835
vrf,2.5,14.197265625,0.383203125,min,69.2578125,outdoors,31412,91.9188027964066
vrf,2.5,14.197265625,0.496484375,min,180.3515625,outdoors,31412,92.3524108672821
vrf,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,31412,95.3739802285701
vrf,2.5,15.072265625,0.671484375,min,316.7578125,adiabatic,31412,94.5411098745803
vrf,2.5,15.509765625,0.320703125,max,11.6015625,adiabatic,31412,95.1979962665407
vrf,2.5,15.509765625,0.320703125,max,11.6015625,outdoors,31412,96.9301487928582
vrf,2.5,15.509765625,0.320703125,max,13.0078125,adiabatic,31412,95.2002274143312
vrf,2.5,15.509765625,0.383984375,max,11.6015625,adiabatic,31412,95.3380354922045
vrf,2.5,15.783203125,0.483203125,min,159.2578125,adiabatic,31412,97.2711170831567
vrf,2.5,15.783203125,0.596484375,max,159.2578125,adiabatic,31412,97.9722616656013
vrf,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,31412,97.6912018346772
vrf,2.5,15.783203125,0.596484375,min,159.2578125,outdoors,31412,97.9891011964577
vrf,2.5,15.783203125,0.596484375,min,90.3515625,adiabatic,31412,97.1617991791841
vrf,2.5,16.220703125,0.320703125,max,11.6015625,adiabatic,31412,97.7014039070383
vrf,2.5,16.220703125,0.383984375,max,13.0078125,outdoors,31412,99.47310887571
vrf,2.5,16.822265625,0.508203125,max,202.8515625,adiabatic,31412,101.383872582851
vrf,2.5,16.822265625,0.521484375,max,1.7578125,adiabatic,31412,100.291831858558
vrf,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,31412,101.899181429081
vrf,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,31412,106.064713726772
vrf,2.5,18.408203125,0.658203125,min,316.7578125,adiabatic,31412,106.202173291711
vrf,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,31412,106.226191731899
vrf,2.5,18.408203125,0.671484375,min,316.7578125,outdoors,31412,106.61638128311
vrf,2.5,18.408203125,0.671484375,min,67.8515625,adiabatic,31412,106.272394771637
vrf,2.5,19.283203125,0.383203125,min,180.3515625,outdoors,31412,109.342325221135
vrf,2.5,20.158203125,0.508203125,max,1.7578125,adiabatic,31412,111.866979036005
vrf,2.5,20.158203125,0.521484375,max,1.7578125,adiabatic,31412,111.897992878968
vrf,2.5,20.158203125,0.521484375,max,202.8515625,adiabatic,31412,112.927230338295
vrf,2.5,20.322265625,0.408203125,max,271.7578125,outdoors,31412,113.619834428085
vrf,2.5,20.322265625,0.408203125,max,292.8515625,outdoors,31412,113.618195680528
vrf,2.5,20.322265625,0.621484375,max,271.7578125,outdoors,31412,114.186180947045
vrf,2.5,20.322265625,0.621484375,max,292.8515625,outdoors,31412,114.138389952435
vrf,2.5,20.759765625,0.633984375,max,56.6015625,adiabatic,31412,114.454787238057
vrf,2.5,20.759765625,0.670703125,max,148.0078125,adiabatic,31412,115.27211730616
vrf,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,31412,114.521810426505
vrf,2.5,21.197265625,0.696484375,min,249.2578125,outdoors,31412,116.358989694511
vrf,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,31412,117.617890912666
vrf,2.5,21.470703125,0.670703125,max,56.6015625,adiabatic,31412,116.975765256329
vrf,2.5,22.947265625,0.546484375,max,114.2578125,outdoors,31412,123.314716430319
vrf,2.5,22.947265625,0.546484375,min,225.3515625,outdoors,31412,122.100803448169
vrf,2.5,22.947265625,0.633203125,max,225.3515625,outdoors,31412,123.448437685489
vrf,2.5,22.947265625,0.633203125,min,114.2578125,outdoors,31412,122.305774758225
vrf,2.5,22.947265625,0.633203125,min,225.3515625,outdoors,31412,122.264126362698
vrf,2.5,23.658203125,0.408203125,max,271.7578125,outdoors,31412,125.054498245334
vrf,2.5,23.658203125,0.408203125,max,292.8515625,outdoors,31412,125.051947202725
vrf,2.5,23.658203125,0.621484375,max,271.7578125,outdoors,31412,125.635921558975
vrf,2.5,23.658203125,0.621484375,max,292.8515625,outdoors,31412,125.587709527156
vrf,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,31412,76.3699002168838
vrf,3.7,10.259765625,0.370703125,max,238.0078125,outdoors,31412,76.3981784897356
vrf,3.7,10.259765625,0.533984375,max,146.6015625,outdoors,31412,76.8858192453328
vrf,3.7,10.970703125,0.333984375,min,326.6015625,adiabatic,31412,78.5479639535042
vrf,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,31412,78.6515991009119
vrf,3.7,10.970703125,0.570703125,min,58.0078125,adiabatic,31412,79.5797025153704
vrf,3.7,11.408203125,0.458203125,max,247.8515625,adiabatic,31412,81.9589456197718
vrf,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,31412,80.6249283544187
vrf,3.7,12.283203125,0.696484375,min,249.2578125,outdoors,31412,84.0929235354189
vrf,3.7,12.447265625,0.333203125,max,315.3515625,adiabatic,31412,84.6613360315141
vrf,3.7,12.447265625,0.333203125,min,204.2578125,adiabatic,31412,84.7349514489217
vrf,3.7,12.447265625,0.333203125,min,315.3515625,adiabatic,31412,84.0145578910609
vrf,3.7,12.447265625,0.646484375,min,315.3515625,adiabatic,31412,85.1932538799112
vrf,3.7,12.720703125,0.483984375,max,101.6015625,adiabatic,31412,86.4115898167208
vrf,3.7,12.720703125,0.483984375,max,283.0078125,adiabatic,31412,86.4103652069121
vrf,3.7,12.720703125,0.483984375,max,283.0078125,outdoors,31412,85.0621742376588
vrf,3.7,12.720703125,0.620703125,max,101.6015625,outdoors,31412,85.3913429553655
vrf,3.7,12.720703125,0.620703125,max,283.0078125,adiabatic,31412,86.8716969861826
vrf,3.7,13.759765625,0.433984375,min,328.0078125,outdoors,31412,88.0781046633167
vrf,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,31412,88.6520249770575
vrf,3.7,14.033203125,0.333203125,min,315.3515625,adiabatic,31412,89.7614026241152
vrf,3.7,14.033203125,0.646484375,max,204.2578125,adiabatic,31412,92.0761457953761
vrf,3.7,14.197265625,0.383203125,min,180.3515625,outdoors,31412,89.8636683786776
vrf,3.7,14.470703125,0.433984375,min,236.6015625,outdoors,31412,90.988650483241
