hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,tbs,tbu,targ
split,3.7,23.6,0.3,max,0,outdoors,23954,20.03,14.93,134.908333333333
split,3.7,23.6,0.3,min,0,outdoors,23954,20.03,14.93,135.078933333333
split,3.7,23.6,0.3,max,90,outdoors,23954,20.03,14.93,134.840083333333
split,3.7,23.6,0.3,min,90,outdoors,23954,20.03,14.93,134.628533333333
split,3.7,23.6,0.3,max,180,outdoors,23954,20.03,14.93,136.27665
split,3.7,23.6,0.3,min,180,outdoors,23954,20.03,14.93,136.4486
split,3.7,23.6,0.3,max,270,outdoors,23954,20.03,14.93,136.391466666667
split,3.7,23.6,0.3,min,270,outdoors,23954,20.03,14.93,136.1563
split,2.5,9.9,0.7,min,90,adiabatic,23954,20.03,14.93,90.88775
split,3.7,23.6,0.7,max,0,outdoors,23954,20.03,14.93,136.593233333333
split,3.7,23.6,0.7,min,0,outdoors,23954,20.03,14.93,136.786866666667
split,3.7,23.6,0.7,max,90,outdoors,23954,20.03,14.93,136.72175
split,3.7,23.6,0.7,min,90,outdoors,23954,20.03,14.93,136.497916666667
split,3.7,23.6,0.7,max,180,outdoors,23954,20.03,14.93,138.907566666667
split,3.7,23.6,0.7,min,180,outdoors,23954,20.03,14.93,139.067333333333
split,3.7,23.6,0.7,max,270,outdoors,23954,20.03,14.93,138.552833333333
split,3.7,23.6,0.7,min,270,outdoors,23954,20.03,14.93,138.27695
split,2.5,9.9,0.7,max,180,adiabatic,23954,20.03,14.93,98.7015833333333
split,2.5,9.9,0.7,min,180,adiabatic,23954,20.03,14.93,94.0459333333333
split,2.5,9.9,0.7,max,270,adiabatic,23954,20.03,14.93,98.4303
split,2.5,9.9,0.7,min,270,adiabatic,23954,20.03,14.93,93.1086
split,3.7,9.9,0.3,max,0,adiabatic,23954,20.03,14.93,89.0919666666667
split,3.7,9.9,0.3,min,0,adiabatic,23954,20.03,14.93,84.4040333333334
split,3.7,9.9,0.3,max,90,adiabatic,23954,20.03,14.93,88.0355333333333
split,3.7,9.9,0.3,min,90,adiabatic,23954,20.03,14.93,83.2347
split,2.5,9.9,0.3,min,0,adiabatic,23954,20.03,14.93,92.94185
split,3.7,9.9,0.3,max,180,adiabatic,23954,20.03,14.93,88.8792833333333
split,3.7,9.9,0.3,min,180,adiabatic,23954,20.03,14.93,84.5225833333334
split,3.7,9.9,0.3,max,270,adiabatic,23954,20.03,14.93,89.1192166666667
split,3.7,9.9,0.3,min,270,adiabatic,23954,20.03,14.93,84.2017166666667
split,3.7,9.9,0.7,max,0,adiabatic,23954,20.03,14.93,89.8847333333334
split,3.7,9.9,0.7,min,0,adiabatic,23954,20.03,14.93,85.5072166666667
split,3.7,9.9,0.7,max,90,adiabatic,23954,20.03,14.93,88.7180666666667
split,3.7,9.9,0.7,min,90,adiabatic,23954,20.03,14.93,84.2981166666667
split,3.7,9.9,0.7,max,180,adiabatic,23954,20.03,14.93,89.9915
split,3.7,9.9,0.7,min,180,adiabatic,23954,20.03,14.93,86.1062333333333
split,2.5,9.9,0.3,max,90,adiabatic,23954,20.03,14.93,96.4233666666667
split,3.7,9.9,0.7,max,270,adiabatic,23954,20.03,14.93,89.9631666666667
split,3.7,9.9,0.7,min,270,adiabatic,23954,20.03,14.93,85.4764333333334
split,2.5,9.9,0.3,max,0,outdoors,23954,20.03,14.93,84.408
split,2.5,9.9,0.3,min,0,outdoors,23954,20.03,14.93,82.0390666666667
split,2.5,9.9,0.3,max,90,outdoors,23954,20.03,14.93,84.78425
split,2.5,9.9,0.3,min,90,outdoors,23954,20.03,14.93,82.3265
split,2.5,9.9,0.3,max,180,outdoors,23954,20.03,14.93,85.6344333333333
split,2.5,9.9,0.3,min,180,outdoors,23954,20.03,14.93,83.7503666666667
split,2.5,9.9,0.3,max,270,outdoors,23954,20.03,14.93,85.8870833333334
split,2.5,9.9,0.3,min,270,outdoors,23954,20.03,14.93,83.3903833333333
split,2.5,9.9,0.3,min,90,adiabatic,23954,20.03,14.93,90.5570666666667
split,2.5,9.9,0.7,max,0,outdoors,23954,20.03,14.93,85.8119666666667
split,2.5,9.9,0.7,min,0,outdoors,23954,20.03,14.93,83.7454833333334
split,2.5,9.9,0.7,max,90,outdoors,23954,20.03,14.93,86.5094833333333
split,2.5,9.9,0.7,min,90,outdoors,23954,20.03,14.93,84.3289666666667
split,2.5,9.9,0.7,max,180,outdoors,23954,20.03,14.93,87.7937166666667
split,2.5,9.9,0.7,min,180,outdoors,23954,20.03,14.93,86.32175
split,2.5,9.9,0.7,max,270,outdoors,23954,20.03,14.93,87.9739
split,2.5,9.9,0.7,min,270,outdoors,23954,20.03,14.93,85.7804666666667
split,3.7,9.9,0.3,max,0,outdoors,23954,20.03,14.93,84.3162
split,3.7,9.9,0.3,min,0,outdoors,23954,20.03,14.93,82.16085
split,2.5,9.9,0.3,max,180,adiabatic,23954,20.03,14.93,98.00645
split,3.7,9.9,0.3,max,90,outdoors,23954,20.03,14.93,84.4929333333333
split,3.7,9.9,0.3,min,90,outdoors,23954,20.03,14.93,82.237
split,3.7,9.9,0.3,max,180,outdoors,23954,20.03,14.93,85.3308
split,3.7,9.9,0.3,min,180,outdoors,23954,20.03,14.93,83.58925
split,3.7,9.9,0.3,max,270,outdoors,23954,20.03,14.93,85.4643
split,3.7,9.9,0.3,min,270,outdoors,23954,20.03,14.93,83.13355
split,3.7,9.9,0.7,max,0,outdoors,23954,20.03,14.93,85.7772666666667
split,3.7,9.9,0.7,min,0,outdoors,23954,20.03,14.93,83.93935
split,3.7,9.9,0.7,max,90,outdoors,23954,20.03,14.93,86.257
split,3.7,9.9,0.7,min,90,outdoors,23954,20.03,14.93,84.27385
split,2.5,9.9,0.3,min,180,adiabatic,23954,20.03,14.93,92.4216166666667
split,3.7,9.9,0.7,max,180,outdoors,23954,20.03,14.93,87.55
split,3.7,9.9,0.7,min,180,outdoors,23954,20.03,14.93,86.2086166666667
split,3.7,9.9,0.7,max,270,outdoors,23954,20.03,14.93,87.5744833333333
split,3.7,9.9,0.7,min,270,outdoors,23954,20.03,14.93,85.56465
split,2.5,23.6,0.3,max,0,adiabatic,23954,20.03,14.93,144.319066666667
split,2.5,23.6,0.3,min,0,adiabatic,23954,20.03,14.93,141.308766666667
split,2.5,23.6,0.3,max,90,adiabatic,23954,20.03,14.93,142.472466666667
split,2.5,23.6,0.3,min,90,adiabatic,23954,20.03,14.93,138.847833333333
split,2.5,23.6,0.3,max,180,adiabatic,23954,20.03,14.93,144.240083333333
split,2.5,23.6,0.3,min,180,adiabatic,23954,20.03,14.93,140.868016666667
split,2.5,9.9,0.3,max,270,adiabatic,23954,20.03,14.93,97.66715
split,2.5,23.6,0.3,max,270,adiabatic,23954,20.03,14.93,143.86085
split,2.5,23.6,0.3,min,270,adiabatic,23954,20.03,14.93,140.922133333333
split,2.5,23.6,0.7,max,0,adiabatic,23954,20.03,14.93,145.129383333333
split,2.5,23.6,0.7,min,0,adiabatic,23954,20.03,14.93,142.383566666667
split,2.5,23.6,0.7,max,90,adiabatic,23954,20.03,14.93,142.63435
split,2.5,23.6,0.7,min,90,adiabatic,23954,20.03,14.93,139.2539
split,2.5,23.6,0.7,max,180,adiabatic,23954,20.03,14.93,145.365783333333
split,2.5,23.6,0.7,min,180,adiabatic,23954,20.03,14.93,142.790466666667
split,2.5,23.6,0.7,max,270,adiabatic,23954,20.03,14.93,145.041716666667
split,2.5,23.6,0.7,min,270,adiabatic,23954,20.03,14.93,142.380333333333
split,2.5,9.9,0.3,min,270,adiabatic,23954,20.03,14.93,92.3695333333333
split,3.7,23.6,0.3,max,0,adiabatic,23954,20.03,14.93,136.381883333333
split,3.7,23.6,0.3,min,0,adiabatic,23954,20.03,14.93,133.97505
split,3.7,23.6,0.3,max,90,adiabatic,23954,20.03,14.93,135.249466666667
split,3.7,23.6,0.3,min,90,adiabatic,23954,20.03,14.93,132.511166666667
split,3.7,23.6,0.3,max,180,adiabatic,23954,20.03,14.93,136.494866666667
split,3.7,23.6,0.3,min,180,adiabatic,23954,20.03,14.93,134.198183333333
split,3.7,23.6,0.3,max,270,adiabatic,23954,20.03,14.93,136.664233333333
split,3.7,23.6,0.3,min,270,adiabatic,23954,20.03,14.93,134.339533333333
split,3.7,23.6,0.7,max,0,adiabatic,23954,20.03,14.93,137.465866666667
split,3.7,23.6,0.7,min,0,adiabatic,23954,20.03,14.93,135.230366666667
split,2.5,9.9,0.7,max,0,adiabatic,23954,20.03,14.93,99.04825
split,3.7,23.6,0.7,max,90,adiabatic,23954,20.03,14.93,136.202816666667
split,3.7,23.6,0.7,min,90,adiabatic,23954,20.03,14.93,133.616266666667
split,3.7,23.6,0.7,max,180,adiabatic,23954,20.03,14.93,138.0615
split,3.7,23.6,0.7,min,180,adiabatic,23954,20.03,14.93,135.988333333333
split,3.7,23.6,0.7,max,270,adiabatic,23954,20.03,14.93,138.0867
split,3.7,23.6,0.7,min,270,adiabatic,23954,20.03,14.93,135.497866666667
split,2.5,23.6,0.3,max,0,outdoors,23954,20.03,14.93,134.73035
split,2.5,23.6,0.3,min,0,outdoors,23954,20.03,14.93,134.758516666667
split,2.5,23.6,0.3,max,90,outdoors,23954,20.03,14.93,134.8968
split,2.5,23.6,0.3,min,90,outdoors,23954,20.03,14.93,134.54765
split,2.5,9.9,0.7,min,0,adiabatic,23954,20.03,14.93,93.8743833333333
vrf,2.5,9.9,0.3,max,0,adiabatic,31412,22.04,16.51,68.9326166666667
vrf,2.5,9.9,0.3,min,0,adiabatic,31412,22.04,16.51,68.3488
vrf,2.5,9.9,0.3,max,90,adiabatic,31412,22.04,16.51,69.0771166666667
vrf,2.5,9.9,0.3,min,90,adiabatic,31412,22.04,16.51,68.4780166666667
vrf,2.5,9.9,0.3,max,180,adiabatic,31412,22.04,16.51,69.1329
vrf,2.5,9.9,0.3,min,180,adiabatic,31412,22.04,16.51,68.5831666666667
vrf,2.5,9.9,0.3,max,270,adiabatic,31412,22.04,16.51,68.96865
vrf,2.5,9.9,0.3,min,270,adiabatic,31412,22.04,16.51,68.46295
vrf,2.5,9.9,0.7,max,0,adiabatic,31412,22.04,16.51,69.5686833333333
vrf,2.5,9.9,0.7,min,0,adiabatic,31412,22.04,16.51,68.9071333333333
vrf,2.5,9.9,0.7,max,90,adiabatic,31412,22.04,16.51,69.9347
vrf,2.5,9.9,0.7,min,90,adiabatic,31412,22.04,16.51,69.1950166666667
vrf,2.5,9.9,0.7,max,180,adiabatic,31412,22.04,16.51,70.1165666666667
vrf,2.5,9.9,0.7,min,180,adiabatic,31412,22.04,16.51,69.43465
vrf,2.5,9.9,0.7,max,270,adiabatic,31412,22.04,16.51,69.8605333333334
vrf,2.5,9.9,0.7,min,270,adiabatic,31412,22.04,16.51,69.22105
vrf,3.7,9.9,0.3,max,0,adiabatic,31412,22.04,16.51,66.0217833333333
vrf,3.7,9.9,0.3,min,0,adiabatic,31412,22.04,16.51,65.60045
vrf,3.7,9.9,0.3,max,90,adiabatic,31412,22.04,16.51,66.1855833333333
vrf,3.7,9.9,0.3,min,90,adiabatic,31412,22.04,16.51,65.7796166666667
vrf,3.7,9.9,0.3,max,180,adiabatic,31412,22.04,16.51,66.37615
vrf,3.7,9.9,0.3,min,180,adiabatic,31412,22.04,16.51,66.0328833333333
vrf,3.7,9.9,0.3,max,270,adiabatic,31412,22.04,16.51,66.2643833333333
vrf,3.7,9.9,0.3,min,270,adiabatic,31412,22.04,16.51,65.9077666666667
vrf,3.7,9.9,0.7,max,0,adiabatic,31412,22.04,16.51,66.7128166666667
vrf,3.7,9.9,0.7,min,0,adiabatic,31412,22.04,16.51,66.4035666666666
vrf,3.7,9.9,0.7,max,90,adiabatic,31412,22.04,16.51,67.0813
vrf,3.7,9.9,0.7,min,90,adiabatic,31412,22.04,16.51,66.7406
vrf,3.7,9.9,0.7,max,180,adiabatic,31412,22.04,16.51,67.4621
vrf,3.7,9.9,0.7,min,180,adiabatic,31412,22.04,16.51,67.2246333333333
vrf,3.7,9.9,0.7,max,270,adiabatic,31412,22.04,16.51,67.2418166666667
vrf,3.7,9.9,0.7,min,270,adiabatic,31412,22.04,16.51,67.01655
vrf,2.5,9.9,0.3,max,0,outdoors,31412,22.04,16.51,66.631
vrf,2.5,9.9,0.3,min,0,outdoors,31412,22.04,16.51,65.8051
vrf,2.5,9.9,0.3,max,90,outdoors,31412,22.04,16.51,67.1422
vrf,2.5,9.9,0.3,min,90,outdoors,31412,22.04,16.51,66.4547166666667
vrf,2.5,9.9,0.3,max,180,outdoors,31412,22.04,16.51,67.6345333333333
vrf,2.5,9.9,0.3,min,180,outdoors,31412,22.04,16.51,66.9674166666667
vrf,2.5,9.9,0.3,max,270,outdoors,31412,22.04,16.51,67.3690833333334
vrf,2.5,9.9,0.3,min,270,outdoors,31412,22.04,16.51,66.6778666666667
vrf,2.5,9.9,0.7,max,0,outdoors,31412,22.04,16.51,67.673
vrf,2.5,9.9,0.7,min,0,outdoors,31412,22.04,16.51,67.0884333333333
vrf,2.5,9.9,0.7,max,90,outdoors,31412,22.04,16.51,68.4372833333333
vrf,2.5,9.9,0.7,min,90,outdoors,31412,22.04,16.51,67.9848
vrf,2.5,9.9,0.7,max,180,outdoors,31412,22.04,16.51,69.1791166666667
vrf,2.5,9.9,0.7,min,180,outdoors,31412,22.04,16.51,68.7451333333334
vrf,2.5,9.9,0.7,max,270,outdoors,31412,22.04,16.51,68.6998833333333
vrf,2.5,9.9,0.7,min,270,outdoors,31412,22.04,16.51,68.324
vrf,3.7,9.9,0.3,max,0,outdoors,31412,22.04,16.51,66.6610666666667
vrf,3.7,9.9,0.3,min,0,outdoors,31412,22.04,16.51,65.8380666666667
vrf,3.7,9.9,0.3,max,90,outdoors,31412,22.04,16.51,67.0739833333334
vrf,3.7,9.9,0.3,min,90,outdoors,31412,22.04,16.51,66.3470166666667
vrf,3.7,9.9,0.3,max,180,outdoors,31412,22.04,16.51,67.4721166666667
vrf,3.7,9.9,0.3,min,180,outdoors,31412,22.04,16.51,66.7475833333333
vrf,3.7,9.9,0.3,max,270,outdoors,31412,22.04,16.51,67.2667166666667
vrf,3.7,9.9,0.3,min,270,outdoors,31412,22.04,16.51,66.5237833333334
vrf,3.7,9.9,0.7,max,0,outdoors,31412,22.04,16.51,67.7632666666667
vrf,3.7,9.9,0.7,min,0,outdoors,31412,22.04,16.51,67.14525
vrf,3.7,9.9,0.7,max,90,outdoors,31412,22.04,16.51,68.4254
vrf,3.7,9.9,0.7,min,90,outdoors,31412,22.04,16.51,67.95525
vrf,3.7,9.9,0.7,max,180,outdoors,31412,22.04,16.51,69.0867666666667
vrf,3.7,9.9,0.7,min,180,outdoors,31412,22.04,16.51,68.5966166666667
vrf,3.7,9.9,0.7,max,270,outdoors,31412,22.04,16.51,68.6756333333333
vrf,3.7,9.9,0.7,min,270,outdoors,31412,22.04,16.51,68.2656166666667
vrf,2.5,23.6,0.3,max,0,adiabatic,31412,22.04,16.51,116.413533333333
vrf,2.5,23.6,0.3,min,0,adiabatic,31412,22.04,16.51,115.416
vrf,2.5,23.6,0.3,max,90,adiabatic,31412,22.04,16.51,116.586383333333
vrf,2.5,23.6,0.3,min,90,adiabatic,31412,22.04,16.51,115.549766666667
vrf,2.5,23.6,0.3,max,180,adiabatic,31412,22.04,16.51,116.62145
vrf,2.5,23.6,0.3,min,180,adiabatic,31412,22.04,16.51,115.5969
vrf,2.5,23.6,0.3,max,270,adiabatic,31412,22.04,16.51,116.419933333333
vrf,2.5,23.6,0.3,min,270,adiabatic,31412,22.04,16.51,115.442266666667
vrf,2.5,23.6,0.7,max,0,adiabatic,31412,22.04,16.51,117.089183333333
vrf,2.5,23.6,0.7,min,0,adiabatic,31412,22.04,16.51,115.9243
vrf,2.5,23.6,0.7,max,90,adiabatic,31412,22.04,16.51,117.517333333333
vrf,2.5,23.6,0.7,min,90,adiabatic,31412,22.04,16.51,116.258033333333
vrf,2.5,23.6,0.7,max,180,adiabatic,31412,22.04,16.51,117.6683
vrf,2.5,23.6,0.7,min,180,adiabatic,31412,22.04,16.51,116.398916666667
vrf,2.5,23.6,0.7,max,270,adiabatic,31412,22.04,16.51,117.388733333333
vrf,2.5,23.6,0.7,min,270,adiabatic,31412,22.04,16.51,116.15425
vrf,3.7,23.6,0.3,max,0,adiabatic,31412,22.04,16.51,113.70255
vrf,3.7,23.6,0.3,min,0,adiabatic,31412,22.04,16.51,113.5343
vrf,3.7,23.6,0.3,max,90,adiabatic,31412,22.04,16.51,113.865433333333
vrf,3.7,23.6,0.3,min,90,adiabatic,31412,22.04,16.51,113.635366666667
vrf,3.7,23.6,0.3,max,180,adiabatic,31412,22.04,16.51,113.98655
vrf,3.7,23.6,0.3,min,180,adiabatic,31412,22.04,16.51,113.813116666667
vrf,3.7,23.6,0.3,max,270,adiabatic,31412,22.04,16.51,113.882416666667
vrf,3.7,23.6,0.3,min,270,adiabatic,31412,22.04,16.51,113.754483333333
vrf,3.7,23.6,0.7,max,0,adiabatic,31412,22.04,16.51,114.2937
vrf,3.7,23.6,0.7,min,0,adiabatic,31412,22.04,16.51,114.079033333333
vrf,3.7,23.6,0.7,max,90,adiabatic,31412,22.04,16.51,114.671616666667
vrf,3.7,23.6,0.7,min,90,adiabatic,31412,22.04,16.51,114.341616666667
vrf,3.7,23.6,0.7,max,180,adiabatic,31412,22.04,16.51,114.935883333333
vrf,3.7,23.6,0.7,min,180,adiabatic,31412,22.04,16.51,114.650966666667
vrf,3.7,23.6,0.7,max,270,adiabatic,31412,22.04,16.51,114.733033333333
vrf,3.7,23.6,0.7,min,270,adiabatic,31412,22.04,16.51,114.503883333333
vrf,2.5,23.6,0.3,max,0,outdoors,31412,22.04,16.51,115.167216666667
vrf,2.5,23.6,0.3,min,0,outdoors,31412,22.04,16.51,114.996033333333
vrf,2.5,23.6,0.3,max,90,outdoors,31412,22.04,16.51,115.5311
vrf,2.5,23.6,0.3,min,90,outdoors,31412,22.04,16.51,115.327233333333
vrf,2.5,23.6,0.3,max,180,outdoors,31412,22.04,16.51,115.852616666667
vrf,2.5,23.6,0.3,min,180,outdoors,31412,22.04,16.51,115.659
vrf,2.5,23.6,0.3,max,270,outdoors,31412,22.04,16.51,115.664066666667
vrf,2.5,23.6,0.3,min,270,outdoors,31412,22.04,16.51,115.501833333333
vrf,2.5,23.6,0.7,max,0,outdoors,31412,22.04,16.51,115.903583333333
vrf,2.5,23.6,0.7,min,0,outdoors,31412,22.04,16.51,115.675383333333
vrf,2.5,23.6,0.7,max,90,outdoors,31412,22.04,16.51,116.5104
vrf,2.5,23.6,0.7,min,90,outdoors,31412,22.04,16.51,116.131716666667
vrf,2.5,23.6,0.7,max,180,outdoors,31412,22.04,16.51,116.964016666667
vrf,2.5,23.6,0.7,min,180,outdoors,31412,22.04,16.51,116.557666666667
vrf,2.5,23.6,0.7,max,270,outdoors,31412,22.04,16.51,116.69915
vrf,2.5,23.6,0.7,min,270,outdoors,31412,22.04,16.51,116.351883333333
vrf,3.7,23.6,0.3,max,0,outdoors,31412,22.04,16.51,115.2521
vrf,3.7,23.6,0.3,min,0,outdoors,31412,22.04,16.51,115.081183333333
vrf,3.7,23.6,0.3,max,90,outdoors,31412,22.04,16.51,115.53605
vrf,3.7,23.6,0.3,min,90,outdoors,31412,22.04,16.51,115.31275
vrf,3.7,23.6,0.3,max,180,outdoors,31412,22.04,16.51,115.780783333333
vrf,3.7,23.6,0.3,min,180,outdoors,31412,22.04,16.51,115.572933333333
vrf,3.7,23.6,0.3,max,270,outdoors,31412,22.04,16.51,115.650933333333
vrf,3.7,23.6,0.3,min,270,outdoors,31412,22.04,16.51,115.486683333333
vrf,3.7,23.6,0.7,max,0,outdoors,31412,22.04,16.51,116.00665
vrf,3.7,23.6,0.7,min,0,outdoors,31412,22.04,16.51,115.77025
vrf,3.7,23.6,0.7,max,90,outdoors,31412,22.04,16.51,116.54245
vrf,3.7,23.6,0.7,min,90,outdoors,31412,22.04,16.51,116.15235
vrf,3.7,23.6,0.7,max,180,outdoors,31412,22.04,16.51,116.926966666667
vrf,3.7,23.6,0.7,min,180,outdoors,31412,22.04,16.51,116.5107
vrf,3.7,23.6,0.7,max,270,outdoors,31412,22.04,16.51,116.706083333333
vrf,3.7,23.6,0.7,min,270,outdoors,31412,22.04,16.51,116.356583333333
split,2.5,9.9,0.3,max,0,adiabatic,31412,22.04,16.51,103.8449
split,2.5,23.6,0.3,max,180,outdoors,31412,22.04,16.51,147.94335
split,2.5,23.6,0.3,min,180,outdoors,31412,22.04,16.51,144.984983333333
split,2.5,23.6,0.3,max,270,outdoors,31412,22.04,16.51,147.447983333333
split,2.5,23.6,0.3,min,270,outdoors,31412,22.04,16.51,144.1938
split,2.5,23.6,0.7,max,0,outdoors,31412,22.04,16.51,148.1703
split,2.5,23.6,0.7,min,0,outdoors,31412,22.04,16.51,145.169416666667
split,2.5,23.6,0.7,max,90,outdoors,31412,22.04,16.51,148.21015
split,2.5,23.6,0.7,min,90,outdoors,31412,22.04,16.51,144.882266666667
split,2.5,23.6,0.7,max,180,outdoors,31412,22.04,16.51,151.218
split,2.5,23.6,0.7,min,180,outdoors,31412,22.04,16.51,148.102966666667
split,2.5,9.9,0.7,max,90,adiabatic,31412,22.04,16.51,102.526566666667
split,2.5,23.6,0.7,max,270,outdoors,31412,22.04,16.51,150.120016666667
split,2.5,23.6,0.7,min,270,outdoors,31412,22.04,16.51,146.448383333333
split,3.7,23.6,0.3,max,0,outdoors,31412,22.04,16.51,146.215983333333
split,3.7,23.6,0.3,min,0,outdoors,31412,22.04,16.51,143.306016666667
split,3.7,23.6,0.3,max,90,outdoors,31412,22.04,16.51,145.815516666667
split,3.7,23.6,0.3,min,90,outdoors,31412,22.04,16.51,142.5981
split,3.7,23.6,0.3,max,180,outdoors,31412,22.04,16.51,147.83775
split,3.7,23.6,0.3,min,180,outdoors,31412,22.04,16.51,144.865733333333
split,3.7,23.6,0.3,max,270,outdoors,31412,22.04,16.51,147.590233333333
split,3.7,23.6,0.3,min,270,outdoors,31412,22.04,16.51,144.0298
split,2.5,9.9,0.7,min,90,adiabatic,31412,22.04,16.51,97.9969333333333
split,3.7,23.6,0.7,max,0,outdoors,31412,22.04,16.51,148.413516666667
split,3.7,23.6,0.7,min,0,outdoors,31412,22.04,16.51,145.382216666667
split,3.7,23.6,0.7,max,90,outdoors,31412,22.04,16.51,148.14935
split,3.7,23.6,0.7,min,90,outdoors,31412,22.04,16.51,144.857716666667
split,3.7,23.6,0.7,max,180,outdoors,31412,22.04,16.51,151.215616666667
split,3.7,23.6,0.7,min,180,outdoors,31412,22.04,16.51,148.080883333333
split,3.7,23.6,0.7,max,270,outdoors,31412,22.04,16.51,149.972366666667
split,3.7,23.6,0.7,min,270,outdoors,31412,22.04,16.51,146.292933333333
split,2.5,9.9,0.7,max,180,adiabatic,31412,22.04,16.51,106.921733333333
split,2.5,9.9,0.7,min,180,adiabatic,31412,22.04,16.51,102.5988
split,2.5,9.9,0.7,max,270,adiabatic,31412,22.04,16.51,105.325416666667
split,2.5,9.9,0.7,min,270,adiabatic,31412,22.04,16.51,100.520083333333
split,3.7,9.9,0.3,max,0,adiabatic,31412,22.04,16.51,94.8833166666667
split,3.7,9.9,0.3,min,0,adiabatic,31412,22.04,16.51,91.24775
split,3.7,9.9,0.3,max,90,adiabatic,31412,22.04,16.51,93.8424833333334
split,3.7,9.9,0.3,min,90,adiabatic,31412,22.04,16.51,89.8518166666667
split,2.5,9.9,0.3,min,0,adiabatic,31412,22.04,16.51,99.6890333333334
split,3.7,9.9,0.3,max,180,adiabatic,31412,22.04,16.51,95.5488666666667
split,3.7,9.9,0.3,min,180,adiabatic,31412,22.04,16.51,91.8760333333333
split,3.7,9.9,0.3,max,270,adiabatic,31412,22.04,16.51,95.25755
split,3.7,9.9,0.3,min,270,adiabatic,31412,22.04,16.51,90.9705833333333
split,3.7,9.9,0.7,max,0,adiabatic,31412,22.04,16.51,96.4915833333333
split,3.7,9.9,0.7,min,0,adiabatic,31412,22.04,16.51,92.8948333333333
split,3.7,9.9,0.7,max,90,adiabatic,31412,22.04,16.51,95.3366166666666
split,3.7,9.9,0.7,min,90,adiabatic,31412,22.04,16.51,91.3710666666667
split,3.7,9.9,0.7,max,180,adiabatic,31412,22.04,16.51,97.9328833333333
split,3.7,9.9,0.7,min,180,adiabatic,31412,22.04,16.51,94.3125166666667
split,2.5,9.9,0.3,max,90,adiabatic,31412,22.04,16.51,101.886833333333
split,3.7,9.9,0.7,max,270,adiabatic,31412,22.04,16.51,96.7887166666667
split,3.7,9.9,0.7,min,270,adiabatic,31412,22.04,16.51,92.5344
split,2.5,9.9,0.3,max,0,outdoors,31412,22.04,16.51,92.7571666666667
split,2.5,9.9,0.3,min,0,outdoors,31412,22.04,16.51,89.7227166666667
split,2.5,9.9,0.3,max,90,outdoors,31412,22.04,16.51,93.0651166666667
split,2.5,9.9,0.3,min,90,outdoors,31412,22.04,16.51,89.8117666666667
split,2.5,9.9,0.3,max,180,outdoors,31412,22.04,16.51,94.57775
split,2.5,9.9,0.3,min,180,outdoors,31412,22.04,16.51,91.6116166666667
split,2.5,9.9,0.3,max,270,outdoors,31412,22.04,16.51,94.14235
split,2.5,9.9,0.3,min,270,outdoors,31412,22.04,16.51,90.6494666666667
split,2.5,9.9,0.3,min,90,adiabatic,31412,22.04,16.51,97.2610166666667
split,2.5,9.9,0.7,max,0,outdoors,31412,22.04,16.51,94.89195
split,2.5,9.9,0.7,min,0,outdoors,31412,22.04,16.51,91.8223333333333
split,2.5,9.9,0.7,max,90,outdoors,31412,22.04,16.51,95.4759666666667
split,2.5,9.9,0.7,min,90,outdoors,31412,22.04,16.51,92.1639166666667
split,2.5,9.9,0.7,max,180,outdoors,31412,22.04,16.51,97.7873833333334
split,2.5,9.9,0.7,min,180,outdoors,31412,22.04,16.51,94.7927833333334
split,2.5,9.9,0.7,max,270,outdoors,31412,22.04,16.51,96.77085
split,2.5,9.9,0.7,min,270,outdoors,31412,22.04,16.51,93.2148166666667
split,3.7,9.9,0.3,max,0,outdoors,31412,22.04,16.51,92.7813333333333
split,3.7,9.9,0.3,min,0,outdoors,31412,22.04,16.51,89.7472666666667
split,2.5,9.9,0.3,max,180,adiabatic,31412,22.04,16.51,104.62445
split,3.7,9.9,0.3,max,90,outdoors,31412,22.04,16.51,92.8056
split,3.7,9.9,0.3,min,90,outdoors,31412,22.04,16.51,89.6130333333334
split,3.7,9.9,0.3,max,180,outdoors,31412,22.04,16.51,94.2886166666667
split,3.7,9.9,0.3,min,180,outdoors,31412,22.04,16.51,91.3351666666667
split,3.7,9.9,0.3,max,270,outdoors,31412,22.04,16.51,93.8438666666667
split,3.7,9.9,0.3,min,270,outdoors,31412,22.04,16.51,90.3402333333333
split,3.7,9.9,0.7,max,0,outdoors,31412,22.04,16.51,94.96635
split,3.7,9.9,0.7,min,0,outdoors,31412,22.04,16.51,91.8936666666667
split,3.7,9.9,0.7,max,90,outdoors,31412,22.04,16.51,95.2885333333333
split,3.7,9.9,0.7,min,90,outdoors,31412,22.04,16.51,92.0107666666667
split,2.5,9.9,0.3,min,180,adiabatic,31412,22.04,16.51,99.9345
split,3.7,9.9,0.7,max,180,outdoors,31412,22.04,16.51,97.5713333333333
split,3.7,9.9,0.7,min,180,outdoors,31412,22.04,16.51,94.5912166666667
split,3.7,9.9,0.7,max,270,outdoors,31412,22.04,16.51,96.4564833333333
split,3.7,9.9,0.7,min,270,outdoors,31412,22.04,16.51,92.9388833333333
split,2.5,23.6,0.3,max,0,adiabatic,31412,22.04,16.51,154.4915
split,2.5,23.6,0.3,min,0,adiabatic,31412,22.04,16.51,150.823016666667
