"hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"split",3.7,19.283203125,0.496484375,"max",180.3515625,"adiabatic",23954,59.5537175035969
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",23954,57.595263715385
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"outdoors",23954,57.595263715385
"split",3.7,19.283203125,0.496484375,"min",69.2578125,"adiabatic",23954,57.1873090373528
"split",3.7,19.447265625,0.446484375,"min",24.2578125,"outdoors",23954,57.0517033882846
"split",3.7,19.447265625,0.533203125,"max",135.3515625,"outdoors",23954,58.9399639208268
"split",3.7,21.033203125,0.446484375,"max",24.2578125,"outdoors",23954,58.2207826235049
"split",3.7,21.033203125,0.446484375,"min",135.3515625,"outdoors",23954,59.1177099928051
"split",3.7,21.033203125,0.446484375,"min",24.2578125,"outdoors",23954,58.1019854406914
"split",3.7,21.033203125,0.533203125,"min",24.2578125,"outdoors",23954,58.5238320108902
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",23954,59.2090228020922
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",23954,59.2090228020922
"split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",23954,61.2653425510652
"split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",23954,59.4273800212584
"split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",23954,59.6053192026822
"split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",23954,60.9113395140166
"split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",23954,59.9651378910731
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",23954,62.313929170524
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",23954,62.313929170524
"split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",23954,62.3165303792105
"split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",23954,62.7353673950536
"split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",23954,60.7292224783126
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",23954,59.4381053809085
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",23954,59.4381053809085
"split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",23954,59.7731775502023
"split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",23954,60.7855322526757
"split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",23954,62.8085190601795
"split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",23954,63.2330994227823
"split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",23954,59.4350475798691
"split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",23954,61.4658875306497
"vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",23954,31.3069952051712
"vrf",2.5,10.533203125,0.546484375,"max",114.2578125,"outdoors",23954,31.8116329062821
"vrf",2.5,10.533203125,0.546484375,"max",225.3515625,"outdoors",23954,32.3439484780571
"vrf",2.5,10.533203125,0.546484375,"min",114.2578125,"outdoors",23954,33.2545347987696
"vrf",2.5,10.533203125,0.633203125,"max",114.2578125,"outdoors",23954,32.0618874269542
"vrf",2.5,10.533203125,0.633203125,"min",225.3515625,"outdoors",23954,34.2122397023881
"vrf",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",23954,31.4084680438985
"vrf",2.5,10.697265625,0.596484375,"min",159.2578125,"adiabatic",23954,33.9336621892953
"vrf",2.5,10.970703125,0.333984375,"min",58.0078125,"adiabatic",23954,32.0082761400286
"vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",23954,34.5331939644567
"vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",23954,33.2953418103847
"vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",23954,33.2599262939205
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",23954,34.8713796730302
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",23954,34.8713796730302
"vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",23954,32.8049959641047
"vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",23954,33.372739863886
"vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",23954,32.7674647446155
"vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",23954,33.9428231585387
"vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",23954,32.8051226999617
"vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",23954,35.6384723349272
"vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",23954,32.8931115148771
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",23954,34.5554917524295
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",23954,34.5554917524295
"vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",23954,33.7117503787083
"vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",23954,35.0316182135271
"vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",23954,34.8363257654311
"vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",23954,34.8557073118683
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",23954,32.1799009049158
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",23954,32.1799009049158
"vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",23954,32.182013272138
"vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",23954,32.2948345893117
"vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",23954,35.5055176959604
"vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",23954,34.2158505623279
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",23954,35.9237106213209
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",23954,35.9237106213209
"vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",23954,35.2435586011715
"vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",23954,32.4414195850592
"vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",23954,32.5629351959445
"vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",23954,34.4422519607821
"vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",23954,33.0936874109918
"vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",23954,35.3646805953432
"vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",23954,34.8900842158419
"vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",23954,36.0857059453855
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",23954,36.108612315179
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",23954,36.108612315179
"vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",23954,36.0993089431964
"vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",23954,36.4934618251467
"vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",23954,34.2664226133601
"vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",23954,34.2953301734112
"vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",23954,35.6274346431361
"vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",23954,34.9427496159128
"vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",23954,34.6916695533944
"vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",23954,35.6427157881186
"vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",23954,35.3331543443289
"vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",23954,35.0281438372975
"vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",23954,36.0372102643883
"vrf",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",23954,35.09756309466
"vrf",2.5,21.197265625,0.696484375,"min",249.2578125,"outdoors",23954,37.950556261859
"vrf",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",23954,36.1860774384239
"vrf",2.5,21.470703125,0.670703125,"max",56.6015625,"adiabatic",23954,35.3440660705374
"vrf",2.5,22.947265625,0.546484375,"max",114.2578125,"outdoors",23954,36.186100563926
"vrf",2.5,22.947265625,0.546484375,"min",225.3515625,"outdoors",23954,38.2717332534795
"vrf",2.5,22.947265625,0.633203125,"max",225.3515625,"outdoors",23954,36.9594010051542
"vrf",2.5,22.947265625,0.633203125,"min",114.2578125,"outdoors",23954,37.9874044317678
"vrf",2.5,22.947265625,0.633203125,"min",225.3515625,"outdoors",23954,38.4809219741814
"vrf",2.5,23.658203125,0.408203125,"max",271.7578125,"outdoors",23954,36.104459054926
"vrf",2.5,23.658203125,0.408203125,"max",292.8515625,"outdoors",23954,35.8643870212843
"vrf",2.5,23.658203125,0.621484375,"max",271.7578125,"outdoors",23954,36.7953013742313
"vrf",2.5,23.658203125,0.621484375,"max",292.8515625,"outdoors",23954,36.4954067747577
"vrf",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",23954,31.2382157766089
"vrf",3.7,10.259765625,0.370703125,"max",238.0078125,"outdoors",23954,31.3803892657872
"vrf",3.7,10.259765625,0.533984375,"max",146.6015625,"outdoors",23954,31.8943110487439
"vrf",3.7,10.970703125,0.333984375,"min",326.6015625,"adiabatic",23954,32.113751276148
"vrf",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",23954,32.1345125875502
"vrf",3.7,10.970703125,0.570703125,"min",58.0078125,"adiabatic",23954,32.9422618077715
"vrf",3.7,11.408203125,0.458203125,"max",247.8515625,"adiabatic",23954,32.0815498326884
"vrf",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",23954,32.0028248966501
"vrf",3.7,12.283203125,0.696484375,"min",249.2578125,"outdoors",23954,34.8902126338452
"vrf",3.7,12.447265625,0.333203125,"max",315.3515625,"adiabatic",23954,31.4742933789521
"vrf",3.7,12.447265625,0.333203125,"min",204.2578125,"adiabatic",23954,33.6469925835315
"vrf",3.7,12.447265625,0.333203125,"min",315.3515625,"adiabatic",23954,32.9089169819342
"vrf",3.7,12.447265625,0.646484375,"min",315.3515625,"adiabatic",23954,33.9180778072503
"vrf",3.7,12.720703125,0.483984375,"max",101.6015625,"adiabatic",23954,32.2837930920457
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"adiabatic",23954,32.3574506833066
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"outdoors",23954,32.3574506833066
"vrf",3.7,12.720703125,0.620703125,"max",101.6015625,"outdoors",23954,32.7271015665278
"vrf",3.7,12.720703125,0.620703125,"max",283.0078125,"adiabatic",23954,32.8084274646407
"vrf",3.7,13.759765625,0.433984375,"min",328.0078125,"outdoors",23954,33.6692479391937
"vrf",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",23954,34.7521093064262
"vrf",3.7,14.033203125,0.333203125,"min",315.3515625,"adiabatic",23954,33.6277449341359
"vrf",3.7,14.033203125,0.646484375,"max",204.2578125,"adiabatic",23954,33.9135632855907
"vrf",3.7,14.197265625,0.383203125,"min",180.3515625,"outdoors",23954,34.5014514137594
"vrf",3.7,14.470703125,0.433984375,"min",236.6015625,"outdoors",23954,34.8838150495654
"vrf",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",23954,33.9852977567855
"vrf",3.7,14.470703125,0.470703125,"min",328.0078125,"outdoors",23954,34.1085657396737
"vrf",3.7,15.509765625,0.320703125,"max",11.6015625,"adiabatic",23954,32.3344898530371
"vrf",3.7,15.509765625,0.383984375,"max",13.0078125,"outdoors",23954,32.4588269462724
"vrf",3.7,16.220703125,0.320703125,"max",13.0078125,"outdoors",23954,32.599505387859
"vrf",3.7,16.220703125,0.383984375,"max",11.6015625,"outdoors",23954,32.7174350214897
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"adiabatic",23954,32.7182569932092
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"outdoors",23954,32.7182569932092
"vrf",3.7,16.822265625,0.508203125,"max",1.7578125,"adiabatic",23954,33.2384334649059
"vrf",3.7,16.822265625,0.508203125,"max",202.8515625,"adiabatic",23954,34.4105365813368
"vrf",3.7,16.822265625,0.521484375,"max",202.8515625,"adiabatic",23954,34.4657836398287
"vrf",3.7,17.259765625,0.333984375,"min",58.0078125,"adiabatic",23954,34.9131293282067
"vrf",3.7,17.697265625,0.396484375,"min",270.3515625,"adiabatic",23954,35.7737599869207
"vrf",3.7,17.697265625,0.683203125,"max",270.3515625,"adiabatic",23954,34.9369527672207
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",23954,36.6355744900127
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"outdoors",23954,36.6355744900127
"vrf",3.7,17.697265625,0.683203125,"min",339.2578125,"adiabatic",23954,35.8214997664578
"vrf",3.7,17.970703125,0.370703125,"max",146.6015625,"outdoors",23954,34.1088335883369
"vrf",3.7,19.009765625,0.483984375,"max",101.6015625,"outdoors",23954,34.5781327439926
"vrf",3.7,19.009765625,0.483984375,"max",283.0078125,"adiabatic",23954,34.6597465125631
"vrf",3.7,19.009765625,0.620703125,"max",101.6015625,"adiabatic",23954,34.9868390224014
"vrf",3.7,19.009765625,0.620703125,"max",101.6015625,"outdoors",23954,34.9868390224014
"vrf",3.7,19.009765625,0.620703125,"max",283.0078125,"outdoors",23954,35.0832053260355
"vrf",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",23954,34.4371913882052
"vrf",3.7,20.158203125,0.508203125,"max",202.8515625,"adiabatic",23954,35.5665762092847
"vrf",3.7,20.158203125,0.521484375,"max",1.7578125,"adiabatic",23954,34.4901684589704
"vrf",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",23954,34.9931408862558
"vrf",3.7,22.072265625,0.458203125,"max",136.7578125,"adiabatic",23954,35.7909495118649
"vrf",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",23954,35.9385493566441
"vrf",3.7,22.072265625,0.458203125,"max",247.8515625,"outdoors",23954,35.9385493566441
"vrf",3.7,22.072265625,0.471484375,"max",247.8515625,"adiabatic",23954,35.9958865337785
"vrf",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",23954,35.2373498602657
"vrf",3.7,22.783203125,0.683203125,"min",270.3515625,"adiabatic",23954,38.2869090905758
"split",2.5,10.259765625,0.533984375,"max",238.0078125,"outdoors",31412,64.5334453148829
"split",2.5,10.697265625,0.483203125,"max",159.2578125,"outdoors",31412,64.1366402223101
"split",2.5,10.697265625,0.483203125,"max",90.3515625,"adiabatic",31412,62.6244593869084
"split",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",31412,62.6244593869084
"split",2.5,10.697265625,0.483203125,"min",90.3515625,"outdoors",31412,59.6480657403685
"split",2.5,10.697265625,0.596484375,"max",90.3515625,"outdoors",31412,63.4222165189231
"split",2.5,10.970703125,0.570703125,"min",326.6015625,"adiabatic",31412,60.6738683037095
"split",2.5,12.009765625,0.420703125,"min",103.0078125,"adiabatic",31412,60.32820863344
"split",2.5,12.009765625,0.420703125,"min",281.6015625,"adiabatic",31412,60.858256884922
"split",2.5,12.009765625,0.420703125,"min",281.6015625,"outdoors",31412,60.858256884922
"split",2.5,12.009765625,0.683984375,"min",103.0078125,"outdoors",31412,62.0622976119971
"split",2.5,12.009765625,0.683984375,"min",281.6015625,"adiabatic",31412,62.5855522533853
"split",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",31412,63.6661787298997
"split",2.5,13.158203125,0.308203125,"min",22.8515625,"outdoors",31412,59.9337283630928
"split",2.5,13.158203125,0.321484375,"min",181.7578125,"outdoors",31412,62.333700250673
"split",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",31412,63.5056618917994
"split",2.5,15.072265625,0.658203125,"min",316.7578125,"outdoors",31412,64.0765580186673
"split",2.5,15.072265625,0.658203125,"min",67.8515625,"adiabatic",31412,63.1771215486511
"split",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",31412,63.1771215486511
"split",2.5,15.072265625,0.671484375,"min",67.8515625,"outdoors",31412,63.2383434374016
"split",2.5,15.783203125,0.483203125,"max",90.3515625,"outdoors",31412,66.0040044013506
"split",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",31412,65.7877919875939
"split",2.5,17.259765625,0.333984375,"min",326.6015625,"adiabatic",31412,63.6561171321129
"split",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",31412,65.0860506598128
"split",2.5,17.259765625,0.570703125,"min",58.0078125,"adiabatic",31412,64.0685194545538
"split",2.5,17.970703125,0.370703125,"max",238.0078125,"outdoors",31412,68.7842515817817
"split",2.5,17.970703125,0.533984375,"max",146.6015625,"outdoors",31412,69.2538827160041
"split",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",31412,70.0590342149279
"split",2.5,18.408203125,0.658203125,"min",67.8515625,"outdoors",31412,65.3754143973517
"split",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",31412,66.5692604127405
"split",2.5,19.283203125,0.496484375,"max",69.2578125,"adiabatic",31412,68.0857698926727
"split",2.5,19.447265625,0.446484375,"max",135.3515625,"outdoors",31412,69.1746245087157
"split",2.5,19.447265625,0.533203125,"max",135.3515625,"outdoors",31412,69.9334330464573
"split",2.5,19.447265625,0.533203125,"max",24.2578125,"outdoors",31412,68.3233265705507
"split",2.5,19.447265625,0.533203125,"min",135.3515625,"outdoors",31412,66.9678817907133
"split",2.5,19.720703125,0.420703125,"min",103.0078125,"outdoors",31412,65.4734812156646
"split",2.5,19.720703125,0.420703125,"min",281.6015625,"adiabatic",31412,66.343943148735
"split",2.5,19.720703125,0.683984375,"min",103.0078125,"adiabatic",31412,67.1588398161856
"split",2.5,19.720703125,0.683984375,"min",103.0078125,"outdoors",31412,67.1588398161856
"split",2.5,19.720703125,0.683984375,"min",281.6015625,"outdoors",31412,67.9883264221214
"split",2.5,20.759765625,0.633984375,"max",148.0078125,"adiabatic",31412,71.9411668671657
"split",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",31412,69.8909722022473
"split",2.5,21.033203125,0.446484375,"min",24.2578125,"outdoors",31412,65.9812830791956
"split",2.5,21.033203125,0.533203125,"max",135.3515625,"outdoors",31412,71.0061665649769
"split",2.5,21.197265625,0.583203125,"max",0.3515625,"adiabatic",31412,70.2489048145399
"split",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",31412,72.4267171636754
"split",2.5,21.470703125,0.633984375,"max",56.6015625,"adiabatic",31412,70.1898291563961
"split",2.5,21.470703125,0.670703125,"max",148.0078125,"adiabatic",31412,72.663053510957
"split",2.5,22.509765625,0.520703125,"min",191.6015625,"outdoors",31412,70.7359279834489
"split",2.5,22.509765625,0.583984375,"min",193.0078125,"adiabatic",31412,71.3177479482658
"split",2.5,23.220703125,0.520703125,"min",193.0078125,"adiabatic",31412,71.2244853129213
"split",2.5,23.220703125,0.583984375,"min",191.6015625,"adiabatic",31412,71.7997885066052
"split",2.5,23.220703125,0.583984375,"min",193.0078125,"adiabatic",31412,71.8025320684716
"split",2.5,23.220703125,0.583984375,"min",193.0078125,"outdoors",31412,71.8025320684716
"split",2.5,23.822265625,0.308203125,"min",181.7578125,"outdoors",31412,69.7671836027306
"split",2.5,23.822265625,0.308203125,"min",22.8515625,"outdoors",31412,67.2776359430241
"split",2.5,23.822265625,0.321484375,"min",22.8515625,"outdoors",31412,67.3298793420458
"split",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",31412,62.314377479394
"split",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",31412,58.4181456171947
"split",3.7,11.408203125,0.458203125,"max",136.7578125,"outdoors",31412,63.5450069506816
"split",3.7,11.408203125,0.471484375,"max",136.7578125,"adiabatic",31412,63.6724146622313
"split",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",31412,63.6724146622313
"split",3.7,11.408203125,0.471484375,"max",247.8515625,"outdoors",31412,64.299815750401
"split",3.7,12.283203125,0.583203125,"max",0.3515625,"adiabatic",31412,64.0898450844149
"split",3.7,13.158203125,0.308203125,"min",181.7578125,"outdoors",31412,62.0502935520606
"split",3.7,13.158203125,0.321484375,"min",181.7578125,"outdoors",31412,62.1313618579919
"split",3.7,13.158203125,0.321484375,"min",22.8515625,"outdoors",31412,60.0159947361133
"split",3.7,13.322265625,0.421484375,"min",112.8515625,"adiabatic",31412,61.2115273018934
"split",3.7,13.322265625,0.421484375,"min",91.7578125,"adiabatic",31412,60.8467954529866
"split",3.7,13.322265625,0.608203125,"min",112.8515625,"adiabatic",31412,62.6051689493614
"split",3.7,13.322265625,0.608203125,"min",91.7578125,"adiabatic",31412,62.1384473375473
"split",3.7,13.759765625,0.433984375,"min",236.6015625,"outdoors",31412,62.7464418011236
"split",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",31412,63.058767868008
"split",3.7,13.759765625,0.470703125,"min",328.0078125,"outdoors",31412,62.0382224012193
"split",3.7,14.197265625,0.496484375,"max",69.2578125,"adiabatic",31412,64.5636334419722
"split",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",31412,62.2900595015303
"split",3.7,14.470703125,0.470703125,"min",236.6015625,"outdoors",31412,63.5740456790616
"split",3.7,15.947265625,0.346484375,"max",45.3515625,"adiabatic",31412,64.7629855639552
"split",3.7,15.947265625,0.346484375,"min",294.2578125,"adiabatic",31412,62.9420804668682
"split",3.7,15.947265625,0.433203125,"max",294.2578125,"adiabatic",31412,66.6911128349511
"split",3.7,15.947265625,0.433203125,"max",45.3515625,"adiabatic",31412,65.1860846444858
"split",3.7,15.947265625,0.433203125,"min",45.3515625,"adiabatic",31412,62.2885478986555
"split",3.7,16.658203125,0.421484375,"min",112.8515625,"adiabatic",31412,63.4761260045114
"split",3.7,16.658203125,0.421484375,"min",91.7578125,"adiabatic",31412,63.0969695826029
"split",3.7,16.658203125,0.608203125,"min",112.8515625,"adiabatic",31412,64.8404324191076
"split",3.7,16.658203125,0.608203125,"min",91.7578125,"adiabatic",31412,64.3625661658357
"split",3.7,17.259765625,0.570703125,"min",326.6015625,"adiabatic",31412,65.2436880778086
"split",3.7,17.533203125,0.346484375,"max",294.2578125,"adiabatic",31412,67.4124972960711
"split",3.7,17.533203125,0.346484375,"min",294.2578125,"adiabatic",31412,64.1084360658235
"split",3.7,17.533203125,0.346484375,"min",45.3515625,"adiabatic",31412,62.9833662965739
"split",3.7,17.533203125,0.433203125,"max",45.3515625,"adiabatic",31412,66.2805499478506
"split",3.7,17.533203125,0.433203125,"min",294.2578125,"adiabatic",31412,64.5207674940972
"split",3.7,17.697265625,0.396484375,"max",339.2578125,"outdoors",31412,66.9529654249636
"split",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",31412,66.6389757494588
"split",3.7,17.970703125,0.533984375,"max",238.0078125,"outdoors",31412,69.7883213695413
"split",3.7,19.283203125,0.383203125,"max",69.2578125,"adiabatic",31412,67.3087902844081
"split",3.7,19.283203125,0.496484375,"max",180.3515625,"adiabatic",31412,70.7823945472933
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",31412,68.0212710300434
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"outdoors",31412,68.0212710300434
"split",3.7,19.283203125,0.496484375,"min",69.2578125,"adiabatic",31412,65.0439893088679
"split",3.7,19.447265625,0.446484375,"min",24.2578125,"outdoors",31412,64.9979341555616
"split",3.7,19.447265625,0.533203125,"max",135.3515625,"outdoors",31412,69.7625996439404
"split",3.7,21.033203125,0.446484375,"max",24.2578125,"outdoors",31412,69.004944754334
"split",3.7,21.033203125,0.446484375,"min",135.3515625,"outdoors",31412,67.1795594951462
"split",3.7,21.033203125,0.446484375,"min",24.2578125,"outdoors",31412,66.0873188923216
"split",3.7,21.033203125,0.533203125,"min",24.2578125,"outdoors",31412,66.5771219339831
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",31412,70.4400449299414
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",31412,70.4400449299414
"split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",31412,72.2721018374839
"split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",31412,67.711719091429
"split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",31412,70.9761012704429
"split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",31412,71.9588270645311
"split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",31412,71.0723612789448
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",31412,70.7005932499194
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",31412,70.7005932499194
"split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",31412,70.7076495513281
"split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",31412,71.3017005293781
"split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",31412,71.7329019799749
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",31412,70.558051775851
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",31412,70.558051775851
"split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",31412,67.8486792462961
"split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",31412,72.2618289810524
"split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",31412,71.1974801089215
"split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",31412,71.7992291127872
"split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",31412,67.3969906686155
"split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",31412,69.7382286939203
"vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",31412,36.3044492292042
"vrf",2.5,10.533203125,0.546484375,"max",114.2578125,"outdoors",31412,36.8983604929078
"vrf",2.5,10.533203125,0.546484375,"max",225.3515625,"outdoors",31412,37.3138757019838
"vrf",2.5,10.533203125,0.546484375,"min",114.2578125,"outdoors",31412,36.7044920849546
"vrf",2.5,10.533203125,0.633203125,"max",114.2578125,"outdoors",31412,37.1935208311005
"vrf",2.5,10.533203125,0.633203125,"min",225.3515625,"outdoors",31412,37.4956698462383
"vrf",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",31412,36.4581021218447
"vrf",2.5,10.697265625,0.596484375,"min",159.2578125,"adiabatic",31412,37.3085783140986
"vrf",2.5,10.970703125,0.333984375,"min",58.0078125,"adiabatic",31412,35.3770767562008
"vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",31412,37.8811758807131
"vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",31412,38.2359712944758
"vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",31412,36.7964192190114
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",31412,38.2778963473311
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",31412,38.2778963473311
"vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",31412,36.1063484874927
"vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",31412,38.4105347582245
"vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",31412,37.8042488858331
"vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",31412,38.9444274440475
"vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",31412,37.9082985638461
