ghr,hvac,lights,boundaries,envelope,shgc,azimuth,afn,total_hvac_light_cons
31412,vrf,23.6,adiabatic,3.7,0.3,270,min,65390.22
31412,vrf,23.6,adiabatic,3.7,0.7,0,max,65713.75
31412,vrf,23.6,adiabatic,3.7,0.7,0,min,65584.95
31412,vrf,23.6,adiabatic,3.7,0.7,90,max,65940.5
31412,vrf,23.6,adiabatic,3.7,0.7,90,min,65742.5
31412,vrf,23.6,adiabatic,3.7,0.7,180,max,66099.06
31412,vrf,23.6,adiabatic,3.7,0.7,180,min,65928.11
31412,vrf,23.6,adiabatic,3.7,0.7,270,max,65977.35
31412,vrf,23.6,adiabatic,3.7,0.7,270,min,65839.86
31412,vrf,23.6,outdoors,2.5,0.3,0,max,66237.86
31412,vrf,23.6,outdoors,2.5,0.3,0,min,66135.15
31412,vrf,23.6,outdoors,2.5,0.3,90,max,66456.19
31412,vrf,23.6,outdoors,2.5,0.3,90,min,66333.87
31412,vrf,23.6,outdoors,2.5,0.3,180,max,66649.1
31412,vrf,23.6,outdoors,2.5,0.3,180,min,66532.93
31412,vrf,23.6,outdoors,2.5,0.3,270,max,66535.97
31412,vrf,23.6,outdoors,2.5,0.3,270,min,66438.63
31412,vrf,23.6,outdoors,2.5,0.7,0,max,66679.68
31412,vrf,23.6,outdoors,2.5,0.7,0,min,66542.76
31412,vrf,23.6,outdoors,2.5,0.7,90,max,67043.77
31412,vrf,23.6,outdoors,2.5,0.7,90,min,66816.56
31412,vrf,23.6,outdoors,2.5,0.7,180,max,67315.94
31412,vrf,23.6,outdoors,2.5,0.7,180,min,67072.13
31412,vrf,23.6,outdoors,2.5,0.7,270,max,67157.02
31412,vrf,23.6,outdoors,2.5,0.7,270,min,66948.66
31412,vrf,23.6,outdoors,3.7,0.3,0,max,66288.79
31412,vrf,23.6,outdoors,3.7,0.3,0,min,66186.24
31412,vrf,23.6,outdoors,3.7,0.3,90,max,66459.16
31412,vrf,23.6,outdoors,3.7,0.3,90,min,66325.18
31412,vrf,23.6,outdoors,3.7,0.3,180,max,66606
31412,vrf,23.6,outdoors,3.7,0.3,180,min,66481.29
31412,vrf,23.6,outdoors,3.7,0.3,270,max,66528.09
31412,vrf,23.6,outdoors,3.7,0.3,270,min,66429.54
31412,vrf,23.6,outdoors,3.7,0.7,0,max,66741.52
31412,vrf,23.6,outdoors,3.7,0.7,0,min,66599.68
31412,vrf,23.6,outdoors,3.7,0.7,90,max,67063
31412,vrf,23.6,outdoors,3.7,0.7,90,min,66828.94
31412,vrf,23.6,outdoors,3.7,0.7,180,max,67293.71
31412,vrf,23.6,outdoors,3.7,0.7,180,min,67043.95
31412,vrf,23.6,outdoors,3.7,0.7,270,max,67161.18
31412,vrf,23.6,outdoors,3.7,0.7,270,min,66951.48
31412,split,9.9,adiabatic,2.5,0.3,0,max,59444.47
31412,split,23.6,outdoors,2.5,0.3,180,max,85903.54
31412,split,23.6,outdoors,2.5,0.3,180,min,84128.52
31412,split,23.6,outdoors,2.5,0.3,270,max,85606.32
31412,split,23.6,outdoors,2.5,0.3,270,min,83653.81
31412,split,23.6,outdoors,2.5,0.7,0,max,86039.71
31412,split,23.6,outdoors,2.5,0.7,0,min,84239.18
31412,split,23.6,outdoors,2.5,0.7,90,max,86063.62
31412,split,23.6,outdoors,2.5,0.7,90,min,84066.89
31412,split,23.6,outdoors,2.5,0.7,180,max,87868.33
31412,split,23.6,outdoors,2.5,0.7,180,min,85999.31
31412,split,9.9,adiabatic,2.5,0.7,90,max,58653.47
31412,split,23.6,outdoors,2.5,0.7,270,max,87209.54
31412,split,23.6,outdoors,2.5,0.7,270,min,85006.56
31412,split,23.6,outdoors,3.7,0.3,0,max,84867.12
31412,split,23.6,outdoors,3.7,0.3,0,min,83121.14
31412,split,23.6,outdoors,3.7,0.3,90,max,84626.84
31412,split,23.6,outdoors,3.7,0.3,90,min,82696.39
31412,split,23.6,outdoors,3.7,0.3,180,max,85840.18
31412,split,23.6,outdoors,3.7,0.3,180,min,84056.97
31412,split,23.6,outdoors,3.7,0.3,270,max,85691.67
31412,split,23.6,outdoors,3.7,0.3,270,min,83555.41
31412,split,9.9,adiabatic,2.5,0.7,90,min,55935.69
31412,split,23.6,outdoors,3.7,0.7,0,max,86185.64
31412,split,23.6,outdoors,3.7,0.7,0,min,84366.86
31412,split,23.6,outdoors,3.7,0.7,90,max,86027.14
31412,split,23.6,outdoors,3.7,0.7,90,min,84052.16
31412,split,23.6,outdoors,3.7,0.7,180,max,87866.9
31412,split,23.6,outdoors,3.7,0.7,180,min,85986.06
31412,split,23.6,outdoors,3.7,0.7,270,max,87120.95
31412,split,23.6,outdoors,3.7,0.7,270,min,84913.29
31412,split,9.9,adiabatic,2.5,0.7,180,max,61290.57
31412,split,9.9,adiabatic,2.5,0.7,180,min,58696.81
31412,split,9.9,adiabatic,2.5,0.7,270,max,60332.78
31412,split,9.9,adiabatic,2.5,0.7,270,min,57449.58
31412,split,9.9,adiabatic,3.7,0.3,0,max,54067.52
31412,split,9.9,adiabatic,3.7,0.3,0,min,51886.18
31412,split,9.9,adiabatic,3.7,0.3,90,max,53443.02
31412,split,9.9,adiabatic,3.7,0.3,90,min,51048.62
31412,split,9.9,adiabatic,2.5,0.3,0,min,56950.95
31412,split,9.9,adiabatic,3.7,0.3,180,max,54466.85
31412,split,9.9,adiabatic,3.7,0.3,180,min,52263.15
31412,split,9.9,adiabatic,3.7,0.3,270,max,54292.06
31412,split,9.9,adiabatic,3.7,0.3,270,min,51719.88
31412,split,9.9,adiabatic,3.7,0.7,0,max,55032.48
31412,split,9.9,adiabatic,3.7,0.7,0,min,52874.43
31412,split,9.9,adiabatic,3.7,0.7,90,max,54339.5
31412,split,9.9,adiabatic,3.7,0.7,90,min,51960.17
31412,split,9.9,adiabatic,3.7,0.7,180,max,55897.26
31412,split,9.9,adiabatic,3.7,0.7,180,min,53725.04
31412,split,9.9,adiabatic,2.5,0.3,90,max,58269.63
31412,split,9.9,adiabatic,3.7,0.7,270,max,55210.76
31412,split,9.9,adiabatic,3.7,0.7,270,min,52658.17
31412,split,9.9,outdoors,2.5,0.3,0,max,52791.83
31412,split,9.9,outdoors,2.5,0.3,0,min,50971.16
31412,split,9.9,outdoors,2.5,0.3,90,max,52976.6
31412,split,9.9,outdoors,2.5,0.3,90,min,51024.59
31412,split,9.9,outdoors,2.5,0.3,180,max,53884.18
31412,split,9.9,outdoors,2.5,0.3,180,min,52104.5
31412,split,9.9,outdoors,2.5,0.3,270,max,53622.94
31412,split,9.9,outdoors,2.5,0.3,270,min,51527.21
31412,split,9.9,adiabatic,2.5,0.3,90,min,55494.14
31412,split,9.9,outdoors,2.5,0.7,0,max,54072.7
31412,split,9.9,outdoors,2.5,0.7,0,min,52230.93
31412,split,9.9,outdoors,2.5,0.7,90,max,54423.11
31412,split,9.9,outdoors,2.5,0.7,90,min,52435.88
31412,split,9.9,outdoors,2.5,0.7,180,max,55809.96
31412,split,9.9,outdoors,2.5,0.7,180,min,54013.2
31412,split,9.9,outdoors,2.5,0.7,270,max,55200.04
31412,split,9.9,outdoors,2.5,0.7,270,min,53066.42
31412,split,9.9,outdoors,3.7,0.3,0,max,52806.33
31412,split,9.9,outdoors,3.7,0.3,0,min,50985.89
31412,split,9.9,adiabatic,2.5,0.3,180,max,59912.2
31412,split,9.9,outdoors,3.7,0.3,90,max,52820.89
31412,split,9.9,outdoors,3.7,0.3,90,min,50905.35
31412,split,9.9,outdoors,3.7,0.3,180,max,53710.7
31412,split,9.9,outdoors,3.7,0.3,180,min,51938.63
31412,split,9.9,outdoors,3.7,0.3,270,max,53443.85
31412,split,9.9,outdoors,3.7,0.3,270,min,51341.67
31412,split,9.9,outdoors,3.7,0.7,0,max,54117.34
31412,split,9.9,outdoors,3.7,0.7,0,min,52273.73
31412,split,9.9,outdoors,3.7,0.7,90,max,54310.65
31412,split,9.9,outdoors,3.7,0.7,90,min,52343.99
31412,split,9.9,adiabatic,2.5,0.3,180,min,57098.23
31412,split,9.9,outdoors,3.7,0.7,180,max,55680.33
31412,split,9.9,outdoors,3.7,0.7,180,min,53892.26
31412,split,9.9,outdoors,3.7,0.7,270,max,55011.42
31412,split,9.9,outdoors,3.7,0.7,270,min,52900.86
31412,split,23.6,adiabatic,2.5,0.3,0,max,89832.43
31412,split,23.6,adiabatic,2.5,0.3,0,min,87631.34
31412,split,23.6,adiabatic,2.5,0.3,90,max,88501.32
31412,split,23.6,adiabatic,2.5,0.3,90,min,85972.39
31412,split,23.6,adiabatic,2.5,0.3,180,max,90205.77
31412,split,23.6,adiabatic,2.5,0.3,180,min,87619.25
31412,split,9.9,adiabatic,2.5,0.3,270,max,59441.94
31412,split,23.6,adiabatic,2.5,0.3,270,max,89841.23
31412,split,23.6,adiabatic,2.5,0.3,270,min,87630.99
31412,split,23.6,adiabatic,2.5,0.7,0,max,90705.26
31412,split,23.6,adiabatic,2.5,0.7,0,min,88522.26
31412,split,23.6,adiabatic,2.5,0.7,90,max,88819.39
31412,split,23.6,adiabatic,2.5,0.7,90,min,86261.09
31412,split,23.6,adiabatic,2.5,0.7,180,max,91694.53
31412,split,23.6,adiabatic,2.5,0.7,180,min,89177.24
31412,split,23.6,adiabatic,2.5,0.7,270,max,90875.7
31412,split,23.6,adiabatic,2.5,0.7,270,min,88477.18
31412,split,9.9,adiabatic,2.5,0.3,270,min,56986.11
31412,split,23.6,adiabatic,3.7,0.3,0,max,84922.98
31412,split,23.6,adiabatic,3.7,0.3,0,min,82904.8
31412,split,23.6,adiabatic,3.7,0.3,90,max,84027.72
31412,split,23.6,adiabatic,3.7,0.3,90,min,81797.6
31412,split,23.6,adiabatic,3.7,0.3,180,max,85284.2
31412,split,23.6,adiabatic,3.7,0.3,180,min,83241.55
31412,split,23.6,adiabatic,3.7,0.3,270,max,85180.77
31412,split,23.6,adiabatic,3.7,0.3,270,min,83062.52
31412,split,23.6,adiabatic,3.7,0.7,0,max,85906.92
31412,split,23.6,adiabatic,3.7,0.7,0,min,83850.46
31412,split,9.9,adiabatic,2.5,0.7,0,max,60309.54
31412,split,23.6,adiabatic,3.7,0.7,90,max,84877.46
31412,split,23.6,adiabatic,3.7,0.7,90,min,82581.48
31412,split,23.6,adiabatic,3.7,0.7,180,max,86783.84
31412,split,23.6,adiabatic,3.7,0.7,180,min,84695.51
31412,split,23.6,adiabatic,3.7,0.7,270,max,86241.7
31412,split,23.6,adiabatic,3.7,0.7,270,min,83757.21
31412,split,23.6,outdoors,2.5,0.3,0,max,84762.86
31412,split,23.6,outdoors,2.5,0.3,0,min,83014.32
31412,split,23.6,outdoors,2.5,0.3,90,max,84680.99
31412,split,23.6,outdoors,2.5,0.3,90,min,82733.71
31412,split,9.9,adiabatic,2.5,0.7,0,min,57877.16
45016,vrf,9.9,adiabatic,2.5,0.3,0,max,41194.22
45016,vrf,23.6,outdoors,2.5,0.3,180,max,68272.69
45016,vrf,23.6,outdoors,2.5,0.3,180,min,67717.51
45016,vrf,23.6,outdoors,2.5,0.3,270,max,68258.5
45016,vrf,23.6,outdoors,2.5,0.3,270,min,67686.03
45016,vrf,23.6,outdoors,2.5,0.7,0,max,68215.97
45016,vrf,23.6,outdoors,2.5,0.7,0,min,67641.07
45016,vrf,23.6,outdoors,2.5,0.7,90,max,68646.74
45016,vrf,23.6,outdoors,2.5,0.7,90,min,67910.78
45016,vrf,23.6,outdoors,2.5,0.7,180,max,68963.66
45016,vrf,23.6,outdoors,2.5,0.7,180,min,68190.95
45016,vrf,9.9,adiabatic,2.5,0.7,90,max,41870.16
45016,vrf,23.6,outdoors,2.5,0.7,270,max,68977.87
45016,vrf,23.6,outdoors,2.5,0.7,270,min,68146.66
45016,vrf,23.6,outdoors,3.7,0.3,0,max,67810.84
45016,vrf,23.6,outdoors,3.7,0.3,0,min,67356.57
45016,vrf,23.6,outdoors,3.7,0.3,90,max,68008.28
45016,vrf,23.6,outdoors,3.7,0.3,90,min,67476.55
45016,vrf,23.6,outdoors,3.7,0.3,180,max,68174.37
45016,vrf,23.6,outdoors,3.7,0.3,180,min,67635.64
45016,vrf,23.6,outdoors,3.7,0.3,270,max,68165.53
45016,vrf,23.6,outdoors,3.7,0.3,270,min,67625.52
45016,vrf,9.9,adiabatic,2.5,0.7,90,min,40881.16
45016,vrf,23.6,outdoors,3.7,0.7,0,max,68228.47
45016,vrf,23.6,outdoors,3.7,0.7,0,min,67657.45
45016,vrf,23.6,outdoors,3.7,0.7,90,max,68598.62
45016,vrf,23.6,outdoors,3.7,0.7,90,min,67883.99
45016,vrf,23.6,outdoors,3.7,0.7,180,max,68868.99
45016,vrf,23.6,outdoors,3.7,0.7,180,min,68123.38
45016,vrf,23.6,outdoors,3.7,0.7,270,max,68877.96
45016,vrf,23.6,outdoors,3.7,0.7,270,min,68091.19
45016,vrf,9.9,adiabatic,2.5,0.7,180,max,42055.31
45016,vrf,9.9,adiabatic,2.5,0.7,180,min,41050.09
45016,vrf,9.9,adiabatic,2.5,0.7,270,max,41928.83
45016,vrf,9.9,adiabatic,2.5,0.7,270,min,40904.12
45016,vrf,9.9,adiabatic,3.7,0.3,0,max,38816.43
45016,vrf,9.9,adiabatic,3.7,0.3,0,min,38520.56
45016,vrf,9.9,adiabatic,3.7,0.3,90,max,38931.95
45016,vrf,9.9,adiabatic,3.7,0.3,90,min,38604.19
45016,vrf,9.9,adiabatic,2.5,0.3,0,min,40354.37
45016,vrf,9.9,adiabatic,3.7,0.3,180,max,39085.36
45016,vrf,9.9,adiabatic,3.7,0.3,180,min,38799.52
45016,vrf,9.9,adiabatic,3.7,0.3,270,max,39007.66
45016,vrf,9.9,adiabatic,3.7,0.3,270,min,38720.39
45016,vrf,9.9,adiabatic,3.7,0.7,0,max,39207.34
45016,vrf,9.9,adiabatic,3.7,0.7,0,min,38892.56
45016,vrf,9.9,adiabatic,3.7,0.7,90,max,39465.87
45016,vrf,9.9,adiabatic,3.7,0.7,90,min,39084.34
45016,vrf,9.9,adiabatic,3.7,0.7,180,max,39762.11
45016,vrf,9.9,adiabatic,3.7,0.7,180,min,39423.88
45016,vrf,9.9,adiabatic,2.5,0.3,90,max,41288.6
45016,vrf,9.9,adiabatic,3.7,0.7,270,max,39647.43
45016,vrf,9.9,adiabatic,3.7,0.7,270,min,39300.84
45016,vrf,9.9,outdoors,2.5,0.3,0,max,38918.14
45016,vrf,9.9,outdoors,2.5,0.3,0,min,38358.7
45016,vrf,9.9,outdoors,2.5,0.3,90,max,39208.48
45016,vrf,9.9,outdoors,2.5,0.3,90,min,38711.32
45016,vrf,9.9,outdoors,2.5,0.3,180,max,39611.08
45016,vrf,9.9,outdoors,2.5,0.3,180,min,39126.85
45016,vrf,9.9,outdoors,2.5,0.3,270,max,39447.29
45016,vrf,9.9,outdoors,2.5,0.3,270,min,38984.36
45016,vrf,9.9,adiabatic,2.5,0.3,90,min,40437.46
45016,vrf,9.9,outdoors,2.5,0.7,0,max,39431.73
45016,vrf,9.9,outdoors,2.5,0.7,0,min,38986.44
45016,vrf,9.9,outdoors,2.5,0.7,90,max,39887.48
45016,vrf,9.9,outdoors,2.5,0.7,90,min,39450.95
45016,vrf,9.9,outdoors,2.5,0.7,180,max,40427.03
45016,vrf,9.9,outdoors,2.5,0.7,180,min,39986.68
45016,vrf,9.9,outdoors,2.5,0.7,270,max,40255.61
45016,vrf,9.9,outdoors,2.5,0.7,270,min,39812.9
45016,vrf,9.9,outdoors,3.7,0.3,0,max,38912.99
45016,vrf,9.9,outdoors,3.7,0.3,0,min,38336.87
45016,vrf,9.9,adiabatic,2.5,0.3,180,max,41372.86
45016,vrf,9.9,outdoors,3.7,0.3,90,max,39137.82
45016,vrf,9.9,outdoors,3.7,0.3,90,min,38612.63
45016,vrf,9.9,outdoors,3.7,0.3,180,max,39453.56
45016,vrf,9.9,outdoors,3.7,0.3,180,min,38938.01
45016,vrf,9.9,outdoors,3.7,0.3,270,max,39331.19
45016,vrf,9.9,outdoors,3.7,0.3,270,min,38841.67
45016,vrf,9.9,outdoors,3.7,0.7,0,max,39444.63
45016,vrf,9.9,outdoors,3.7,0.7,0,min,38988.44
45016,vrf,9.9,outdoors,3.7,0.7,90,max,39837.46
45016,vrf,9.9,outdoors,3.7,0.7,90,min,39399.16
45016,vrf,9.9,adiabatic,2.5,0.3,180,min,40520.17
45016,vrf,9.9,outdoors,3.7,0.7,180,max,40305.6
45016,vrf,9.9,outdoors,3.7,0.7,180,min,39852.94
45016,vrf,9.9,outdoors,3.7,0.7,270,max,40160.91
45016,vrf,9.9,outdoors,3.7,0.7,270,min,39722.97
45016,vrf,23.6,adiabatic,2.5,0.3,0,max,69794.61
45016,vrf,23.6,adiabatic,2.5,0.3,0,min,68605.2
45016,vrf,23.6,adiabatic,2.5,0.3,90,max,69903.05
45016,vrf,23.6,adiabatic,2.5,0.3,90,min,68714.71
45016,vrf,23.6,adiabatic,2.5,0.3,180,max,69994.93
45016,vrf,23.6,adiabatic,2.5,0.3,180,min,68773.22
45016,vrf,9.9,adiabatic,2.5,0.3,270,max,41236.13
45016,vrf,23.6,adiabatic,2.5,0.3,270,max,69851.57
45016,vrf,23.6,adiabatic,2.5,0.3,270,min,68606.96
45016,vrf,23.6,adiabatic,2.5,0.7,0,max,70229.09
45016,vrf,23.6,adiabatic,2.5,0.7,0,min,68930.28
45016,vrf,23.6,adiabatic,2.5,0.7,90,max,70525.89
45016,vrf,23.6,adiabatic,2.5,0.7,90,min,69183.16
45016,vrf,23.6,adiabatic,2.5,0.7,180,max,70723.96
45016,vrf,23.6,adiabatic,2.5,0.7,180,min,69320.32
45016,vrf,23.6,adiabatic,2.5,0.7,270,max,70581.78
45016,vrf,23.6,adiabatic,2.5,0.7,270,min,69141.36
45016,vrf,9.9,adiabatic,2.5,0.3,270,min,40386.68
45016,vrf,23.6,adiabatic,3.7,0.3,0,max,67403.46
45016,vrf,23.6,adiabatic,3.7,0.3,0,min,66922.07
45016,vrf,23.6,adiabatic,3.7,0.3,90,max,67539.98
45016,vrf,23.6,adiabatic,3.7,0.3,90,min,67010.25
45016,vrf,23.6,adiabatic,3.7,0.3,180,max,67646.91
45016,vrf,23.6,adiabatic,3.7,0.3,180,min,67126.37
45016,vrf,23.6,adiabatic,3.7,0.3,270,max,67585.87
45016,vrf,23.6,adiabatic,3.7,0.3,270,min,67065.01
45016,vrf,23.6,adiabatic,3.7,0.7,0,max,67794.16
45016,vrf,23.6,adiabatic,3.7,0.7,0,min,67202.18
45016,vrf,9.9,adiabatic,2.5,0.7,0,max,41611.41
45016,vrf,23.6,adiabatic,3.7,0.7,90,max,68086.34
45016,vrf,23.6,adiabatic,3.7,0.7,90,min,67392.68
45016,vrf,23.6,adiabatic,3.7,0.7,180,max,68291.38
45016,vrf,23.6,adiabatic,3.7,0.7,180,min,67588.86
45016,vrf,23.6,adiabatic,3.7,0.7,270,max,68230
45016,vrf,23.6,adiabatic,3.7,0.7,270,min,67514.71
45016,vrf,23.6,outdoors,2.5,0.3,0,max,67796.6
45016,vrf,23.6,outdoors,2.5,0.3,0,min,67341.26
45016,vrf,23.6,outdoors,2.5,0.3,90,max,68052.37
45016,vrf,23.6,outdoors,2.5,0.3,90,min,67509.09
45016,vrf,9.9,adiabatic,2.5,0.7,0,min,40673.54
45016,split,9.9,adiabatic,2.5,0.3,0,max,64438.83
45016,split,23.6,outdoors,2.5,0.3,180,max,90357.16
45016,split,23.6,outdoors,2.5,0.3,180,min,88108.15
45016,split,23.6,outdoors,2.5,0.3,270,max,90096.44
45016,split,23.6,outdoors,2.5,0.3,270,min,87665.83
45016,split,23.6,outdoors,2.5,0.7,0,max,90063.32
45016,split,23.6,outdoors,2.5,0.7,0,min,87808.32
45016,split,23.6,outdoors,2.5,0.7,90,max,89989.83
45016,split,23.6,outdoors,2.5,0.7,90,min,87522.71
45016,split,23.6,outdoors,2.5,0.7,180,max,92384.56
45016,split,23.6,outdoors,2.5,0.7,180,min,90002.13
45016,split,9.9,adiabatic,2.5,0.7,90,max,63285.6
45016,split,23.6,outdoors,2.5,0.7,270,max,91775.36
45016,split,23.6,outdoors,2.5,0.7,270,min,89003
45016,split,23.6,outdoors,3.7,0.3,0,max,88868
45016,split,23.6,outdoors,3.7,0.3,0,min,86695.88
45016,split,23.6,outdoors,3.7,0.3,90,max,88543.84
45016,split,23.6,outdoors,3.7,0.3,90,min,86177.56
45016,split,23.6,outdoors,3.7,0.3,180,max,90133.5
45016,split,23.6,outdoors,3.7,0.3,180,min,87899.85
45016,split,23.6,outdoors,3.7,0.3,270,max,90043.48
45016,split,23.6,outdoors,3.7,0.3,270,min,87380.94
45016,split,9.9,adiabatic,2.5,0.7,90,min,60705.35
45016,split,23.6,outdoors,3.7,0.7,0,max,90106.31
45016,split,23.6,outdoors,3.7,0.7,0,min,87835.07
45016,split,23.6,outdoors,3.7,0.7,90,max,89821.98
45016,split,23.6,outdoors,3.7,0.7,90,min,87375.05
45016,split,23.6,outdoors,3.7,0.7,180,max,92216.41
45016,split,23.6,outdoors,3.7,0.7,180,min,89838.04
45016,split,23.6,outdoors,3.7,0.7,270,max,91476.79
45016,split,23.6,outdoors,3.7,0.7,270,min,88708.73
45016,split,9.9,adiabatic,2.5,0.7,180,max,66581.42
45016,split,9.9,adiabatic,2.5,0.7,180,min,64368.99
45016,split,9.9,adiabatic,2.5,0.7,270,max,65717.11
45016,split,9.9,adiabatic,2.5,0.7,270,min,62987.93
45016,split,9.9,adiabatic,3.7,0.3,0,max,58193.96
45016,split,9.9,adiabatic,3.7,0.3,0,min,56262.3
45016,split,9.9,adiabatic,3.7,0.3,90,max,57292.09
45016,split,9.9,adiabatic,3.7,0.3,90,min,55000.22
45016,split,9.9,adiabatic,2.5,0.3,0,min,62561
45016,split,9.9,adiabatic,3.7,0.3,180,max,58721.63
45016,split,9.9,adiabatic,3.7,0.3,180,min,56668.14
45016,split,9.9,adiabatic,3.7,0.3,270,max,58650.65
45016,split,9.9,adiabatic,3.7,0.3,270,min,56102.25
45016,split,9.9,adiabatic,3.7,0.7,0,max,59156.29
45016,split,9.9,adiabatic,3.7,0.7,0,min,57147.37
45016,split,9.9,adiabatic,3.7,0.7,90,max,58188.7
45016,split,9.9,adiabatic,3.7,0.7,90,min,55798.81
45016,split,9.9,adiabatic,3.7,0.7,180,max,60357.4
45016,split,9.9,adiabatic,3.7,0.7,180,min,58226.72
45016,split,9.9,adiabatic,2.5,0.3,90,max,62970.54
45016,split,9.9,adiabatic,3.7,0.7,270,max,59646.8
45016,split,9.9,adiabatic,3.7,0.7,270,min,56996.35
45016,split,9.9,outdoors,2.5,0.3,0,max,56431.59
45016,split,9.9,outdoors,2.5,0.3,0,min,54440.53
45016,split,9.9,outdoors,2.5,0.3,90,max,56561.49
45016,split,9.9,outdoors,2.5,0.3,90,min,54378.97
45016,split,9.9,outdoors,2.5,0.3,180,max,57935.83
45016,split,9.9,outdoors,2.5,0.3,180,min,55915.03
45016,split,9.9,outdoors,2.5,0.3,270,max,57708.49
45016,split,9.9,outdoors,2.5,0.3,270,min,55276.79
45016,split,9.9,adiabatic,2.5,0.3,90,min,60489.3
45016,split,9.9,outdoors,2.5,0.7,0,max,57686.94
45016,split,9.9,outdoors,2.5,0.7,0,min,55642.97
45016,split,9.9,outdoors,2.5,0.7,90,max,58001.09
45016,split,9.9,outdoors,2.5,0.7,90,min,55732.94
45016,split,9.9,outdoors,2.5,0.7,180,max,60017.66
45016,split,9.9,outdoors,2.5,0.7,180,min,57879.72
45016,split,9.9,outdoors,2.5,0.7,270,max,59378.41
45016,split,9.9,outdoors,2.5,0.7,270,min,56864.48
45016,split,9.9,outdoors,3.7,0.3,0,max,56353.71
45016,split,9.9,outdoors,3.7,0.3,0,min,54359.68
45016,split,9.9,adiabatic,2.5,0.3,180,max,65043.79
45016,split,9.9,outdoors,3.7,0.3,90,max,56315.79
45016,split,9.9,outdoors,3.7,0.3,90,min,54148.93
45016,split,9.9,outdoors,3.7,0.3,180,max,57583.44
45016,split,9.9,outdoors,3.7,0.3,180,min,55584.55
45016,split,9.9,outdoors,3.7,0.3,270,max,57348.8
45016,split,9.9,outdoors,3.7,0.3,270,min,54906.23
45016,split,9.9,outdoors,3.7,0.7,0,max,57637.74
45016,split,9.9,outdoors,3.7,0.7,0,min,55582.94
45016,split,9.9,outdoors,3.7,0.7,90,max,57753.96
45016,split,9.9,outdoors,3.7,0.7,90,min,55509.67
45016,split,9.9,adiabatic,2.5,0.3,180,min,62665.69
45016,split,9.9,outdoors,3.7,0.7,180,max,59687.66
45016,split,9.9,outdoors,3.7,0.7,180,min,57600.75
45016,split,9.9,outdoors,3.7,0.7,270,max,59008.76
45016,split,9.9,outdoors,3.7,0.7,270,min,56507.36
45016,split,23.6,adiabatic,2.5,0.3,0,max,95211.13
45016,split,23.6,adiabatic,2.5,0.3,0,min,93347.56
45016,split,23.6,adiabatic,2.5,0.3,90,max,93663.22
45016,split,23.6,adiabatic,2.5,0.3,90,min,91179.15
45016,split,23.6,adiabatic,2.5,0.3,180,max,95720.99
45016,split,23.6,adiabatic,2.5,0.3,180,min,93299.49
45016,split,9.9,adiabatic,2.5,0.3,270,max,64676
45016,split,23.6,adiabatic,2.5,0.3,270,max,95464.89
45016,split,23.6,adiabatic,2.5,0.3,270,min,93475.35
45016,split,23.6,adiabatic,2.5,0.7,0,max,95979.29
45016,split,23.6,adiabatic,2.5,0.7,0,min,94084.18
45016,split,23.6,adiabatic,2.5,0.7,90,max,93862.31
45016,split,23.6,adiabatic,2.5,0.7,90,min,91265.84
45016,split,23.6,adiabatic,2.5,0.7,180,max,97259.64
45016,split,23.6,adiabatic,2.5,0.7,180,min,94937.16
45016,split,23.6,adiabatic,2.5,0.7,270,max,96514.48
45016,split,23.6,adiabatic,2.5,0.7,270,min,94263.04
45016,split,9.9,adiabatic,2.5,0.3,270,min,62772.04
45016,split,23.6,adiabatic,3.7,0.3,0,max,89600.42
45016,split,23.6,adiabatic,3.7,0.3,0,min,87481.12
45016,split,23.6,adiabatic,3.7,0.3,90,max,88427.12
45016,split,23.6,adiabatic,3.7,0.3,90,min,86007.3
45016,split,23.6,adiabatic,3.7,0.3,180,max,90072.73
45016,split,23.6,adiabatic,3.7,0.3,180,min,87870.84
45016,split,23.6,adiabatic,3.7,0.3,270,max,90065.5
45016,split,23.6,adiabatic,3.7,0.3,270,min,87771.21
45016,split,23.6,adiabatic,3.7,0.7,0,max,90542.98
45016,split,23.6,adiabatic,3.7,0.7,0,min,88333.19
45016,split,9.9,adiabatic,2.5,0.7,0,max,65261.29
45016,split,23.6,adiabatic,3.7,0.7,90,max,89195.99
45016,split,23.6,adiabatic,3.7,0.7,90,min,86670.28
45016,split,23.6,adiabatic,3.7,0.7,180,max,91705.92
45016,split,23.6,adiabatic,3.7,0.7,180,min,89376.78
45016,split,23.6,adiabatic,3.7,0.7,270,max,91216.08
45016,split,23.6,adiabatic,3.7,0.7,270,min,88379.8
45016,split,23.6,outdoors,2.5,0.3,0,max,88858.16
45016,split,23.6,outdoors,2.5,0.3,0,min,86693.7
45016,split,23.6,outdoors,2.5,0.3,90,max,88702.78
45016,split,23.6,outdoors,2.5,0.3,90,min,86326.59
45016,split,9.9,adiabatic,2.5,0.7,0,min,63353.48
54061,vrf,9.9,adiabatic,2.5,0.3,0,max,43549.92
54061,vrf,23.6,outdoors,2.5,0.3,180,max,69544.49
54061,vrf,23.6,outdoors,2.5,0.3,180,min,68442.5
54061,vrf,23.6,outdoors,2.5,0.3,270,max,69576.5
54061,vrf,23.6,outdoors,2.5,0.3,270,min,68413.77
54061,vrf,23.6,outdoors,2.5,0.7,0,max,69572.69
54061,vrf,23.6,outdoors,2.5,0.7,0,min,68382.37
